LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
12.6,38.948,3190518,2019-04-01 15:58:11:194
12.4,36.914,3191020,2019-04-01 15:58:11:696
12.6,35.786,3191518,2019-04-01 15:58:12:194
12.6,37.27,3192018,2019-04-01 15:58:12:694
12.6,39.243,3192518,2019-04-01 15:58:13:194
12.9,38.974,3193018,2019-04-01 15:58:13:694
12.9,39.296,3193517,2019-04-01 15:58:14:193
12.9,41.545,3194018,2019-04-01 15:58:14:694
12.8,37.133,3194518,2019-04-01 15:58:15:194
12.7,37.443,3195018,2019-04-01 15:58:15:694
12.7,39.488,3195518,2019-04-01 15:58:16:194
12.7,39.609,3196017,2019-04-01 15:58:16:693
12.7,36.215,3196517,2019-04-01 15:58:17:193
12.8,38.027,3197017,2019-04-01 15:58:17:693
12.7,34.741,3197517,2019-04-01 15:58:18:193
12.9,34.938,3198018,2019-04-01 15:58:18:694
12.7,36.576,3198518,2019-04-01 15:58:19:194
12.6,37.266,3199018,2019-04-01 15:58:19:694
12.7,37.926,3199518,2019-04-01 15:58:20:194
12.7,39.792,3200017,2019-04-01 15:58:20:693
12.7,37.36,3200519,2019-04-01 15:58:21:195
12.5,39.782,3201017,2019-04-01 15:58:21:693
12.4,41.525,3201518,2019-04-01 15:58:22:194
12.6,37.572,3202018,2019-04-01 15:58:22:694
12.7,38.359,3202518,2019-04-01 15:58:23:194
12.7,35.817,3203018,2019-04-01 15:58:23:694
12.7,38.654,3203517,2019-04-01 15:58:24:193
12.4,36.08,3204018,2019-04-01 15:58:24:694
12.6,35.116,3204518,2019-04-01 15:58:25:194
12.6,36.095,3205018,2019-04-01 15:58:25:694
12.6,35.702,3205518,2019-04-01 15:58:26:194
12.6,35.409,3206017,2019-04-01 15:58:26:693
12.4,41.222,3206518,2019-04-01 15:58:27:194
12.6,37.153,3207018,2019-04-01 15:58:27:694
12.7,36.789,3207518,2019-04-01 15:58:28:194
12.2,35.632,3208017,2019-04-01 15:58:28:693
12.4,40.078,3208518,2019-04-01 15:58:29:194
12.4,35.944,3209018,2019-04-01 15:58:29:694
12.2,40.225,3209517,2019-04-01 15:58:30:193
12.4,41.495,3210018,2019-04-01 15:58:30:694
12.4,37.423,3210518,2019-04-01 15:58:31:194
12.3,35.141,3211017,2019-04-01 15:58:31:693
12.1,37.12,3211518,2019-04-01 15:58:32:194
12.1,37.91,3212018,2019-04-01 15:58:32:694
12.6,40.505,3212518,2019-04-01 15:58:33:194
12.6,38.878,3213018,2019-04-01 15:58:33:694
12.6,37.261,3213518,2019-04-01 15:58:34:194
12.6,36.826,3214018,2019-04-01 15:58:34:694
12.6,38.229,3214517,2019-04-01 15:58:35:193
12.6,35.262,3215018,2019-04-01 15:58:35:694
12.6,36.392,3215518,2019-04-01 15:58:36:194
12.4,36.986,3216018,2019-04-01 15:58:36:694
12.7,36.016,3216518,2019-04-01 15:58:37:194
12.7,38.767,3217018,2019-04-01 15:58:37:694
12.4,40.179,3217518,2019-04-01 15:58:38:194
12.4,40.256,3218018,2019-04-01 15:58:38:694
12.4,36.813,3218518,2019-04-01 15:58:39:194
12.6,35.904,3219018,2019-04-01 15:58:39:694
12.4,37.244,3219518,2019-04-01 15:58:40:194
12.7,39.421,3220018,2019-04-01 15:58:40:694
12.9,37.459,3220517,2019-04-01 15:58:41:193
12.6,36.306,3221018,2019-04-01 15:58:41:694
12.6,38.598,3221518,2019-04-01 15:58:42:194
12.6,35.576,3222018,2019-04-01 15:58:42:694
12.6,34.825,3222519,2019-04-01 15:58:43:195
12.6,42.896,3223018,2019-04-01 15:58:43:694
12.6,39.051,3223518,2019-04-01 15:58:44:194
12.9,40.533,3224017,2019-04-01 15:58:44:693
12.7,38.02,3224518,2019-04-01 15:58:45:194
12.6,36.652,3225018,2019-04-01 15:58:45:694
12.6,37.074,3225518,2019-04-01 15:58:46:194
12.7,33.326,3226017,2019-04-01 15:58:46:693
12.9,39.65,3226518,2019-04-01 15:58:47:194
12.9,37.283,3227017,2019-04-01 15:58:47:693
12.6,37.819,3227517,2019-04-01 15:58:48:193
12.4,37.275,3228017,2019-04-01 15:58:48:693
12.1,36.412,3228518,2019-04-01 15:58:49:194
12.1,39.297,3229018,2019-04-01 15:58:49:694
12.1,37.553,3229517,2019-04-01 15:58:50:193
12.6,37.012,3230018,2019-04-01 15:58:50:694
12.7,34.879,3230518,2019-04-01 15:58:51:194
12.9,37.986,3231018,2019-04-01 15:58:51:694
12.6,37.561,3231517,2019-04-01 15:58:52:193
12.6,38.816,3232018,2019-04-01 15:58:52:694
13,36.999,3232518,2019-04-01 15:58:53:194
12.7,38.084,3233017,2019-04-01 15:58:53:693
13,39.053,3233517,2019-04-01 15:58:54:193
12.6,36.952,3234018,2019-04-01 15:58:54:694
12.6,33.938,3234517,2019-04-01 15:58:55:193
12.6,37.457,3235018,2019-04-01 15:58:55:694
12.9,36.986,3235518,2019-04-01 15:58:56:194
12.6,39.887,3236018,2019-04-01 15:58:56:694
12.6,36.256,3236518,2019-04-01 15:58:57:194
12.6,36.346,3237017,2019-04-01 15:58:57:693
12.6,37.603,3237517,2019-04-01 15:58:58:193
12.3,36.784,3238018,2019-04-01 15:58:58:694
12.3,40.038,3238517,2019-04-01 15:58:59:193
12.3,37.613,3239018,2019-04-01 15:58:59:694
12.4,37.33,3239518,2019-04-01 15:59:00:194
12.6,40.677,3240020,2019-04-01 15:59:00:696
12.6,39.312,3240518,2019-04-01 15:59:01:194
12.3,38.203,3241018,2019-04-01 15:59:01:694
12.6,38.753,3241518,2019-04-01 15:59:02:194
12.6,37.724,3242018,2019-04-01 15:59:02:694
12.7,38.814,3242518,2019-04-01 15:59:03:194
12.7,38.197,3243018,2019-04-01 15:59:03:694
12.6,38.078,3243518,2019-04-01 15:59:04:194
12.7,36.306,3244018,2019-04-01 15:59:04:694
12.6,36.497,3244518,2019-04-01 15:59:05:194
12.7,36.616,3245018,2019-04-01 15:59:05:694
12.7,35.675,3245520,2019-04-01 15:59:06:196
12.4,36.78,3246018,2019-04-01 15:59:06:694
12.4,40.72,3246518,2019-04-01 15:59:07:194
12.4,39.183,3247018,2019-04-01 15:59:07:694
12.6,36.851,3247520,2019-04-01 15:59:08:196
12.6,38.772,3248018,2019-04-01 15:59:08:694
12.6,38.146,3248517,2019-04-01 15:59:09:193
12.6,37.112,3249018,2019-04-01 15:59:09:694
12.6,38.891,3249518,2019-04-01 15:59:10:194
12.6,36.024,3250020,2019-04-01 15:59:10:696
12.7,36.304,3250518,2019-04-01 15:59:11:194
12.6,38.985,3251018,2019-04-01 15:59:11:694
12.9,45.434,3251517,2019-04-01 15:59:12:193
12.7,37.925,3252018,2019-04-01 15:59:12:694
12.8,38.268,3252518,2019-04-01 15:59:13:194
12.6,38.784,3253018,2019-04-01 15:59:13:694
12.6,42.264,3253517,2019-04-01 15:59:14:193
12.2,37.375,3254018,2019-04-01 15:59:14:694
12.9,36.823,3254518,2019-04-01 15:59:15:194
13,39.75,3255018,2019-04-01 15:59:15:694
13.2,39.338,3255518,2019-04-01 15:59:16:194
12.9,39.67,3256017,2019-04-01 15:59:16:693
12.9,36.872,3256517,2019-04-01 15:59:17:193
12.9,36.533,3257018,2019-04-01 15:59:17:694
13,42.272,3257517,2019-04-01 15:59:18:193
12.7,36.779,3258018,2019-04-01 15:59:18:694
12.7,40.804,3258518,2019-04-01 15:59:19:194
12.6,39.696,3259017,2019-04-01 15:59:19:693
12.9,39.552,3259517,2019-04-01 15:59:20:193
12.6,43.505,3260018,2019-04-01 15:59:20:694
12.6,39.849,3260518,2019-04-01 15:59:21:194
12.6,37.74,3261018,2019-04-01 15:59:21:694
12.9,38.567,3261518,2019-04-01 15:59:22:194
12.6,41.657,3262017,2019-04-01 15:59:22:693
12.7,37.298,3262518,2019-04-01 15:59:23:194
12.8,36.427,3263018,2019-04-01 15:59:23:694
12.9,38.113,3263518,2019-04-01 15:59:24:194
12.9,36.586,3264018,2019-04-01 15:59:24:694
12.6,41.888,3264517,2019-04-01 15:59:25:193
12.9,48.682,3265018,2019-04-01 15:59:25:694
12.6,37.277,3265518,2019-04-01 15:59:26:194
12.1,36.141,3266017,2019-04-01 15:59:26:693
12.1,35.193,3266517,2019-04-01 15:59:27:193
11.9,33.763,3267018,2019-04-01 15:59:27:694
11.8,36.414,3267518,2019-04-01 15:59:28:194
12,34.82,3268017,2019-04-01 15:59:28:693
11.8,37.463,3268518,2019-04-01 15:59:29:194
12.1,38.172,3269018,2019-04-01 15:59:29:694
12.3,36.548,3269517,2019-04-01 15:59:30:193
12.3,35.854,3270017,2019-04-01 15:59:30:693
12.4,36.376,3270518,2019-04-01 15:59:31:194
12.6,43.582,3271018,2019-04-01 15:59:31:694
12.9,35.536,3271517,2019-04-01 15:59:32:193
12.8,35.671,3272018,2019-04-01 15:59:32:694
12.9,36.222,3272517,2019-04-01 15:59:33:193
12.9,35.14,3273018,2019-04-01 15:59:33:694
12.9,36.12,3273518,2019-04-01 15:59:34:194
12.9,36.981,3274018,2019-04-01 15:59:34:694
12.9,35.665,3274518,2019-04-01 15:59:35:194
12.9,36.274,3275017,2019-04-01 15:59:35:693
12.9,39.491,3275518,2019-04-01 15:59:36:194
12.9,35.086,3276017,2019-04-01 15:59:36:693
12.8,42.974,3276517,2019-04-01 15:59:37:193
12.9,39.181,3277018,2019-04-01 15:59:37:694
12.8,41.174,3277518,2019-04-01 15:59:38:194
12.9,41.824,3278020,2019-04-01 15:59:38:696
12.6,37.992,3278518,2019-04-01 15:59:39:194
12.6,38.724,3279018,2019-04-01 15:59:39:694
12.6,37.044,3279518,2019-04-01 15:59:40:194
12.9,35.75,3280018,2019-04-01 15:59:40:694
12.9,36.077,3280517,2019-04-01 15:59:41:193
12.9,38.119,3281017,2019-04-01 15:59:41:693
12.8,36.335,3281518,2019-04-01 15:59:42:194
12.9,35.65,3282018,2019-04-01 15:59:42:694
12.6,36.362,3282518,2019-04-01 15:59:43:194
12.7,35.812,3283017,2019-04-01 15:59:43:693
12.6,39.812,3283518,2019-04-01 15:59:44:194
12.6,35.239,3284018,2019-04-01 15:59:44:694
12.5,35.874,3284518,2019-04-01 15:59:45:194
12.4,40.307,3285018,2019-04-01 15:59:45:694
12.3,39.659,3285517,2019-04-01 15:59:46:193
11.8,39.252,3286018,2019-04-01 15:59:46:694
12,38.171,3286517,2019-04-01 15:59:47:193
12.1,36.338,3287018,2019-04-01 15:59:47:694
12.3,36.971,3287517,2019-04-01 15:59:48:193
12.3,36.43,3288018,2019-04-01 15:59:48:694
12.3,39.963,3288518,2019-04-01 15:59:49:194
12.3,39.269,3289017,2019-04-01 15:59:49:693
12.1,36.136,3289517,2019-04-01 15:59:50:193
12.4,36.919,3290018,2019-04-01 15:59:50:694
12.1,37.908,3290518,2019-04-01 15:59:51:194
12.1,40.982,3291018,2019-04-01 15:59:51:694
12.4,39.732,3291518,2019-04-01 15:59:52:194
12.4,43.523,3292017,2019-04-01 15:59:52:693
12.6,42.353,3292517,2019-04-01 15:59:53:193
12.6,38.307,3293017,2019-04-01 15:59:53:693
12.9,37.948,3293517,2019-04-01 15:59:54:193
12.6,37.583,3294018,2019-04-01 15:59:54:694
12.9,39.921,3294518,2019-04-01 15:59:55:194
12.9,38.239,3295018,2019-04-01 15:59:55:694
12.9,37.465,3295517,2019-04-01 15:59:56:193
12.9,36.229,3296018,2019-04-01 15:59:56:694
12.9,36.021,3296517,2019-04-01 15:59:57:193
12.9,38.352,3297017,2019-04-01 15:59:57:693
12.6,38.023,3297518,2019-04-01 15:59:58:194
12.6,36.212,3298018,2019-04-01 15:59:58:694
12.6,36.859,3298518,2019-04-01 15:59:59:194
12.6,40.531,3299018,2019-04-01 15:59:59:694
12.9,39.276,3299517,2019-04-01 16:00:00:193
12.9,35.073,3300018,2019-04-01 16:00:00:694
12.9,37.576,3300518,2019-04-01 16:00:01:194
12.9,38.646,3301017,2019-04-01 16:00:01:693
12.6,41.715,3301518,2019-04-01 16:00:02:194
12.9,39.244,3302018,2019-04-01 16:00:02:694
12.9,38.341,3302517,2019-04-01 16:00:03:193
12.9,39.957,3303018,2019-04-01 16:00:03:694
12.9,37.824,3303518,2019-04-01 16:00:04:194
12.8,35.703,3304017,2019-04-01 16:00:04:693
12.8,38.24,3304517,2019-04-01 16:00:05:193
12.9,40.037,3305018,2019-04-01 16:00:05:694
12.9,39.924,3305518,2019-04-01 16:00:06:194
12.9,38.729,3306018,2019-04-01 16:00:06:694
12.9,37.777,3306518,2019-04-01 16:00:07:194
12.9,36.961,3307018,2019-04-01 16:00:07:694
12.9,37.338,3307518,2019-04-01 16:00:08:194
12.9,39.76,3308018,2019-04-01 16:00:08:694
12.9,38.344,3308518,2019-04-01 16:00:09:194
12.6,41.336,3309018,2019-04-01 16:00:09:694
12.6,38.252,3309518,2019-04-01 16:00:10:194
12.6,40.298,3310020,2019-04-01 16:00:10:696
12.6,39.542,3310518,2019-04-01 16:00:11:194
12.9,40.462,3311018,2019-04-01 16:00:11:694
12.6,38.856,3311518,2019-04-01 16:00:12:194
12.9,38.227,3312018,2019-04-01 16:00:12:694
12.9,44.568,3312518,2019-04-01 16:00:13:194
12.6,40.692,3313018,2019-04-01 16:00:13:694
12.6,36.215,3313517,2019-04-01 16:00:14:193
12.6,33.999,3314018,2019-04-01 16:00:14:694
12.6,36.817,3314518,2019-04-01 16:00:15:194
12.6,39.122,3315018,2019-04-01 16:00:15:694
12.9,40.527,3315517,2019-04-01 16:00:16:193
12.7,40.827,3316017,2019-04-01 16:00:16:693
12.3,40.308,3316518,2019-04-01 16:00:17:194
12.4,39.493,3317018,2019-04-01 16:00:17:694
12.1,39.008,3317518,2019-04-01 16:00:18:194
12.4,37.747,3318018,2019-04-01 16:00:18:694
12.1,35.401,3318518,2019-04-01 16:00:19:194
12.5,36.868,3319018,2019-04-01 16:00:19:694
12.1,35.303,3319518,2019-04-01 16:00:20:194
12.3,35.911,3320017,2019-04-01 16:00:20:693
12.1,35.32,3320517,2019-04-01 16:00:21:193
12.4,36.467,3321018,2019-04-01 16:00:21:694
12.2,37.822,3321518,2019-04-01 16:00:22:194
12.4,40.258,3322018,2019-04-01 16:00:22:694
12.4,35.568,3322518,2019-04-01 16:00:23:194
12.4,36.509,3323017,2019-04-01 16:00:23:693
12.7,36.216,3323518,2019-04-01 16:00:24:194
12.7,37.032,3324018,2019-04-01 16:00:24:694
12.7,37.707,3324517,2019-04-01 16:00:25:193
12.6,43.463,3325017,2019-04-01 16:00:25:693
12.7,36.466,3325518,2019-04-01 16:00:26:194
12.4,37.522,3326018,2019-04-01 16:00:26:694
12.4,37.838,3326518,2019-04-01 16:00:27:194
12.4,35.855,3327018,2019-04-01 16:00:27:694
12.3,36.384,3327518,2019-04-01 16:00:28:194
12.6,38.242,3328020,2019-04-01 16:00:28:696
12.2,45.025,3328518,2019-04-01 16:00:29:194
12.4,43.106,3329018,2019-04-01 16:00:29:694
12.4,47.143,3329517,2019-04-01 16:00:30:193
12.3,38.179,3330018,2019-04-01 16:00:30:694
12.4,34.872,3330518,2019-04-01 16:00:31:194
12.4,34.351,3331017,2019-04-01 16:00:31:693
12.6,42.645,3331518,2019-04-01 16:00:32:194
12.4,53.188,3332018,2019-04-01 16:00:32:694
12.4,40.275,3332517,2019-04-01 16:00:33:193
12.4,46.456,3333017,2019-04-01 16:00:33:693
12.6,39.014,3333518,2019-04-01 16:00:34:194
12.6,40.131,3334018,2019-04-01 16:00:34:694
3.6,41.643,3334518,2019-04-01 16:00:35:194
1.1,49.898,3335018,2019-04-01 16:00:35:694
12.1,45.508,3335518,2019-04-01 16:00:36:194
12.6,46.066,3336018,2019-04-01 16:00:36:694
12.6,52.197,3336518,2019-04-01 16:00:37:194
12.3,42.878,3337018,2019-04-01 16:00:37:694
12.3,46.368,3337517,2019-04-01 16:00:38:193
11.8,44.3,3338018,2019-04-01 16:00:38:694
11.8,39.565,3338518,2019-04-01 16:00:39:194
11.5,39.219,3339018,2019-04-01 16:00:39:694
11.8,36.182,3339517,2019-04-01 16:00:40:193
11.8,35.471,3340018,2019-04-01 16:00:40:694
11.8,34.572,3340518,2019-04-01 16:00:41:194
11.6,33.814,3341018,2019-04-01 16:00:41:694
11.8,35.545,3341518,2019-04-01 16:00:42:194
11.8,36.916,3342018,2019-04-01 16:00:42:694
11.8,38.142,3342518,2019-04-01 16:00:43:194
11.8,35.519,3343018,2019-04-01 16:00:43:694
11.8,35.818,3343518,2019-04-01 16:00:44:194
11.8,36.337,3344017,2019-04-01 16:00:44:693
11.8,36.756,3344518,2019-04-01 16:00:45:194
11.8,33.926,3345018,2019-04-01 16:00:45:694
11.5,37.151,3345518,2019-04-01 16:00:46:194
11.5,38.532,3346018,2019-04-01 16:00:46:694
11.5,38.876,3346518,2019-04-01 16:00:47:194
11.5,36.128,3347018,2019-04-01 16:00:47:694
11.6,37.093,3347518,2019-04-01 16:00:48:194
11.5,36.789,3348017,2019-04-01 16:00:48:693
11.7,35.234,3348518,2019-04-01 16:00:49:194
11.4,36.078,3349018,2019-04-01 16:00:49:694
11.6,36.922,3349519,2019-04-01 16:00:50:195
11.3,35.852,3350018,2019-04-01 16:00:50:694
11.5,34.814,3350518,2019-04-01 16:00:51:194
11.7,36.135,3351017,2019-04-01 16:00:51:693
12,36.804,3351517,2019-04-01 16:00:52:193
12.5,37.801,3352018,2019-04-01 16:00:52:694
12.6,38.218,3352517,2019-04-01 16:00:53:193
12.4,37.383,3353018,2019-04-01 16:00:53:694
12.5,38.077,3353518,2019-04-01 16:00:54:194
12.2,36.555,3354018,2019-04-01 16:00:54:694
12.2,37.06,3354518,2019-04-01 16:00:55:194
12.5,34.718,3355018,2019-04-01 16:00:55:694
12.4,52.548,3355518,2019-04-01 16:00:56:194
12.4,48.872,3356018,2019-04-01 16:00:56:694
12.4,35.959,3356518,2019-04-01 16:00:57:194
12.3,35.409,3357017,2019-04-01 16:00:57:693
12.3,36.089,3357518,2019-04-01 16:00:58:194
12.3,37.129,3358018,2019-04-01 16:00:58:694
12.3,37.439,3358518,2019-04-01 16:00:59:194
12.5,35.113,3359018,2019-04-01 16:00:59:694
12.4,39.644,3359518,2019-04-01 16:01:00:194
12.4,40.136,3360018,2019-04-01 16:01:00:694
12.5,38.924,3360518,2019-04-01 16:01:01:194
12.7,38.821,3361018,2019-04-01 16:01:01:694
12.5,37.335,3361517,2019-04-01 16:01:02:193
12.6,37.215,3362018,2019-04-01 16:01:02:694
12.5,40.113,3362518,2019-04-01 16:01:03:194
12.5,43.646,3363018,2019-04-01 16:01:03:694
12.6,44.706,3363518,2019-04-01 16:01:04:194
12.5,35.542,3364018,2019-04-01 16:01:04:694
12.5,37.852,3364518,2019-04-01 16:01:05:194
12.4,40.597,3365018,2019-04-01 16:01:05:694
12.4,37.64,3365518,2019-04-01 16:01:06:194
12.5,35.784,3366018,2019-04-01 16:01:06:694
12.5,36.758,3366518,2019-04-01 16:01:07:194
12.5,36.598,3367018,2019-04-01 16:01:07:694
12.5,39.454,3367517,2019-04-01 16:01:08:193
12.5,37.135,3368018,2019-04-01 16:01:08:694
12.5,37.452,3368517,2019-04-01 16:01:09:193
12.4,36.87,3369018,2019-04-01 16:01:09:694
12.5,38.624,3369518,2019-04-01 16:01:10:194
12.5,42.515,3370017,2019-04-01 16:01:10:693
12.4,36.57,3370518,2019-04-01 16:01:11:194
12.4,34.924,3371017,2019-04-01 16:01:11:693
12.5,33.388,3371518,2019-04-01 16:01:12:194
12.4,38.776,3372017,2019-04-01 16:01:12:693
12.5,37.352,3372518,2019-04-01 16:01:13:194
12.5,38.046,3373018,2019-04-01 16:01:13:694
12.4,35.544,3373517,2019-04-01 16:01:14:193
12.5,35.04,3374017,2019-04-01 16:01:14:693
12.4,33.948,3374517,2019-04-01 16:01:15:193
12.4,34.991,3375018,2019-04-01 16:01:15:694
12.2,35.274,3375517,2019-04-01 16:01:16:193
12.2,36.555,3376018,2019-04-01 16:01:16:694
12.1,36.042,3376518,2019-04-01 16:01:17:194
11.8,34.865,3377017,2019-04-01 16:01:17:693
11.9,35.357,3377517,2019-04-01 16:01:18:193
11.9,37.59,3378018,2019-04-01 16:01:18:694
11.9,36.351,3378517,2019-04-01 16:01:19:193
11.9,34.335,3379018,2019-04-01 16:01:19:694
12,34.158,3379517,2019-04-01 16:01:20:193
11.8,39.422,3380018,2019-04-01 16:01:20:694
11.9,39.744,3380518,2019-04-01 16:01:21:194
11.6,38.471,3381018,2019-04-01 16:01:21:694
11.8,37.099,3381518,2019-04-01 16:01:22:194
11.8,36.298,3382018,2019-04-01 16:01:22:694
11.8,38.3,3382518,2019-04-01 16:01:23:194
11.8,41.251,3383018,2019-04-01 16:01:23:694
11.8,35.371,3383517,2019-04-01 16:01:24:193
11.8,36.416,3384018,2019-04-01 16:01:24:694
11.7,40.506,3384517,2019-04-01 16:01:25:193
11.8,36.637,3385018,2019-04-01 16:01:25:694
11.8,36.806,3385517,2019-04-01 16:01:26:193
12,38.721,3386018,2019-04-01 16:01:26:694
11.8,36.436,3386517,2019-04-01 16:01:27:193
12.3,35.435,3387018,2019-04-01 16:01:27:694
12.2,36.944,3387517,2019-04-01 16:01:28:193
12.6,37.037,3388018,2019-04-01 16:01:28:694
12.1,38.798,3388518,2019-04-01 16:01:29:194
12,38.213,3389017,2019-04-01 16:01:29:693
12,38.432,3389518,2019-04-01 16:01:30:194
12,34.733,3390017,2019-04-01 16:01:30:693
12.1,36.733,3390518,2019-04-01 16:01:31:194
11.9,37.133,3391017,2019-04-01 16:01:31:693
11.8,40.317,3391518,2019-04-01 16:01:32:194
12.1,38.547,3392017,2019-04-01 16:01:32:693
12.1,36.336,3392517,2019-04-01 16:01:33:193
12.1,37.293,3393018,2019-04-01 16:01:33:694
12.3,36.307,3393518,2019-04-01 16:01:34:194
12.6,35.425,3394018,2019-04-01 16:01:34:694
12.4,36.885,3394519,2019-04-01 16:01:35:195
12.3,34.309,3395018,2019-04-01 16:01:35:694
12.3,45.757,3395517,2019-04-01 16:01:36:193
12.3,40.11,3396018,2019-04-01 16:01:36:694
12.3,41.092,3396518,2019-04-01 16:01:37:194
12.5,37.761,3397017,2019-04-01 16:01:37:693
12.6,41.176,3397518,2019-04-01 16:01:38:194
12.6,38.507,3398018,2019-04-01 16:01:38:694
12.3,37.693,3398518,2019-04-01 16:01:39:194
12.4,35.627,3399018,2019-04-01 16:01:39:694
12.3,40.095,3399517,2019-04-01 16:01:40:193
12,37.151,3400018,2019-04-01 16:01:40:694
11.9,36.444,3400517,2019-04-01 16:01:41:193
11.9,36.16,3401018,2019-04-01 16:01:41:694
12.2,37.532,3401518,2019-04-01 16:01:42:194
12,37.799,3402018,2019-04-01 16:01:42:694
12,37.694,3402518,2019-04-01 16:01:43:194
12.2,35.551,3403018,2019-04-01 16:01:43:694
12.1,36.255,3403517,2019-04-01 16:01:44:193
12,36.046,3404018,2019-04-01 16:01:44:694
12,39.166,3404517,2019-04-01 16:01:45:193
12.1,36.58,3405018,2019-04-01 16:01:45:694
12.2,35.867,3405518,2019-04-01 16:01:46:194
12.4,38.699,3406018,2019-04-01 16:01:46:694
12.3,37.228,3406518,2019-04-01 16:01:47:194
12,35.047,3407017,2019-04-01 16:01:47:693
11.9,36.649,3407518,2019-04-01 16:01:48:194
12.3,38.036,3408018,2019-04-01 16:01:48:694
12.1,36.147,3408517,2019-04-01 16:01:49:193
12.2,43.497,3409018,2019-04-01 16:01:49:694
11.8,35.983,3409518,2019-04-01 16:01:50:194
12,37.586,3410018,2019-04-01 16:01:50:694
12.4,36.038,3410518,2019-04-01 16:01:51:194
12.4,35.036,3411017,2019-04-01 16:01:51:693
12.3,35.256,3411518,2019-04-01 16:01:52:194
12,34.676,3412017,2019-04-01 16:01:52:693
12,36.985,3412518,2019-04-01 16:01:53:194
12.1,42.469,3413017,2019-04-01 16:01:53:693
11.8,44.532,3413518,2019-04-01 16:01:54:194
11.8,35.777,3414017,2019-04-01 16:01:54:693
12.1,36.796,3414518,2019-04-01 16:01:55:194
12.1,34.24,3415017,2019-04-01 16:01:55:693
12.2,35.124,3415517,2019-04-01 16:01:56:193
12.4,34.547,3416018,2019-04-01 16:01:56:694
12.3,39.203,3416518,2019-04-01 16:01:57:194
12.3,35.555,3417017,2019-04-01 16:01:57:693
12.3,42.037,3417518,2019-04-01 16:01:58:194
12.3,37.274,3418017,2019-04-01 16:01:58:693
12,38.327,3418518,2019-04-01 16:01:59:194
12,38.772,3419017,2019-04-01 16:01:59:693
12,37.525,3419518,2019-04-01 16:02:00:194
12,35.636,3420017,2019-04-01 16:02:00:693
12.3,36.018,3420517,2019-04-01 16:02:01:193
12.3,36.437,3421017,2019-04-01 16:02:01:693
12.3,39.865,3421518,2019-04-01 16:02:02:194
12.3,38.079,3422017,2019-04-01 16:02:02:693
12.4,36.796,3422518,2019-04-01 16:02:03:194
12.3,39.898,3423018,2019-04-01 16:02:03:694
12.3,37.123,3423518,2019-04-01 16:02:04:194
12.3,36.587,3424017,2019-04-01 16:02:04:693
12.3,35.995,3424518,2019-04-01 16:02:05:194
12.6,36.371,3425017,2019-04-01 16:02:05:693
12.3,36.169,3425517,2019-04-01 16:02:06:193
12.3,37.302,3426018,2019-04-01 16:02:06:694
12,36.06,3426518,2019-04-01 16:02:07:194
12,38.392,3427018,2019-04-01 16:02:07:694
12.2,37.036,3427517,2019-04-01 16:02:08:193
12.2,35.294,3428017,2019-04-01 16:02:08:693
11.8,40.37,3428518,2019-04-01 16:02:09:194
11.8,38.377,3429018,2019-04-01 16:02:09:694
11.8,37.01,3429518,2019-04-01 16:02:10:194
12,35.548,3430018,2019-04-01 16:02:10:694
12.2,38.531,3430518,2019-04-01 16:02:11:194
11.8,37.598,3431018,2019-04-01 16:02:11:694
12,35.033,3431518,2019-04-01 16:02:12:194
12,35.485,3432017,2019-04-01 16:02:12:693
12,42.023,3432517,2019-04-01 16:02:13:193
12.1,42.702,3433017,2019-04-01 16:02:13:693
12.1,39.573,3433518,2019-04-01 16:02:14:194
12.1,38.875,3434018,2019-04-01 16:02:14:694
12.1,38.471,3434518,2019-04-01 16:02:15:194
12.1,37.91,3435018,2019-04-01 16:02:15:694
12.2,39.416,3435518,2019-04-01 16:02:16:194
12,40.216,3436018,2019-04-01 16:02:16:694
12.1,38.825,3436517,2019-04-01 16:02:17:193
12.3,40.101,3437018,2019-04-01 16:02:17:694
12.6,46.82,3437517,2019-04-01 16:02:18:193
12.6,46.813,3438017,2019-04-01 16:02:18:693
12.8,42.707,3438518,2019-04-01 16:02:19:194
12.4,38.363,3439018,2019-04-01 16:02:19:694
12.1,37.23,3439518,2019-04-01 16:02:20:194
12.3,40.535,3440018,2019-04-01 16:02:20:694
12.3,40.61,3440518,2019-04-01 16:02:21:194
12.5,37.588,3441018,2019-04-01 16:02:21:694
12.5,37.537,3441517,2019-04-01 16:02:22:193
12.5,38.29,3442018,2019-04-01 16:02:22:694
12.6,39.801,3442517,2019-04-01 16:02:23:193
12.5,38.877,3443019,2019-04-01 16:02:23:695
12.6,39.836,3443518,2019-04-01 16:02:24:194
12.5,37.143,3444017,2019-04-01 16:02:24:693
12.3,42.544,3444518,2019-04-01 16:02:25:194
12.2,42,3445020,2019-04-01 16:02:25:696
11.8,41.205,3445518,2019-04-01 16:02:26:194
11.8,40.229,3446018,2019-04-01 16:02:26:694
11.5,39.412,3446518,2019-04-01 16:02:27:194
11.9,38.986,3447017,2019-04-01 16:02:27:693
12.3,38.704,3447518,2019-04-01 16:02:28:194
12.5,37.349,3448018,2019-04-01 16:02:28:694
12.5,37.794,3448517,2019-04-01 16:02:29:193
12.5,38.297,3449018,2019-04-01 16:02:29:694
12.5,36.811,3449518,2019-04-01 16:02:30:194
