LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
229,66.604,1892014,2019-03-26 14:02:03:019
229.5,66.566,1892515,2019-03-26 14:02:03:520
229.5,66.801,1893015,2019-03-26 14:02:04:020
230.1,66.462,1893514,2019-03-26 14:02:04:519
230.4,65.159,1894014,2019-03-26 14:02:05:019
229.2,64.542,1894515,2019-03-26 14:02:05:520
229.5,64.985,1895015,2019-03-26 14:02:06:020
229.5,65.262,1895514,2019-03-26 14:02:06:519
229.2,64.579,1896014,2019-03-26 14:02:07:019
229.3,64.105,1896515,2019-03-26 14:02:07:520
229.2,65.798,1897014,2019-03-26 14:02:08:019
229,65.33,1897514,2019-03-26 14:02:08:519
228.9,65.452,1898014,2019-03-26 14:02:09:019
228.9,66.234,1898514,2019-03-26 14:02:09:519
229.5,65.426,1899015,2019-03-26 14:02:10:020
229.5,65.231,1899515,2019-03-26 14:02:10:520
230,65.742,1900015,2019-03-26 14:02:11:020
230.1,65.864,1900515,2019-03-26 14:02:11:520
230.2,65.233,1901014,2019-03-26 14:02:12:019
229.5,64.859,1901514,2019-03-26 14:02:12:519
229.8,64.841,1902014,2019-03-26 14:02:13:019
230.1,64.806,1902514,2019-03-26 14:02:13:519
230.4,64.835,1903014,2019-03-26 14:02:14:019
230.4,65.503,1903515,2019-03-26 14:02:14:520
230.4,65.755,1904014,2019-03-26 14:02:15:019
230.1,66.096,1904514,2019-03-26 14:02:15:519
230,65.065,1905014,2019-03-26 14:02:16:019
230.1,64.503,1905514,2019-03-26 14:02:16:519
230.4,63.857,1906014,2019-03-26 14:02:17:019
230.1,64.041,1906515,2019-03-26 14:02:17:520
230.1,64.219,1907015,2019-03-26 14:02:18:020
230.1,64.627,1907514,2019-03-26 14:02:18:519
230.4,64.269,1908014,2019-03-26 14:02:19:019
230.3,64.005,1908514,2019-03-26 14:02:19:519
230.1,64.83,1909014,2019-03-26 14:02:20:019
230.4,65.02,1909515,2019-03-26 14:02:20:520
230.1,64.546,1910014,2019-03-26 14:02:21:019
230.4,64.557,1910515,2019-03-26 14:02:21:520
230.4,65.178,1911015,2019-03-26 14:02:22:020
230.1,65.296,1911515,2019-03-26 14:02:22:520
230.7,65.267,1912014,2019-03-26 14:02:23:019
230.1,65.138,1912514,2019-03-26 14:02:23:519
230.1,65.702,1913015,2019-03-26 14:02:24:020
230.4,65.772,1913515,2019-03-26 14:02:24:520
230.1,66.247,1914014,2019-03-26 14:02:25:019
229.8,66.033,1914514,2019-03-26 14:02:25:519
230.3,65.927,1915014,2019-03-26 14:02:26:019
230.1,65.409,1915515,2019-03-26 14:02:26:520
230.1,64.545,1916015,2019-03-26 14:02:27:020
230.3,64.982,1916514,2019-03-26 14:02:27:519
230.1,64.692,1917014,2019-03-26 14:02:28:019
230.1,64.544,1917515,2019-03-26 14:02:28:520
230.1,64.724,1918014,2019-03-26 14:02:29:019
230.1,65.582,1918514,2019-03-26 14:02:29:519
230.1,65.555,1919014,2019-03-26 14:02:30:019
230.1,65.942,1919514,2019-03-26 14:02:30:519
230.1,65.933,1920014,2019-03-26 14:02:31:019
230.2,65.603,1920515,2019-03-26 14:02:31:520
229.8,66.014,1921014,2019-03-26 14:02:32:019
230.4,66.438,1921514,2019-03-26 14:02:32:519
230.2,66.616,1922014,2019-03-26 14:02:33:019
229.9,67.149,1922515,2019-03-26 14:02:33:520
230.1,66.021,1923014,2019-03-26 14:02:34:019
230.1,65.55,1923514,2019-03-26 14:02:34:519
230.2,65.229,1924015,2019-03-26 14:02:35:020
229.5,65.385,1924514,2019-03-26 14:02:35:519
229.9,65.097,1925014,2019-03-26 14:02:36:019
230.2,66.241,1925514,2019-03-26 14:02:36:519
230,65.727,1926014,2019-03-26 14:02:37:019
230.1,65.521,1926515,2019-03-26 14:02:37:520
230.4,66.066,1927015,2019-03-26 14:02:38:020
230.1,65.195,1927515,2019-03-26 14:02:38:520
230.1,65.007,1928015,2019-03-26 14:02:39:020
229.9,64.141,1928514,2019-03-26 14:02:39:519
229.9,64.573,1929014,2019-03-26 14:02:40:019
229.9,64.814,1929514,2019-03-26 14:02:40:519
230.1,64.963,1930014,2019-03-26 14:02:41:019
229.8,64.764,1930514,2019-03-26 14:02:41:519
230.1,65.792,1931014,2019-03-26 14:02:42:019
230.1,65.804,1931515,2019-03-26 14:02:42:520
230.4,66.43,1932015,2019-03-26 14:02:43:020
230.1,66.401,1932514,2019-03-26 14:02:43:519
229.5,65.419,1933014,2019-03-26 14:02:44:019
229.5,65.227,1933515,2019-03-26 14:02:44:520
228.9,65.786,1934015,2019-03-26 14:02:45:020
228.9,66.133,1934515,2019-03-26 14:02:45:520
228.9,65.852,1935014,2019-03-26 14:02:46:019
229,65.369,1935514,2019-03-26 14:02:46:519
229.5,65.629,1936014,2019-03-26 14:02:47:019
229.7,65.884,1936515,2019-03-26 14:02:47:520
229.8,66.81,1937015,2019-03-26 14:02:48:020
229.8,66.215,1937515,2019-03-26 14:02:48:520
229.8,66.261,1938015,2019-03-26 14:02:49:020
230.1,66.208,1938514,2019-03-26 14:02:49:519
230.1,66.175,1939015,2019-03-26 14:02:50:020
229.5,65.027,1939515,2019-03-26 14:02:50:520
229.7,65.178,1940015,2019-03-26 14:02:51:020
229.7,65.711,1940514,2019-03-26 14:02:51:519
229.5,65.483,1941014,2019-03-26 14:02:52:019
229.9,65.744,1941515,2019-03-26 14:02:52:520
229.7,65.329,1942014,2019-03-26 14:02:53:019
229.5,65.825,1942514,2019-03-26 14:02:53:519
229.5,65.943,1943015,2019-03-26 14:02:54:020
229.2,66.009,1943515,2019-03-26 14:02:54:520
229.2,66.873,1944014,2019-03-26 14:02:55:019
229.3,66.349,1944515,2019-03-26 14:02:55:520
229,65.956,1945014,2019-03-26 14:02:56:019
228.6,66.037,1945515,2019-03-26 14:02:56:520
228.3,65.675,1946014,2019-03-26 14:02:57:019
228.4,65.805,1946514,2019-03-26 14:02:57:519
228.4,65.357,1947014,2019-03-26 14:02:58:019
228.7,64.626,1947514,2019-03-26 14:02:58:519
228.4,65.623,1948014,2019-03-26 14:02:59:019
228.8,65.908,1948515,2019-03-26 14:02:59:520
228.4,67.441,1949014,2019-03-26 14:03:00:019
229,67.263,1949514,2019-03-26 14:03:00:519
228.4,67.27,1950014,2019-03-26 14:03:01:019
228.6,67.038,1950515,2019-03-26 14:03:01:520
229,65.903,1951015,2019-03-26 14:03:02:020
228.4,65.487,1951515,2019-03-26 14:03:02:520
228.5,65.924,1952015,2019-03-26 14:03:03:020
228.4,65.848,1952515,2019-03-26 14:03:03:520
228.6,65.975,1953015,2019-03-26 14:03:04:020
228.8,65.621,1953514,2019-03-26 14:03:04:519
228.8,65.446,1954014,2019-03-26 14:03:05:019
229,65.539,1954515,2019-03-26 14:03:05:520
228.8,65.271,1955015,2019-03-26 14:03:06:020
228.7,66.467,1955515,2019-03-26 14:03:06:520
229,66.142,1956014,2019-03-26 14:03:07:019
229.2,66.586,1956514,2019-03-26 14:03:07:519
230.1,66.819,1957014,2019-03-26 14:03:08:019
229.8,66.547,1957514,2019-03-26 14:03:08:519
229.8,65.752,1958014,2019-03-26 14:03:09:019
229.8,66.016,1958515,2019-03-26 14:03:09:520
230.1,65.268,1959014,2019-03-26 14:03:10:019
230.2,65.61,1959514,2019-03-26 14:03:10:519
229.8,66.207,1960015,2019-03-26 14:03:11:020
229.8,66.017,1960514,2019-03-26 14:03:11:519
230.1,66.1,1961014,2019-03-26 14:03:12:019
230.1,66.122,1961514,2019-03-26 14:03:12:519
229.8,65.495,1962015,2019-03-26 14:03:13:020
230.1,65.463,1962515,2019-03-26 14:03:13:520
230.1,65.544,1963015,2019-03-26 14:03:14:020
230.1,65.438,1963515,2019-03-26 14:03:14:520
230.1,65.228,1964015,2019-03-26 14:03:15:020
229.8,66.399,1964514,2019-03-26 14:03:15:519
230.1,66.155,1965014,2019-03-26 14:03:16:019
229.8,67.035,1965514,2019-03-26 14:03:16:519
229.8,67.638,1966014,2019-03-26 14:03:17:019
230.4,67.409,1966514,2019-03-26 14:03:17:519
229.8,66.859,1967014,2019-03-26 14:03:18:019
230.1,66.754,1967514,2019-03-26 14:03:18:519
230.1,66.025,1968015,2019-03-26 14:03:19:020
230,65.341,1968514,2019-03-26 14:03:19:519
230.1,65.429,1969014,2019-03-26 14:03:20:019
230,66.048,1969514,2019-03-26 14:03:20:519
230.1,65.803,1970015,2019-03-26 14:03:21:020
230,66.173,1970515,2019-03-26 14:03:21:520
230.5,67.084,1971014,2019-03-26 14:03:22:019
229.8,66.463,1971514,2019-03-26 14:03:22:519
230.1,66.379,1972015,2019-03-26 14:03:23:020
230.1,66.351,1972514,2019-03-26 14:03:23:519
230.1,66.384,1973015,2019-03-26 14:03:24:020
230.3,66.853,1973514,2019-03-26 14:03:24:519
230.1,66.757,1974014,2019-03-26 14:03:25:019
230.3,66.368,1974515,2019-03-26 14:03:25:520
230.3,66.209,1975014,2019-03-26 14:03:26:019
230.3,66.088,1975514,2019-03-26 14:03:26:519
230.1,66.27,1976014,2019-03-26 14:03:27:019
230.4,65.397,1976514,2019-03-26 14:03:27:519
230.1,64.723,1977014,2019-03-26 14:03:28:019
229.8,65.939,1977514,2019-03-26 14:03:28:519
230,66.037,1978015,2019-03-26 14:03:29:020
230.1,66.881,1978514,2019-03-26 14:03:29:519
230.3,66.925,1979014,2019-03-26 14:03:30:019
230.3,66.248,1979514,2019-03-26 14:03:30:519
230.1,65.876,1980015,2019-03-26 14:03:31:020
230.1,65.521,1980514,2019-03-26 14:03:31:519
230.3,65.406,1981015,2019-03-26 14:03:32:020
230.1,65.105,1981514,2019-03-26 14:03:32:519
230.7,64.689,1982014,2019-03-26 14:03:33:019
230.3,65.516,1982514,2019-03-26 14:03:33:519
230.3,66.35,1983014,2019-03-26 14:03:34:019
230.3,66.738,1983514,2019-03-26 14:03:34:519
230.1,66.557,1984014,2019-03-26 14:03:35:019
230.3,66.379,1984515,2019-03-26 14:03:35:520
230.3,66.604,1985014,2019-03-26 14:03:36:019
230,66.429,1985515,2019-03-26 14:03:36:520
230.3,66.845,1986014,2019-03-26 14:03:37:019
230,66.697,1986514,2019-03-26 14:03:37:519
230.4,66.011,1987014,2019-03-26 14:03:38:019
230,65.968,1987514,2019-03-26 14:03:38:519
230.7,65.433,1988015,2019-03-26 14:03:39:020
230.3,64.972,1988514,2019-03-26 14:03:39:519
230.4,64.961,1989015,2019-03-26 14:03:40:020
230.7,64.88,1989514,2019-03-26 14:03:40:519
230.3,65.465,1990015,2019-03-26 14:03:41:020
230.1,65.58,1990514,2019-03-26 14:03:41:519
230.3,65.259,1991014,2019-03-26 14:03:42:019
230.3,64.773,1991515,2019-03-26 14:03:42:520
230.5,64.446,1992014,2019-03-26 14:03:43:019
230.4,65.174,1992514,2019-03-26 14:03:43:519
230,64.883,1993015,2019-03-26 14:03:44:020
230.3,66.401,1993515,2019-03-26 14:03:44:520
230.6,66.704,1994014,2019-03-26 14:03:45:019
230,67.144,1994514,2019-03-26 14:03:45:519
230,66.869,1995014,2019-03-26 14:03:46:019
229.7,65.999,1995514,2019-03-26 14:03:46:519
230.3,66.259,1996014,2019-03-26 14:03:47:019
230.3,66.957,1996515,2019-03-26 14:03:47:520
230.4,66.25,1997015,2019-03-26 14:03:48:020
230.4,66.174,1997514,2019-03-26 14:03:48:519
230,64.797,1998015,2019-03-26 14:03:49:020
230,65.146,1998515,2019-03-26 14:03:49:520
230.3,63.761,1999014,2019-03-26 14:03:50:019
230.3,64.329,1999515,2019-03-26 14:03:50:520
230,66.227,2000015,2019-03-26 14:03:51:020
230.4,65.576,2000514,2019-03-26 14:03:51:519
230.4,65.841,2001014,2019-03-26 14:03:52:019
230.2,65.516,2001514,2019-03-26 14:03:52:519
230.7,64.914,2002014,2019-03-26 14:03:53:019
230,65.229,2002515,2019-03-26 14:03:53:520
230,65.42,2003014,2019-03-26 14:03:54:019
230.3,64.783,2003514,2019-03-26 14:03:54:519
230,64.336,2004014,2019-03-26 14:03:55:019
230.4,64.101,2004514,2019-03-26 14:03:55:519
230,64.269,2005014,2019-03-26 14:03:56:019
230.3,64.001,2005514,2019-03-26 14:03:56:519
230.4,64.092,2006014,2019-03-26 14:03:57:019
230.7,64.52,2006515,2019-03-26 14:03:57:520
230.4,64.995,2007014,2019-03-26 14:03:58:019
230,65.64,2007514,2019-03-26 14:03:58:519
230,65.718,2008014,2019-03-26 14:03:59:019
230.3,66.144,2008514,2019-03-26 14:03:59:519
230.7,65.922,2009014,2019-03-26 14:04:00:019
230.3,65.203,2009514,2019-03-26 14:04:00:519
230.1,64.804,2010014,2019-03-26 14:04:01:019
230.3,64.839,2010514,2019-03-26 14:04:01:519
230,64.632,2011014,2019-03-26 14:04:02:019
229.7,64.959,2011514,2019-03-26 14:04:02:519
230.1,64.906,2012014,2019-03-26 14:04:03:019
230.1,65.279,2012514,2019-03-26 14:04:03:519
229.7,66.367,2013015,2019-03-26 14:04:04:020
230.3,66.395,2013515,2019-03-26 14:04:04:520
230.6,66.262,2014015,2019-03-26 14:04:05:020
230.6,66.455,2014515,2019-03-26 14:04:05:520
230.6,66.389,2015014,2019-03-26 14:04:06:019
230,65.421,2015514,2019-03-26 14:04:06:519
230.6,65.837,2016015,2019-03-26 14:04:07:020
230.4,64.282,2016514,2019-03-26 14:04:07:519
230,64.485,2017014,2019-03-26 14:04:08:019
230.6,66.547,2017514,2019-03-26 14:04:08:519
230.6,67.482,2018014,2019-03-26 14:04:09:019
230,67.423,2018514,2019-03-26 14:04:09:519
230.4,67.3,2019014,2019-03-26 14:04:10:019
230,66.811,2019515,2019-03-26 14:04:10:520
230,66.547,2020014,2019-03-26 14:04:11:019
230.6,66.519,2020514,2019-03-26 14:04:11:519
230,66.866,2021014,2019-03-26 14:04:12:019
230,66.89,2021515,2019-03-26 14:04:12:520
230.4,66.48,2022014,2019-03-26 14:04:13:019
230,66.345,2022514,2019-03-26 14:04:13:519
230,67.481,2023014,2019-03-26 14:04:14:019
230.4,67.031,2023514,2019-03-26 14:04:14:519
230,66.279,2024014,2019-03-26 14:04:15:019
230.1,66.314,2024514,2019-03-26 14:04:15:519
230.1,66.894,2025015,2019-03-26 14:04:16:020
230,67.397,2025514,2019-03-26 14:04:16:519
230.4,66.174,2026014,2019-03-26 14:04:17:019
230,65.667,2026514,2019-03-26 14:04:17:519
230,65.934,2027015,2019-03-26 14:04:18:020
230,66.727,2027514,2019-03-26 14:04:18:519
230.4,66.732,2028014,2019-03-26 14:04:19:019
230.4,66.696,2028514,2019-03-26 14:04:19:519
230.4,66.63,2029014,2019-03-26 14:04:20:019
230.6,65.681,2029515,2019-03-26 14:04:20:520
230.4,65.834,2030015,2019-03-26 14:04:21:020
230.4,65.901,2030515,2019-03-26 14:04:21:520
230.4,66.334,2031014,2019-03-26 14:04:22:019
230.7,66.485,2031514,2019-03-26 14:04:22:519
230.4,66.63,2032015,2019-03-26 14:04:23:020
230.3,66.684,2032514,2019-03-26 14:04:23:519
230,66.608,2033014,2019-03-26 14:04:24:019
230.4,65.709,2033515,2019-03-26 14:04:24:520
230.2,65.828,2034015,2019-03-26 14:04:25:020
231,66.112,2034514,2019-03-26 14:04:25:519
230.4,66.524,2035014,2019-03-26 14:04:26:019
230.4,66.066,2035514,2019-03-26 14:04:26:519
230.8,65.54,2036015,2019-03-26 14:04:27:020
230.4,65.877,2036515,2019-03-26 14:04:27:520
231,65.612,2037014,2019-03-26 14:04:28:019
230.6,65.835,2037514,2019-03-26 14:04:28:519
230.7,66.03,2038014,2019-03-26 14:04:29:019
230.3,65.673,2038514,2019-03-26 14:04:29:519
230.1,66.363,2039015,2019-03-26 14:04:30:020
229.5,66.612,2039515,2019-03-26 14:04:30:520
229.5,66.362,2040014,2019-03-26 14:04:31:019
229.5,67.131,2040514,2019-03-26 14:04:31:519
229.4,66.987,2041014,2019-03-26 14:04:32:019
229.6,66.424,2041514,2019-03-26 14:04:32:519
229.6,66.204,2042014,2019-03-26 14:04:33:019
229.2,65.751,2042514,2019-03-26 14:04:33:519
229.2,65.471,2043014,2019-03-26 14:04:34:019
229.4,66.834,2043514,2019-03-26 14:04:34:519
230.1,66.469,2044014,2019-03-26 14:04:35:019
230.1,65.535,2044514,2019-03-26 14:04:35:519
230.1,64.943,2045014,2019-03-26 14:04:36:019
230,65.835,2045515,2019-03-26 14:04:36:520
230,66.096,2046014,2019-03-26 14:04:37:019
230.1,66.016,2046515,2019-03-26 14:04:37:520
229.4,65.447,2047015,2019-03-26 14:04:38:020
230.1,64.717,2047515,2019-03-26 14:04:38:520
229.3,65.448,2048014,2019-03-26 14:04:39:019
229.1,66.575,2048514,2019-03-26 14:04:39:519
229,66.331,2049014,2019-03-26 14:04:40:019
229.3,66.933,2049514,2019-03-26 14:04:40:519
229.3,65.97,2050014,2019-03-26 14:04:41:019
228.9,65.501,2050515,2019-03-26 14:04:41:520
229.3,66.196,2051015,2019-03-26 14:04:42:020
228.9,66.547,2051515,2019-03-26 14:04:42:520
228.7,66.175,2052015,2019-03-26 14:04:43:020
229,66.04,2052514,2019-03-26 14:04:43:519
229.6,65.105,2053014,2019-03-26 14:04:44:019
229.6,65.975,2053515,2019-03-26 14:04:44:520
229,65.852,2054015,2019-03-26 14:04:45:020
229,65.971,2054515,2019-03-26 14:04:45:520
229,66.75,2055015,2019-03-26 14:04:46:020
229.2,67.229,2055514,2019-03-26 14:04:46:519
229.2,67.113,2056014,2019-03-26 14:04:47:019
229.2,66.222,2056514,2019-03-26 14:04:47:519
229.5,65.381,2057015,2019-03-26 14:04:48:020
229.2,65.534,2057514,2019-03-26 14:04:48:519
229.2,65.129,2058015,2019-03-26 14:04:49:020
229.2,65.388,2058514,2019-03-26 14:04:49:519
229.9,64.464,2059014,2019-03-26 14:04:50:019
230.4,63.91,2059515,2019-03-26 14:04:50:520
230.1,64.409,2060014,2019-03-26 14:04:51:019
230.7,66.706,2060515,2019-03-26 14:04:51:520
230,65.613,2061015,2019-03-26 14:04:52:020
230.1,65.542,2061514,2019-03-26 14:04:52:519
230.1,66.096,2062014,2019-03-26 14:04:53:019
229.8,65.204,2062514,2019-03-26 14:04:53:519
230,65.563,2063014,2019-03-26 14:04:54:019
229.8,65.814,2063514,2019-03-26 14:04:54:519
229.5,64.808,2064015,2019-03-26 14:04:55:020
229.1,64.847,2064515,2019-03-26 14:04:55:520
229.5,65.512,2065015,2019-03-26 14:04:56:020
229.7,66.081,2065514,2019-03-26 14:04:56:519
229.8,66.671,2066014,2019-03-26 14:04:57:019
230.1,66.675,2066515,2019-03-26 14:04:57:520
230.1,65.935,2067014,2019-03-26 14:04:58:019
230.1,65.975,2067514,2019-03-26 14:04:58:519
230.1,65.629,2068014,2019-03-26 14:04:59:019
230.3,66.037,2068514,2019-03-26 14:04:59:519
230.5,66.068,2069014,2019-03-26 14:05:00:019
230.1,66.564,2069514,2019-03-26 14:05:00:519
230.1,66.164,2070014,2019-03-26 14:05:01:019
230.1,66.007,2070514,2019-03-26 14:05:01:519
230.5,65.917,2071015,2019-03-26 14:05:02:020
230.3,66.898,2071514,2019-03-26 14:05:02:519
230.3,66.464,2072014,2019-03-26 14:05:03:019
230.3,66.409,2072514,2019-03-26 14:05:03:519
230,66.295,2073015,2019-03-26 14:05:04:020
230.4,65.449,2073514,2019-03-26 14:05:04:519
230.3,65.524,2074014,2019-03-26 14:05:05:019
230.7,65.029,2074514,2019-03-26 14:05:05:519
230.3,64.708,2075014,2019-03-26 14:05:06:019
230.5,65.409,2075515,2019-03-26 14:05:06:520
230.3,65.653,2076014,2019-03-26 14:05:07:019
230.4,65.308,2076514,2019-03-26 14:05:07:519
230.3,65.616,2077014,2019-03-26 14:05:08:019
231,65.528,2077514,2019-03-26 14:05:08:519
230.3,66.634,2078015,2019-03-26 14:05:09:020
230.7,67.311,2078514,2019-03-26 14:05:09:519
230.3,64.606,2079014,2019-03-26 14:05:10:019
230.3,66.053,2079514,2019-03-26 14:05:10:519
230,66.043,2080014,2019-03-26 14:05:11:019
230.7,64.927,2080515,2019-03-26 14:05:11:520
230.4,64.836,2081015,2019-03-26 14:05:12:020
230.4,65.225,2081514,2019-03-26 14:05:12:519
230.4,64.732,2082015,2019-03-26 14:05:13:020
230.6,65.14,2082514,2019-03-26 14:05:13:519
231,65.388,2083015,2019-03-26 14:05:14:020
230.8,65.555,2083514,2019-03-26 14:05:14:519
230.7,64.549,2084014,2019-03-26 14:05:15:019
230.7,65.198,2084515,2019-03-26 14:05:15:520
230.7,65.431,2085015,2019-03-26 14:05:16:020
230.7,66.078,2085514,2019-03-26 14:05:16:519
230.5,65.486,2086015,2019-03-26 14:05:17:020
230.3,65.458,2086514,2019-03-26 14:05:17:519
230.1,65.919,2087014,2019-03-26 14:05:18:019
230.1,67.027,2087514,2019-03-26 14:05:18:519
230.1,67.147,2088014,2019-03-26 14:05:19:019
230.1,66.741,2088514,2019-03-26 14:05:19:519
230.7,66.49,2089015,2019-03-26 14:05:20:020
230.1,66.941,2089515,2019-03-26 14:05:20:520
230.5,65.991,2090014,2019-03-26 14:05:21:019
230.3,65.755,2090515,2019-03-26 14:05:21:520
230.3,64.35,2091015,2019-03-26 14:05:22:020
230.7,64.635,2091515,2019-03-26 14:05:22:520
230.7,65.791,2092014,2019-03-26 14:05:23:019
230.3,65.575,2092514,2019-03-26 14:05:23:519
230.1,63.024,2093015,2019-03-26 14:05:24:020
230.7,63.311,2093514,2019-03-26 14:05:24:519
230.3,64.758,2094015,2019-03-26 14:05:25:020
230.7,65.577,2094514,2019-03-26 14:05:25:519
230.5,66.107,2095015,2019-03-26 14:05:26:020
230.7,65.343,2095515,2019-03-26 14:05:26:520
230.8,64.591,2096015,2019-03-26 14:05:27:020
230.3,64.237,2096515,2019-03-26 14:05:27:520
230.4,64.57,2097014,2019-03-26 14:05:28:019
230.4,64.434,2097514,2019-03-26 14:05:28:519
230.4,64.97,2098015,2019-03-26 14:05:29:020
230.2,65.234,2098515,2019-03-26 14:05:29:520
229.9,65.062,2099014,2019-03-26 14:05:30:019
229.2,64.604,2099515,2019-03-26 14:05:30:520
229.2,64.399,2100014,2019-03-26 14:05:31:019
229.5,64.767,2100515,2019-03-26 14:05:31:520
229.6,66.035,2101015,2019-03-26 14:05:32:020
229,66.044,2101515,2019-03-26 14:05:32:520
229.6,65.436,2102015,2019-03-26 14:05:33:020
229.6,65.235,2102514,2019-03-26 14:05:33:519
229,64.442,2103014,2019-03-26 14:05:34:019
229.3,64.872,2103514,2019-03-26 14:05:34:519
229.3,66.012,2104014,2019-03-26 14:05:35:019
229.3,65.948,2104514,2019-03-26 14:05:35:519
229.3,66.206,2105014,2019-03-26 14:05:36:019
228.9,65.779,2105515,2019-03-26 14:05:36:520
229.3,65.874,2106015,2019-03-26 14:05:37:020
229.6,66.43,2106514,2019-03-26 14:05:37:519
229,65.792,2107015,2019-03-26 14:05:38:020
229.2,64.842,2107514,2019-03-26 14:05:38:519
229.2,65.872,2108014,2019-03-26 14:05:39:019
228.8,65.811,2108514,2019-03-26 14:05:39:519
229.6,64.929,2109014,2019-03-26 14:05:40:019
229.3,64.401,2109515,2019-03-26 14:05:40:520
229.3,64.213,2110014,2019-03-26 14:05:41:019
229.3,65.609,2110514,2019-03-26 14:05:41:519
229.5,66.197,2111015,2019-03-26 14:05:42:020
228.9,66.188,2111514,2019-03-26 14:05:42:519
229.3,66.511,2112014,2019-03-26 14:05:43:019
229,65.99,2112515,2019-03-26 14:05:43:520
229.5,65.9,2113014,2019-03-26 14:05:44:019
229.2,66.134,2113514,2019-03-26 14:05:44:519
229.2,65.909,2114015,2019-03-26 14:05:45:020
229.3,65.394,2114515,2019-03-26 14:05:45:520
229.3,65.125,2115014,2019-03-26 14:05:46:019
229.3,64.664,2115514,2019-03-26 14:05:46:519
228.9,64.429,2116015,2019-03-26 14:05:47:020
229,64.171,2116514,2019-03-26 14:05:47:519
229.3,65.356,2117014,2019-03-26 14:05:48:019
229.3,65.863,2117515,2019-03-26 14:05:48:520
229,66.954,2118015,2019-03-26 14:05:49:020
229.5,67.201,2118515,2019-03-26 14:05:49:520
229.6,65.059,2119014,2019-03-26 14:05:50:019
229.2,65.275,2119514,2019-03-26 14:05:50:519
229.2,66.005,2120015,2019-03-26 14:05:51:020
229.6,65.448,2120514,2019-03-26 14:05:51:519
229,66.212,2121014,2019-03-26 14:05:52:019
229.2,65.722,2121514,2019-03-26 14:05:52:519
229.6,65.749,2122015,2019-03-26 14:05:53:020
229.3,65.743,2122514,2019-03-26 14:05:53:519
229.3,65.366,2123014,2019-03-26 14:05:54:019
229.3,64.846,2123514,2019-03-26 14:05:54:519
229.6,65.736,2124015,2019-03-26 14:05:55:020
229.6,66.284,2124514,2019-03-26 14:05:55:519
229.6,66.04,2125014,2019-03-26 14:05:56:019
228.9,65.829,2125515,2019-03-26 14:05:56:520
229.2,66.008,2126015,2019-03-26 14:05:57:020
229.6,65.129,2126514,2019-03-26 14:05:57:519
229.3,65.485,2127015,2019-03-26 14:05:58:020
229.2,64.252,2127515,2019-03-26 14:05:58:520
229.6,64.237,2128015,2019-03-26 14:05:59:020
229.6,64.725,2128515,2019-03-26 14:05:59:520
229.6,65.954,2129015,2019-03-26 14:06:00:020
230.1,66.286,2129515,2019-03-26 14:06:00:520
230.3,66.503,2130014,2019-03-26 14:06:01:019
230.1,66.327,2130515,2019-03-26 14:06:01:520
230.5,66.542,2131014,2019-03-26 14:06:02:019
230.3,66.049,2131514,2019-03-26 14:06:02:519
230.3,65.841,2132014,2019-03-26 14:06:03:019
230.1,65.872,2132515,2019-03-26 14:06:03:520
230.3,64.616,2133014,2019-03-26 14:06:04:019
230.3,64.91,2133514,2019-03-26 14:06:04:519
230.5,65.186,2134015,2019-03-26 14:06:05:020
230.1,66.295,2134515,2019-03-26 14:06:05:520
230.3,64.965,2135015,2019-03-26 14:06:06:020
230.4,65.29,2135515,2019-03-26 14:06:06:520
230.1,65.471,2136014,2019-03-26 14:06:07:019
230.1,66.099,2136514,2019-03-26 14:06:07:519
230.3,65.839,2137014,2019-03-26 14:06:08:019
230.3,66.221,2137515,2019-03-26 14:06:08:520
230.1,65.662,2138014,2019-03-26 14:06:09:019
230.1,66.146,2138514,2019-03-26 14:06:09:519
230.1,66.023,2139014,2019-03-26 14:06:10:019
230,66.107,2139514,2019-03-26 14:06:10:519
230.1,65.764,2140015,2019-03-26 14:06:11:020
230.4,65.371,2140514,2019-03-26 14:06:11:519
230.1,66.058,2141014,2019-03-26 14:06:12:019
229.8,66.836,2141515,2019-03-26 14:06:12:520
230.1,65.999,2142014,2019-03-26 14:06:13:019
230.2,65.994,2142515,2019-03-26 14:06:13:520
230.4,65.959,2143015,2019-03-26 14:06:14:020
229.8,65.792,2143514,2019-03-26 14:06:14:519
229.5,66.665,2144014,2019-03-26 14:06:15:019
229.7,65.93,2144514,2019-03-26 14:06:15:519
229.5,65.99,2145014,2019-03-26 14:06:16:019
229.9,66.281,2145514,2019-03-26 14:06:16:519
229.9,66.608,2146015,2019-03-26 14:06:17:020
229.8,66.158,2146514,2019-03-26 14:06:17:519
229.5,67.032,2147014,2019-03-26 14:06:18:019
229.5,66.167,2147515,2019-03-26 14:06:18:520
229.4,65.99,2148014,2019-03-26 14:06:19:019
229.5,65.78,2148514,2019-03-26 14:06:19:519
229.8,66.197,2149015,2019-03-26 14:06:20:020
229.4,65.692,2149515,2019-03-26 14:06:20:520
229.5,66.278,2150014,2019-03-26 14:06:21:019
229.9,66.783,2150514,2019-03-26 14:06:21:519
229.5,66.643,2151015,2019-03-26 14:06:22:020
229.8,66.649,2151515,2019-03-26 14:06:22:520
229.8,66.559,2152015,2019-03-26 14:06:23:020
