sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
233.0;55.976;2317775;2019-04-02 14:13:05:026
235.0;56.898;2318274;2019-04-02 14:13:05:525
233.0;36.27;2318774;2019-04-02 14:13:06:025
233.0;58.017;2319275;2019-04-02 14:13:06:526
233.0;54.415;2319775;2019-04-02 14:13:07:026
235.0;54.389;2320274;2019-04-02 14:13:07:525
235.0;54.577;2320775;2019-04-02 14:13:08:026
235.0;53.21;2321275;2019-04-02 14:13:08:526
233.0;56.934;2321776;2019-04-02 14:13:09:027
233.0;58.919;2322274;2019-04-02 14:13:09:525
233.0;55.965;2322776;2019-04-02 14:13:10:027
233.0;38.73;2323275;2019-04-02 14:13:10:526
220.0;35.767;2323774;2019-04-02 14:13:11:025
225.0;53.538;2324275;2019-04-02 14:13:11:526
223.0;49.967;2324774;2019-04-02 14:13:12:025
233.0;56.134;2325274;2019-04-02 14:13:12:525
233.0;55.085;2325775;2019-04-02 14:13:13:026
233.0;52.985;2326275;2019-04-02 14:13:13:526
228.0;50.218;2326775;2019-04-02 14:13:14:026
228.0;58.696;2327275;2019-04-02 14:13:14:526
228.0;60.945;2327774;2019-04-02 14:13:15:025
230.0;50.369;2328274;2019-04-02 14:13:15:525
232.0;51.952;2328774;2019-04-02 14:13:16:025
232.0;32.041;2329274;2019-04-02 14:13:16:525
233.0;43.574;2329775;2019-04-02 14:13:17:026
233.0;39.835;2330274;2019-04-02 14:13:17:525
232.0;34.247;2330775;2019-04-02 14:13:18:026
233.0;33.172;2331275;2019-04-02 14:13:18:526
233.0;61.56;2331775;2019-04-02 14:13:19:026
232.0;63.349;2332275;2019-04-02 14:13:19:526
232.0;56.798;2332775;2019-04-02 14:13:20:026
232.0;50.908;2333274;2019-04-02 14:13:20:525
232.0;29.881;2333775;2019-04-02 14:13:21:026
232.0;33.127;2334274;2019-04-02 14:13:21:525
233.0;32.989;2334776;2019-04-02 14:13:22:027
233.0;57.502;2335274;2019-04-02 14:13:22:525
233.0;42.36;2335774;2019-04-02 14:13:23:025
233.0;53.041;2336274;2019-04-02 14:13:23:525
233.0;56.821;2336775;2019-04-02 14:13:24:026
233.0;51.828;2337274;2019-04-02 14:13:24:525
233.0;58.517;2337774;2019-04-02 14:13:25:025
233.0;54.888;2338274;2019-04-02 14:13:25:525
233.0;53.77;2338775;2019-04-02 14:13:26:026
233.0;54.8;2339274;2019-04-02 14:13:26:525
233.0;38.737;2339775;2019-04-02 14:13:27:026
233.0;37.761;2340275;2019-04-02 14:13:27:526
233.0;53.324;2340776;2019-04-02 14:13:28:027
233.0;56.036;2341274;2019-04-02 14:13:28:525
233.0;46.097;2341774;2019-04-02 14:13:29:025
233.0;60.56;2342274;2019-04-02 14:13:29:525
233.0;56.404;2342775;2019-04-02 14:13:30:026
233.0;46.834;2343275;2019-04-02 14:13:30:526
233.0;52.19;2343775;2019-04-02 14:13:31:026
233.0;56.546;2344274;2019-04-02 14:13:31:525
233.0;44.757;2344774;2019-04-02 14:13:32:025
233.0;47.962;2345274;2019-04-02 14:13:32:525
233.0;58.116;2345774;2019-04-02 14:13:33:025
233.0;57.718;2346274;2019-04-02 14:13:33:525
233.0;52.255;2346778;2019-04-02 14:13:34:029
233.0;47.222;2347275;2019-04-02 14:13:34:526
233.0;56.35;2347774;2019-04-02 14:13:35:025
233.0;55.58;2348275;2019-04-02 14:13:35:526
233.0;57.06;2348776;2019-04-02 14:13:36:027
233.0;51.317;2349274;2019-04-02 14:13:36:525
233.0;54.431;2349774;2019-04-02 14:13:37:025
233.0;48.68;2350274;2019-04-02 14:13:37:525
233.0;58.143;2350774;2019-04-02 14:13:38:025
232.0;46.294;2351274;2019-04-02 14:13:38:525
232.0;53.483;2351774;2019-04-02 14:13:39:025
233.0;56.82;2352275;2019-04-02 14:13:39:526
233.0;49.149;2352774;2019-04-02 14:13:40:025
232.0;47.594;2353274;2019-04-02 14:13:40:525
232.0;56.702;2353774;2019-04-02 14:13:41:025
232.0;48.605;2354274;2019-04-02 14:13:41:525
232.0;45.008;2354774;2019-04-02 14:13:42:025
233.0;34.457;2355275;2019-04-02 14:13:42:526
233.0;56.923;2355775;2019-04-02 14:13:43:026
232.0;59.862;2356274;2019-04-02 14:13:43:525
232.0;55.691;2356774;2019-04-02 14:13:44:025
233.0;42.243;2357275;2019-04-02 14:13:44:526
233.0;57.004;2357776;2019-04-02 14:13:45:027
233.0;53.766;2358275;2019-04-02 14:13:45:526
233.0;41.857;2358775;2019-04-02 14:13:46:026
233.0;49.406;2359275;2019-04-02 14:13:46:526
233.0;56.057;2359775;2019-04-02 14:13:47:026
233.0;54.088;2360275;2019-04-02 14:13:47:526
233.0;31.746;2360774;2019-04-02 14:13:48:025
233.0;52.34;2361274;2019-04-02 14:13:48:525
233.0;58.054;2361774;2019-04-02 14:13:49:025
233.0;41.384;2362274;2019-04-02 14:13:49:525
233.0;44.371;2362775;2019-04-02 14:13:50:026
233.0;56.331;2363275;2019-04-02 14:13:50:526
233.0;57.958;2363774;2019-04-02 14:13:51:025
233.0;50.634;2364274;2019-04-02 14:13:51:525
233.0;52.124;2364775;2019-04-02 14:13:52:026
233.0;57.322;2365275;2019-04-02 14:13:52:526
233.0;57.544;2365775;2019-04-02 14:13:53:026
233.0;54.152;2366275;2019-04-02 14:13:53:526
233.0;56.155;2366774;2019-04-02 14:13:54:025
233.0;54.141;2367274;2019-04-02 14:13:54:525
233.0;48.781;2367774;2019-04-02 14:13:55:025
233.0;49.878;2368274;2019-04-02 14:13:55:525
233.0;35.696;2368774;2019-04-02 14:13:56:025
233.0;35.175;2369275;2019-04-02 14:13:56:526
233.0;33.521;2369774;2019-04-02 14:13:57:025
233.0;50.766;2370274;2019-04-02 14:13:57:525
233.0;60.922;2370775;2019-04-02 14:13:58:026
233.0;60.302;2371274;2019-04-02 14:13:58:525
233.0;37.56;2371774;2019-04-02 14:13:59:025
233.0;32.722;2372274;2019-04-02 14:13:59:525
233.0;33.275;2372774;2019-04-02 14:14:00:025
233.0;31.577;2373274;2019-04-02 14:14:00:525
233.0;29.431;2373775;2019-04-02 14:14:01:026
234.0;30.373;2374276;2019-04-02 14:14:01:527
233.0;30.056;2374775;2019-04-02 14:14:02:026
233.0;48.645;2375275;2019-04-02 14:14:02:526
233.0;60.348;2375774;2019-04-02 14:14:03:025
233.0;59.838;2376274;2019-04-02 14:14:03:525
233.0;53.56;2376776;2019-04-02 14:14:04:027
233.0;59.42;2377274;2019-04-02 14:14:04:525
233.0;45.807;2377774;2019-04-02 14:14:05:025
233.0;59.619;2378274;2019-04-02 14:14:05:525
233.0;58.992;2378774;2019-04-02 14:14:06:025
233.0;47.74;2379274;2019-04-02 14:14:06:525
233.0;40.593;2379774;2019-04-02 14:14:07:025
233.0;60.944;2380276;2019-04-02 14:14:07:527
233.0;56.092;2380774;2019-04-02 14:14:08:025
233.0;58.513;2381277;2019-04-02 14:14:08:528
233.0;55.791;2381775;2019-04-02 14:14:09:026
233.0;46.008;2382275;2019-04-02 14:14:09:526
233.0;32.324;2382774;2019-04-02 14:14:10:025
233.0;32.716;2383275;2019-04-02 14:14:10:526
233.0;49.74;2383775;2019-04-02 14:14:11:026
233.0;55.88;2384275;2019-04-02 14:14:11:526
233.0;30.78;2384774;2019-04-02 14:14:12:025
233.0;37.088;2385274;2019-04-02 14:14:12:525
233.0;31.268;2385774;2019-04-02 14:14:13:025
233.0;31.685;2386274;2019-04-02 14:14:13:525
233.0;30.427;2386774;2019-04-02 14:14:14:025
233.0;29.875;2387275;2019-04-02 14:14:14:526
233.0;30.958;2387775;2019-04-02 14:14:15:026
233.0;53.709;2388276;2019-04-02 14:14:15:527
233.0;55.786;2388774;2019-04-02 14:14:16:025
233.0;45.337;2389275;2019-04-02 14:14:16:526
233.0;31.247;2389776;2019-04-02 14:14:17:027
233.0;60.627;2390275;2019-04-02 14:14:17:526
233.0;56.698;2390775;2019-04-02 14:14:18:026
233.0;31.961;2391275;2019-04-02 14:14:18:526
233.0;33.649;2391775;2019-04-02 14:14:19:026
233.0;58.177;2392274;2019-04-02 14:14:19:525
233.0;55.386;2392775;2019-04-02 14:14:20:026
233.0;32.589;2393274;2019-04-02 14:14:20:525
233.0;32.518;2393775;2019-04-02 14:14:21:026
233.0;50.593;2394275;2019-04-02 14:14:21:526
233.0;58.586;2394775;2019-04-02 14:14:22:026
233.0;58.826;2395275;2019-04-02 14:14:22:526
233.0;54.816;2395774;2019-04-02 14:14:23:025
233.0;43.595;2396274;2019-04-02 14:14:23:525
233.0;55.04;2396775;2019-04-02 14:14:24:026
233.0;51.35;2397276;2019-04-02 14:14:24:527
233.0;42.337;2397774;2019-04-02 14:14:25:025
233.0;40.19;2398274;2019-04-02 14:14:25:525
233.0;56.789;2398776;2019-04-02 14:14:26:027
233.0;59.286;2399275;2019-04-02 14:14:26:526
233.0;50.024;2399775;2019-04-02 14:14:27:026
233.0;33.499;2400274;2019-04-02 14:14:27:525
233.0;52.173;2400774;2019-04-02 14:14:28:025
233.0;55.923;2401275;2019-04-02 14:14:28:526
233.0;59.611;2401774;2019-04-02 14:14:29:025
233.0;51.218;2402274;2019-04-02 14:14:29:525
233.0;57.898;2402774;2019-04-02 14:14:30:025
233.0;53.237;2403274;2019-04-02 14:14:30:525
233.0;36.992;2403775;2019-04-02 14:14:31:026
233.0;31.461;2404274;2019-04-02 14:14:31:525
233.0;34.379;2404774;2019-04-02 14:14:32:025
233.0;58.928;2405275;2019-04-02 14:14:32:526
233.0;61.537;2405776;2019-04-02 14:14:33:027
233.0;61.404;2406274;2019-04-02 14:14:33:525
233.0;58.93;2406774;2019-04-02 14:14:34:025
233.0;58.644;2407275;2019-04-02 14:14:34:526
233.0;56.033;2407775;2019-04-02 14:14:35:026
233.0;41.459;2408275;2019-04-02 14:14:35:526
233.0;58.986;2408775;2019-04-02 14:14:36:026
233.0;59.243;2409275;2019-04-02 14:14:36:526
233.0;52.819;2409774;2019-04-02 14:14:37:025
233.0;35.148;2410275;2019-04-02 14:14:37:526
233.0;62.401;2410774;2019-04-02 14:14:38:025
233.0;45.708;2411274;2019-04-02 14:14:38:525
233.0;59.574;2411774;2019-04-02 14:14:39:025
233.0;54.314;2412274;2019-04-02 14:14:39:525
233.0;31.738;2412774;2019-04-02 14:14:40:025
233.0;33.029;2413274;2019-04-02 14:14:40:525
233.0;49.083;2413774;2019-04-02 14:14:41:025
233.0;61.393;2414275;2019-04-02 14:14:41:526
233.0;56.556;2414775;2019-04-02 14:14:42:026
233.0;46.702;2415275;2019-04-02 14:14:42:526
233.0;33.973;2415774;2019-04-02 14:14:43:025
233.0;61.341;2416274;2019-04-02 14:14:43:525
233.0;54.461;2416774;2019-04-02 14:14:44:025
233.0;56.975;2417275;2019-04-02 14:14:44:526
233.0;43.339;2417775;2019-04-02 14:14:45:026
233.0;59.234;2418274;2019-04-02 14:14:45:525
233.0;60.265;2418776;2019-04-02 14:14:46:027
233.0;59.142;2419274;2019-04-02 14:14:46:525
233.0;54.1;2419774;2019-04-02 14:14:47:025
233.0;52.077;2420276;2019-04-02 14:14:47:527
233.0;54.745;2420774;2019-04-02 14:14:48:025
233.0;58.659;2421275;2019-04-02 14:14:48:526
233.0;46.516;2421775;2019-04-02 14:14:49:026
233.0;34.582;2422274;2019-04-02 14:14:49:525
233.0;37.66;2422774;2019-04-02 14:14:50:025
233.0;36.381;2423274;2019-04-02 14:14:50:525
235.0;48.773;2423775;2019-04-02 14:14:51:026
233.0;55.558;2424276;2019-04-02 14:14:51:527
235.0;57.45;2424775;2019-04-02 14:14:52:026
233.0;55.286;2425274;2019-04-02 14:14:52:525
235.0;54.849;2425774;2019-04-02 14:14:53:025
235.0;53.599;2426274;2019-04-02 14:14:53:525
235.0;45.744;2426774;2019-04-02 14:14:54:025
235.0;46.871;2427274;2019-04-02 14:14:54:525
235.0;55.486;2427774;2019-04-02 14:14:55:025
235.0;52.13;2428274;2019-04-02 14:14:55:525
235.0;41.519;2428774;2019-04-02 14:14:56:025
235.0;59.449;2429274;2019-04-02 14:14:56:525
235.0;56.428;2429775;2019-04-02 14:14:57:026
235.0;60.633;2430274;2019-04-02 14:14:57:525
235.0;55.741;2430774;2019-04-02 14:14:58:025
235.0;38.648;2431274;2019-04-02 14:14:58:525
235.0;45.389;2431774;2019-04-02 14:14:59:025
235.0;52.913;2432275;2019-04-02 14:14:59:526
235.0;50.023;2432776;2019-04-02 14:15:00:027
233.0;36.823;2433274;2019-04-02 14:15:00:525
233.0;33.036;2433774;2019-04-02 14:15:01:025
235.0;55.888;2434273;2019-04-02 14:15:01:524
235.0;60.019;2434774;2019-04-02 14:15:02:025
235.0;61.542;2435274;2019-04-02 14:15:02:525
233.0;59.952;2435775;2019-04-02 14:15:03:026
233.0;58.051;2436274;2019-04-02 14:15:03:525
233.0;59.99;2436774;2019-04-02 14:15:04:025
235.0;61.376;2437274;2019-04-02 14:15:04:525
235.0;61.844;2437773;2019-04-02 14:15:05:024
233.0;60.539;2438276;2019-04-02 14:15:05:527
235.0;54.286;2438774;2019-04-02 14:15:06:025
235.0;54.658;2439274;2019-04-02 14:15:06:525
233.0;52.912;2439775;2019-04-02 14:15:07:026
235.0;43.553;2440274;2019-04-02 14:15:07:525
233.0;59.772;2440776;2019-04-02 14:15:08:027
233.0;41.197;2441274;2019-04-02 14:15:08:525
233.0;60.983;2441775;2019-04-02 14:15:09:026
233.0;59.695;2442275;2019-04-02 14:15:09:526
233.0;60.969;2442774;2019-04-02 14:15:10:025
233.0;59.254;2443280;2019-04-02 14:15:10:531
233.0;46.148;2443774;2019-04-02 14:15:11:025
233.0;59.723;2444275;2019-04-02 14:15:11:526
233.0;61.323;2444775;2019-04-02 14:15:12:026
233.0;45.113;2445274;2019-04-02 14:15:12:525
233.0;52.042;2445775;2019-04-02 14:15:13:026
233.0;59.324;2446275;2019-04-02 14:15:13:526
233.0;58.279;2446774;2019-04-02 14:15:14:025
233.0;52.154;2447275;2019-04-02 14:15:14:526
233.0;46.679;2447774;2019-04-02 14:15:15:025
233.0;59.461;2448275;2019-04-02 14:15:15:526
233.0;54.576;2448774;2019-04-02 14:15:16:025
233.0;58.415;2449275;2019-04-02 14:15:16:526
233.0;37.686;2449775;2019-04-02 14:15:17:026
233.0;32.731;2450274;2019-04-02 14:15:17:525
233.0;56.666;2450774;2019-04-02 14:15:18:025
233.0;37.119;2451274;2019-04-02 14:15:18:525
233.0;35.054;2451774;2019-04-02 14:15:19:025
235.0;31.881;2452274;2019-04-02 14:15:19:525
233.0;60.365;2452774;2019-04-02 14:15:20:025
233.0;59.688;2453274;2019-04-02 14:15:20:525
233.0;56.028;2453775;2019-04-02 14:15:21:026
233.0;57.36;2454275;2019-04-02 14:15:21:526
233.0;52.883;2454775;2019-04-02 14:15:22:026
235.0;44.818;2455274;2019-04-02 14:15:22:525
233.0;58.358;2455774;2019-04-02 14:15:23:025
235.0;40.284;2456274;2019-04-02 14:15:23:525
233.0;32.028;2456774;2019-04-02 14:15:24:025
233.0;44.73;2457274;2019-04-02 14:15:24:525
233.0;53.77;2457774;2019-04-02 14:15:25:025
233.0;50.39;2458274;2019-04-02 14:15:25:525
233.0;53.21;2458775;2019-04-02 14:15:26:026
235.0;59.666;2459276;2019-04-02 14:15:26:527
235.0;56.107;2459775;2019-04-02 14:15:27:026
233.0;30.742;2460275;2019-04-02 14:15:27:526
235.0;32.119;2460774;2019-04-02 14:15:28:025
235.0;56.821;2461275;2019-04-02 14:15:28:526
233.0;52.224;2461774;2019-04-02 14:15:29:025
235.0;54.849;2462274;2019-04-02 14:15:29:525
235.0;35.305;2462774;2019-04-02 14:15:30:025
235.0;57.248;2463274;2019-04-02 14:15:30:525
235.0;54.394;2463775;2019-04-02 14:15:31:026
235.0;53.533;2464275;2019-04-02 14:15:31:526
235.0;55.795;2464774;2019-04-02 14:15:32:025
235.0;48.593;2465275;2019-04-02 14:15:32:526
235.0;51.522;2465775;2019-04-02 14:15:33:026
235.0;43.254;2466277;2019-04-02 14:15:33:528
233.0;55.648;2466774;2019-04-02 14:15:34:025
233.0;53.793;2467274;2019-04-02 14:15:34:525
235.0;52.459;2467774;2019-04-02 14:15:35:025
235.0;36.084;2468275;2019-04-02 14:15:35:526
235.0;34.822;2468775;2019-04-02 14:15:36:026
235.0;39.464;2469274;2019-04-02 14:15:36:525
233.0;34.993;2469775;2019-04-02 14:15:37:026
233.0;61.952;2470274;2019-04-02 14:15:37:525
235.0;56.361;2470774;2019-04-02 14:15:38:025
235.0;35.975;2471275;2019-04-02 14:15:38:526
235.0;58.44;2471775;2019-04-02 14:15:39:026
235.0;60.784;2472275;2019-04-02 14:15:39:526
235.0;51.664;2472775;2019-04-02 14:15:40:026
235.0;37.186;2473274;2019-04-02 14:15:40:525
235.0;59.545;2473774;2019-04-02 14:15:41:025
235.0;59.771;2474275;2019-04-02 14:15:41:526
235.0;59.681;2474775;2019-04-02 14:15:42:026
235.0;57.866;2475275;2019-04-02 14:15:42:526
235.0;42.943;2475774;2019-04-02 14:15:43:025
235.0;37.132;2476274;2019-04-02 14:15:43:525
235.0;56.81;2476776;2019-04-02 14:15:44:027
235.0;61.204;2477275;2019-04-02 14:15:44:526
235.0;53.043;2477775;2019-04-02 14:15:45:026
235.0;42.868;2478274;2019-04-02 14:15:45:525
235.0;53.704;2478774;2019-04-02 14:15:46:025
235.0;39.171;2479276;2019-04-02 14:15:46:527
235.0;40.629;2479775;2019-04-02 14:15:47:026
235.0;56.967;2480275;2019-04-02 14:15:47:526
235.0;49.617;2480775;2019-04-02 14:15:48:026
235.0;49.607;2481275;2019-04-02 14:15:48:526
235.0;39.515;2481774;2019-04-02 14:15:49:025
235.0;58.495;2482275;2019-04-02 14:15:49:526
235.0;54.685;2482774;2019-04-02 14:15:50:025
235.0;62.487;2483275;2019-04-02 14:15:50:526
235.0;61.221;2483774;2019-04-02 14:15:51:025
235.0;56.9;2484275;2019-04-02 14:15:51:526
235.0;55.716;2484775;2019-04-02 14:15:52:026
235.0;52.896;2485276;2019-04-02 14:15:52:527
235.0;55.352;2485775;2019-04-02 14:15:53:026
235.0;42.022;2486275;2019-04-02 14:15:53:526
235.0;59.245;2486774;2019-04-02 14:15:54:025
235.0;56.492;2487274;2019-04-02 14:15:54:525
235.0;51.844;2487774;2019-04-02 14:15:55:025
235.0;53.935;2488274;2019-04-02 14:15:55:525
235.0;51.083;2488775;2019-04-02 14:15:56:026
235.0;54.671;2489276;2019-04-02 14:15:56:527
235.0;35.187;2489775;2019-04-02 14:15:57:026
235.0;35.678;2490276;2019-04-02 14:15:57:527
235.0;60.293;2490775;2019-04-02 14:15:58:026
235.0;60.685;2491275;2019-04-02 14:15:58:526
233.0;57.195;2491774;2019-04-02 14:15:59:025
235.0;54.336;2492275;2019-04-02 14:15:59:526
235.0;34.086;2492774;2019-04-02 14:16:00:025
235.0;35.615;2493276;2019-04-02 14:16:00:527
235.0;58.504;2493774;2019-04-02 14:16:01:025
235.0;61.812;2494274;2019-04-02 14:16:01:525
235.0;58.729;2494774;2019-04-02 14:16:02:025
235.0;38.799;2495274;2019-04-02 14:16:02:525
235.0;33.972;2495774;2019-04-02 14:16:03:025
233.0;34.232;2496275;2019-04-02 14:16:03:526
235.0;30.555;2496774;2019-04-02 14:16:04:025
235.0;56.61;2497275;2019-04-02 14:16:04:526
233.0;51.426;2497775;2019-04-02 14:16:05:026
233.0;40.562;2498275;2019-04-02 14:16:05:526
233.0;35.823;2498775;2019-04-02 14:16:06:026
233.0;31.951;2499276;2019-04-02 14:16:06:527
233.0;31.378;2499775;2019-04-02 14:16:07:026
233.0;33.601;2500275;2019-04-02 14:16:07:526
235.0;32.415;2500775;2019-04-02 14:16:08:026
235.0;33.963;2501275;2019-04-02 14:16:08:526
233.0;31.387;2501775;2019-04-02 14:16:09:026
235.0;30.245;2502275;2019-04-02 14:16:09:526
233.0;34.19;2502775;2019-04-02 14:16:10:026
235.0;51.835;2503276;2019-04-02 14:16:10:527
235.0;57.612;2503774;2019-04-02 14:16:11:025
235.0;51.053;2504275;2019-04-02 14:16:11:526
235.0;52.931;2504776;2019-04-02 14:16:12:027
235.0;54.981;2505275;2019-04-02 14:16:12:526
235.0;54.98;2505775;2019-04-02 14:16:13:026
235.0;56.494;2506274;2019-04-02 14:16:13:525
235.0;47.253;2506774;2019-04-02 14:16:14:025
235.0;58.617;2507276;2019-04-02 14:16:14:527
235.0;60.672;2507774;2019-04-02 14:16:15:025
235.0;61.795;2508275;2019-04-02 14:16:15:526
235.0;57.655;2508775;2019-04-02 14:16:16:026
235.0;58.95;2509275;2019-04-02 14:16:16:526
235.0;56.082;2509774;2019-04-02 14:16:17:025
235.0;46.952;2510274;2019-04-02 14:16:17:525
235.0;32.915;2510774;2019-04-02 14:16:18:025
235.0;48.618;2511274;2019-04-02 14:16:18:525
235.0;60.645;2511774;2019-04-02 14:16:19:025
235.0;56.766;2512274;2019-04-02 14:16:19:525
235.0;52.183;2512774;2019-04-02 14:16:20:025
235.0;54.541;2513274;2019-04-02 14:16:20:525
235.0;52.837;2513774;2019-04-02 14:16:21:025
235.0;57.917;2514275;2019-04-02 14:16:21:526
235.0;52.858;2514774;2019-04-02 14:16:22:025
235.0;57.242;2515274;2019-04-02 14:16:22:525
235.0;49.592;2515775;2019-04-02 14:16:23:026
235.0;57.422;2516276;2019-04-02 14:16:23:527
235.0;51.917;2516774;2019-04-02 14:16:24:025
235.0;49.357;2517275;2019-04-02 14:16:24:526
235.0;34.618;2517775;2019-04-02 14:16:25:026
235.0;34.19;2518274;2019-04-02 14:16:25:525
235.0;61.582;2518774;2019-04-02 14:16:26:025
235.0;60.447;2519274;2019-04-02 14:16:26:525
235.0;54.459;2519774;2019-04-02 14:16:27:025
235.0;35.028;2520274;2019-04-02 14:16:27:525
235.0;35.259;2520774;2019-04-02 14:16:28:025
235.0;61.057;2521276;2019-04-02 14:16:28:527
235.0;60.4;2521776;2019-04-02 14:16:29:027
235.0;59.519;2522275;2019-04-02 14:16:29:526
235.0;55.889;2522775;2019-04-02 14:16:30:026
235.0;49.706;2523274;2019-04-02 14:16:30:525
235.0;36.693;2523774;2019-04-02 14:16:31:025
235.0;32.412;2524276;2019-04-02 14:16:31:527
235.0;34.099;2524774;2019-04-02 14:16:32:025
235.0;35.538;2525274;2019-04-02 14:16:32:525
235.0;34.277;2525774;2019-04-02 14:16:33:025
235.0;33.786;2526274;2019-04-02 14:16:33:525
235.0;57.046;2526774;2019-04-02 14:16:34:025
235.0;56.479;2527274;2019-04-02 14:16:34:525
235.0;59.558;2527774;2019-04-02 14:16:35:025
235.0;58.352;2528275;2019-04-02 14:16:35:526
235.0;55.48;2528776;2019-04-02 14:16:36:027
233.0;52.753;2529275;2019-04-02 14:16:36:526
235.0;47.362;2529774;2019-04-02 14:16:37:025
235.0;51.858;2530275;2019-04-02 14:16:37:526
235.0;59.229;2530774;2019-04-02 14:16:38:025
235.0;46.748;2531274;2019-04-02 14:16:38:525
235.0;51.214;2531775;2019-04-02 14:16:39:026
235.0;35.21;2532274;2019-04-02 14:16:39:525
235.0;57.88;2532774;2019-04-02 14:16:40:025
235.0;59.173;2533274;2019-04-02 14:16:40:525
235.0;57.058;2533774;2019-04-02 14:16:41:025
235.0;35.521;2534274;2019-04-02 14:16:41:525
235.0;56.977;2534775;2019-04-02 14:16:42:026
235.0;31.398;2535275;2019-04-02 14:16:42:526
235.0;32.382;2535774;2019-04-02 14:16:43:025
235.0;36.133;2536274;2019-04-02 14:16:43:525
235.0;43.84;2536774;2019-04-02 14:16:44:025
235.0;54.538;2537274;2019-04-02 14:16:44:525
235.0;51.59;2537774;2019-04-02 14:16:45:025
235.0;57.402;2538274;2019-04-02 14:16:45:525
235.0;49.872;2538774;2019-04-02 14:16:46:025
235.0;54.718;2539274;2019-04-02 14:16:46:525
235.0;43.158;2539775;2019-04-02 14:16:47:026
235.0;51.571;2540275;2019-04-02 14:16:47:526
235.0;31.158;2540774;2019-04-02 14:16:48:025
235.0;34.443;2541275;2019-04-02 14:16:48:526
235.0;58.705;2541775;2019-04-02 14:16:49:026
235.0;45.898;2542275;2019-04-02 14:16:49:526
235.0;50.58;2542774;2019-04-02 14:16:50:025
235.0;49.593;2543274;2019-04-02 14:16:50:525
235.0;53.879;2543775;2019-04-02 14:16:51:026
235.0;46.069;2544274;2019-04-02 14:16:51:525
235.0;31.617;2544774;2019-04-02 14:16:52:025
235.0;30.632;2545274;2019-04-02 14:16:52:525
235.0;32.712;2545774;2019-04-02 14:16:53:025
235.0;51.705;2546275;2019-04-02 14:16:53:526
235.0;60.117;2546775;2019-04-02 14:16:54:026
235.0;59.497;2547274;2019-04-02 14:16:54:525
235.0;55.103;2547775;2019-04-02 14:16:55:026
235.0;61.182;2548274;2019-04-02 14:16:55:525
235.0;52.708;2548774;2019-04-02 14:16:56:025
235.0;46.331;2549275;2019-04-02 14:16:56:526
235.0;33.378;2549775;2019-04-02 14:16:57:026
235.0;35.963;2550274;2019-04-02 14:16:57:525
235.0;37.901;2550776;2019-04-02 14:16:58:027
235.0;31.86;2551274;2019-04-02 14:16:58:525
235.0;32.178;2551775;2019-04-02 14:16:59:026
235.0;32.864;2552274;2019-04-02 14:16:59:525
235.0;56.633;2552775;2019-04-02 14:17:00:026
235.0;58.178;2553274;2019-04-02 14:17:00:525
235.0;56.747;2553774;2019-04-02 14:17:01:025
235.0;60.455;2554275;2019-04-02 14:17:01:526
235.0;54.563;2554775;2019-04-02 14:17:02:026
235.0;53.991;2555275;2019-04-02 14:17:02:526
233.0;58.652;2555776;2019-04-02 14:17:03:027
235.0;49.064;2556275;2019-04-02 14:17:03:526
235.0;59.089;2556775;2019-04-02 14:17:04:026
235.0;56.961;2557276;2019-04-02 14:17:04:527
235.0;54.105;2557775;2019-04-02 14:17:05:026
235.0;58.086;2558276;2019-04-02 14:17:05:527
235.0;34.415;2558775;2019-04-02 14:17:06:026
235.0;41.042;2559275;2019-04-02 14:17:06:526
235.0;58.366;2559775;2019-04-02 14:17:07:026
235.0;46.562;2560275;2019-04-02 14:17:07:526
235.0;59.903;2560775;2019-04-02 14:17:08:026
235.0;52.997;2561276;2019-04-02 14:17:08:527
235.0;54.873;2561774;2019-04-02 14:17:09:025
235.0;48.784;2562276;2019-04-02 14:17:09:527
235.0;55.397;2562775;2019-04-02 14:17:10:026
235.0;55.58;2563275;2019-04-02 14:17:10:526
235.0;50.528;2563775;2019-04-02 14:17:11:026
235.0;53.436;2564275;2019-04-02 14:17:11:526
235.0;59.011;2564776;2019-04-02 14:17:12:027
235.0;38.167;2565274;2019-04-02 14:17:12:525
235.0;55.388;2565774;2019-04-02 14:17:13:025
235.0;53.097;2566274;2019-04-02 14:17:13:525
235.0;58.76;2566774;2019-04-02 14:17:14:025
235.0;56.068;2567274;2019-04-02 14:17:14:525
235.0;51.005;2567775;2019-04-02 14:17:15:026
235.0;50.299;2568275;2019-04-02 14:17:15:526
235.0;40.265;2568776;2019-04-02 14:17:16:027
235.0;43.271;2569275;2019-04-02 14:17:16:526
233.0;34.709;2569774;2019-04-02 14:17:17:025
235.0;31.936;2570275;2019-04-02 14:17:17:526
235.0;34.391;2570774;2019-04-02 14:17:18:025
235.0;37.07;2571274;2019-04-02 14:17:18:525
235.0;33.477;2571775;2019-04-02 14:17:19:026
235.0;30.405;2572274;2019-04-02 14:17:19:525
235.0;33.547;2572775;2019-04-02 14:17:20:026
235.0;42.712;2573274;2019-04-02 14:17:20:525
235.0;38.564;2573774;2019-04-02 14:17:21:025
235.0;54.772;2574275;2019-04-02 14:17:21:526
235.0;58.599;2574774;2019-04-02 14:17:22:025
235.0;51.562;2575274;2019-04-02 14:17:22:525
