sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
75.0;41.705;745527;2019-03-27 15:25:53:579
72.0;52.643;746025;2019-03-27 15:25:54:077
72.0;40.409;746527;2019-03-27 15:25:54:579
75.0;36.428;747026;2019-03-27 15:25:55:078
73.0;37.084;747525;2019-03-27 15:25:55:577
72.0;40.147;748028;2019-03-27 15:25:56:080
72.0;39.225;748525;2019-03-27 15:25:56:577
72.0;37.86;749025;2019-03-27 15:25:57:077
73.0;35.997;749525;2019-03-27 15:25:57:577
72.0;40.132;750026;2019-03-27 15:25:58:078
72.0;38.192;750526;2019-03-27 15:25:58:578
72.0;39.204;751026;2019-03-27 15:25:59:078
75.0;54.393;751526;2019-03-27 15:25:59:578
72.0;39.537;752025;2019-03-27 15:26:00:077
72.0;38.805;752527;2019-03-27 15:26:00:579
73.0;44.675;753030;2019-03-27 15:26:01:082
73.0;37.638;753525;2019-03-27 15:26:01:577
73.0;37.525;754026;2019-03-27 15:26:02:078
75.0;38.811;754525;2019-03-27 15:26:02:577
73.0;36.176;755025;2019-03-27 15:26:03:077
73.0;52.05;755525;2019-03-27 15:26:03:577
73.0;55.025;756025;2019-03-27 15:26:04:077
73.0;55.247;756531;2019-03-27 15:26:04:583
73.0;47.478;757025;2019-03-27 15:26:05:077
73.0;51.815;757525;2019-03-27 15:26:05:577
73.0;50.566;758026;2019-03-27 15:26:06:078
73.0;48.655;758525;2019-03-27 15:26:06:577
73.0;36.089;759025;2019-03-27 15:26:07:077
73.0;36.041;759525;2019-03-27 15:26:07:577
49.0;54.487;760025;2019-03-27 15:26:08:077
75.0;56.891;760526;2019-03-27 15:26:08:578
75.0;50.759;761025;2019-03-27 15:26:09:077
75.0;51.034;761528;2019-03-27 15:26:09:580
75.0;53.35;762025;2019-03-27 15:26:10:077
75.0;40.794;762525;2019-03-27 15:26:10:577
75.0;36.273;763025;2019-03-27 15:26:11:077
75.0;54.272;763525;2019-03-27 15:26:11:577
75.0;53.436;764025;2019-03-27 15:26:12:077
75.0;36.938;764525;2019-03-27 15:26:12:577
76.0;35.343;765025;2019-03-27 15:26:13:077
75.0;50.302;765527;2019-03-27 15:26:13:579
75.0;42.519;766025;2019-03-27 15:26:14:077
75.0;53.087;766528;2019-03-27 15:26:14:580
75.0;53.984;767026;2019-03-27 15:26:15:078
75.0;55.602;767526;2019-03-27 15:26:15:578
75.0;54.417;768025;2019-03-27 15:26:16:077
75.0;49.801;768525;2019-03-27 15:26:16:577
75.0;51.562;769025;2019-03-27 15:26:17:077
75.0;53.665;769525;2019-03-27 15:26:17:577
75.0;53.912;770025;2019-03-27 15:26:18:077
75.0;54.057;770525;2019-03-27 15:26:18:577
75.0;36.032;771025;2019-03-27 15:26:19:077
75.0;54.269;771525;2019-03-27 15:26:19:577
75.0;53.234;772025;2019-03-27 15:26:20:077
76.0;52.775;772526;2019-03-27 15:26:20:578
75.0;43.473;773026;2019-03-27 15:26:21:078
75.0;55.02;773525;2019-03-27 15:26:21:577
75.0;52.582;774025;2019-03-27 15:26:22:077
75.0;53.954;774528;2019-03-27 15:26:22:580
75.0;52.857;775026;2019-03-27 15:26:23:078
75.0;56.787;775525;2019-03-27 15:26:23:577
75.0;46.759;776026;2019-03-27 15:26:24:078
75.0;49.899;776525;2019-03-27 15:26:24:577
75.0;53.742;777025;2019-03-27 15:26:25:077
75.0;54.299;777525;2019-03-27 15:26:25:577
75.0;49.704;778025;2019-03-27 15:26:26:077
75.0;47.143;778525;2019-03-27 15:26:26:577
75.0;53.254;779025;2019-03-27 15:26:27:077
75.0;55.365;779528;2019-03-27 15:26:27:580
75.0;53.741;780025;2019-03-27 15:26:28:077
75.0;53.957;780525;2019-03-27 15:26:28:577
75.0;48.214;781025;2019-03-27 15:26:29:077
75.0;43.067;781525;2019-03-27 15:26:29:577
76.0;51.498;782025;2019-03-27 15:26:30:077
75.0;44.075;782525;2019-03-27 15:26:30:577
75.0;41.995;783025;2019-03-27 15:26:31:077
75.0;51.879;783528;2019-03-27 15:26:31:580
75.0;55.151;784026;2019-03-27 15:26:32:078
75.0;54.435;784526;2019-03-27 15:26:32:578
75.0;48.161;785025;2019-03-27 15:26:33:077
75.0;36.431;785525;2019-03-27 15:26:33:577
75.0;44.134;786025;2019-03-27 15:26:34:077
75.0;52.875;786525;2019-03-27 15:26:34:577
76.0;53.738;787025;2019-03-27 15:26:35:077
75.0;37.708;787526;2019-03-27 15:26:35:578
75.0;38.144;788025;2019-03-27 15:26:36:077
75.0;51.881;788525;2019-03-27 15:26:36:577
75.0;50.749;789026;2019-03-27 15:26:37:078
75.0;38.435;789525;2019-03-27 15:26:37:577
75.0;40.107;790025;2019-03-27 15:26:38:077
75.0;51.428;790525;2019-03-27 15:26:38:577
75.0;51.0;791025;2019-03-27 15:26:39:077
75.0;35.999;791527;2019-03-27 15:26:39:579
75.0;36.227;792026;2019-03-27 15:26:40:078
75.0;54.75;792528;2019-03-27 15:26:40:580
75.0;55.356;793026;2019-03-27 15:26:41:078
75.0;54.638;793525;2019-03-27 15:26:41:577
75.0;52.226;794026;2019-03-27 15:26:42:078
75.0;51.447;794525;2019-03-27 15:26:42:577
75.0;54.016;795026;2019-03-27 15:26:43:078
75.0;53.568;795525;2019-03-27 15:26:43:577
75.0;52.47;796026;2019-03-27 15:26:44:078
75.0;42.998;796528;2019-03-27 15:26:44:580
75.0;47.755;797025;2019-03-27 15:26:45:077
75.0;51.326;797527;2019-03-27 15:26:45:579
75.0;49.678;798025;2019-03-27 15:26:46:077
75.0;50.716;798527;2019-03-27 15:26:46:579
75.0;51.058;799025;2019-03-27 15:26:47:077
75.0;44.366;799525;2019-03-27 15:26:47:577
75.0;53.324;800026;2019-03-27 15:26:48:078
75.0;44.223;800525;2019-03-27 15:26:48:577
73.0;41.217;801025;2019-03-27 15:26:49:077
75.0;44.358;801525;2019-03-27 15:26:49:577
73.0;41.97;802026;2019-03-27 15:26:50:078
75.0;46.851;802525;2019-03-27 15:26:50:577
75.0;41.918;803026;2019-03-27 15:26:51:078
76.0;54.11;803526;2019-03-27 15:26:51:578
75.0;53.832;804026;2019-03-27 15:26:52:078
75.0;54.308;804525;2019-03-27 15:26:52:577
75.0;46.567;805026;2019-03-27 15:26:53:078
76.0;51.905;805526;2019-03-27 15:26:53:578
75.0;52.155;806025;2019-03-27 15:26:54:077
75.0;50.43;806528;2019-03-27 15:26:54:580
75.0;55.907;807026;2019-03-27 15:26:55:078
73.0;53.494;807525;2019-03-27 15:26:55:577
75.0;43.239;808026;2019-03-27 15:26:56:078
75.0;40.931;808525;2019-03-27 15:26:56:577
75.0;51.144;809026;2019-03-27 15:26:57:078
75.0;51.528;809526;2019-03-27 15:26:57:578
75.0;52.926;810025;2019-03-27 15:26:58:077
75.0;54.135;810528;2019-03-27 15:26:58:580
75.0;54.168;811026;2019-03-27 15:26:59:078
75.0;54.971;811526;2019-03-27 15:26:59:578
75.0;53.866;812025;2019-03-27 15:27:00:077
75.0;54.146;812525;2019-03-27 15:27:00:577
75.0;51.806;813025;2019-03-27 15:27:01:077
75.0;38.314;813526;2019-03-27 15:27:01:578
75.0;47.127;814025;2019-03-27 15:27:02:077
75.0;52.55;814526;2019-03-27 15:27:02:578
75.0;54.081;815025;2019-03-27 15:27:03:077
75.0;53.669;815525;2019-03-27 15:27:03:577
75.0;46.349;816025;2019-03-27 15:27:04:077
75.0;37.795;816525;2019-03-27 15:27:04:577
75.0;37.192;817025;2019-03-27 15:27:05:077
75.0;39.749;817525;2019-03-27 15:27:05:577
76.0;41.104;818025;2019-03-27 15:27:06:077
75.0;36.315;818525;2019-03-27 15:27:06:577
75.0;35.662;819026;2019-03-27 15:27:07:078
76.0;36.249;819526;2019-03-27 15:27:07:578
75.0;37.986;820025;2019-03-27 15:27:08:077
75.0;37.38;820526;2019-03-27 15:27:08:578
75.0;38.586;821025;2019-03-27 15:27:09:077
75.0;47.7;821526;2019-03-27 15:27:09:578
75.0;51.95;822025;2019-03-27 15:27:10:077
75.0;49.323;822526;2019-03-27 15:27:10:578
75.0;53.115;823028;2019-03-27 15:27:11:080
76.0;50.172;823525;2019-03-27 15:27:11:577
75.0;52.132;824025;2019-03-27 15:27:12:077
75.0;49.554;824525;2019-03-27 15:27:12:577
75.0;46.851;825026;2019-03-27 15:27:13:078
76.0;35.917;825526;2019-03-27 15:27:13:578
75.0;52.023;826026;2019-03-27 15:27:14:078
75.0;57.236;826525;2019-03-27 15:27:14:577
75.0;51.129;827029;2019-03-27 15:27:15:081
75.0;35.73;827526;2019-03-27 15:27:15:578
75.0;36.939;828025;2019-03-27 15:27:16:077
75.0;54.419;828525;2019-03-27 15:27:16:577
75.0;53.325;829025;2019-03-27 15:27:17:077
75.0;45.687;829525;2019-03-27 15:27:17:577
76.0;40.738;830025;2019-03-27 15:27:18:077
75.0;45.947;830525;2019-03-27 15:27:18:577
75.0;55.151;831027;2019-03-27 15:27:19:079
75.0;54.584;831526;2019-03-27 15:27:19:578
76.0;52.672;832025;2019-03-27 15:27:20:077
75.0;50.609;832526;2019-03-27 15:27:20:578
75.0;36.569;833026;2019-03-27 15:27:21:078
75.0;46.38;833526;2019-03-27 15:27:21:578
75.0;44.973;834025;2019-03-27 15:27:22:077
75.0;36.719;834526;2019-03-27 15:27:22:578
75.0;35.839;835025;2019-03-27 15:27:23:077
75.0;35.583;835526;2019-03-27 15:27:23:578
75.0;43.011;836028;2019-03-27 15:27:24:080
75.0;37.44;836526;2019-03-27 15:27:24:578
75.0;49.864;837025;2019-03-27 15:27:25:077
75.0;46.234;837526;2019-03-27 15:27:25:578
75.0;37.205;838026;2019-03-27 15:27:26:078
75.0;54.181;838526;2019-03-27 15:27:26:578
75.0;38.102;839026;2019-03-27 15:27:27:078
75.0;51.409;839525;2019-03-27 15:27:27:577
75.0;54.52;840025;2019-03-27 15:27:28:077
75.0;51.103;840525;2019-03-27 15:27:28:577
75.0;54.737;841027;2019-03-27 15:27:29:079
75.0;46.155;841525;2019-03-27 15:27:29:577
75.0;53.584;842025;2019-03-27 15:27:30:077
75.0;52.78;842525;2019-03-27 15:27:30:577
75.0;48.886;843025;2019-03-27 15:27:31:077
75.0;39.349;843525;2019-03-27 15:27:31:577
75.0;38.483;844027;2019-03-27 15:27:32:079
75.0;49.117;844526;2019-03-27 15:27:32:578
75.0;52.102;845027;2019-03-27 15:27:33:079
75.0;52.059;845526;2019-03-27 15:27:33:578
75.0;39.329;846027;2019-03-27 15:27:34:079
75.0;41.946;846526;2019-03-27 15:27:34:578
75.0;52.218;847025;2019-03-27 15:27:35:077
75.0;37.094;847525;2019-03-27 15:27:35:577
75.0;35.006;848025;2019-03-27 15:27:36:077
76.0;52.892;848526;2019-03-27 15:27:36:578
75.0;48.152;849027;2019-03-27 15:27:37:079
75.0;37.141;849526;2019-03-27 15:27:37:578
75.0;35.158;850025;2019-03-27 15:27:38:077
76.0;35.053;850525;2019-03-27 15:27:38:577
73.0;37.257;851025;2019-03-27 15:27:39:077
75.0;54.294;851526;2019-03-27 15:27:39:578
75.0;52.707;852026;2019-03-27 15:27:40:078
75.0;37.164;852525;2019-03-27 15:27:40:577
75.0;36.648;853025;2019-03-27 15:27:41:077
75.0;39.936;853526;2019-03-27 15:27:41:578
75.0;47.332;854025;2019-03-27 15:27:42:077
75.0;38.021;854525;2019-03-27 15:27:42:577
75.0;36.7;855025;2019-03-27 15:27:43:077
75.0;36.159;855526;2019-03-27 15:27:43:578
75.0;36.456;856025;2019-03-27 15:27:44:077
75.0;37.467;856525;2019-03-27 15:27:44:577
75.0;36.031;857025;2019-03-27 15:27:45:077
75.0;38.965;857525;2019-03-27 15:27:45:577
75.0;37.442;858025;2019-03-27 15:27:46:077
75.0;37.171;858525;2019-03-27 15:27:46:577
75.0;40.925;859025;2019-03-27 15:27:47:077
75.0;53.828;859525;2019-03-27 15:27:47:577
75.0;53.957;860025;2019-03-27 15:27:48:077
75.0;55.93;860525;2019-03-27 15:27:48:577
75.0;53.777;861025;2019-03-27 15:27:49:077
75.0;55.983;861525;2019-03-27 15:27:49:577
75.0;52.906;862026;2019-03-27 15:27:50:078
75.0;52.27;862526;2019-03-27 15:27:50:578
75.0;45.491;863025;2019-03-27 15:27:51:077
75.0;48.213;863526;2019-03-27 15:27:51:578
75.0;51.854;864025;2019-03-27 15:27:52:077
75.0;44.786;864525;2019-03-27 15:27:52:577
75.0;47.698;865027;2019-03-27 15:27:53:079
75.0;52.443;865525;2019-03-27 15:27:53:577
75.0;55.93;866025;2019-03-27 15:27:54:077
75.0;54.947;866527;2019-03-27 15:27:54:579
75.0;53.933;867027;2019-03-27 15:27:55:079
75.0;49.688;867526;2019-03-27 15:27:55:578
75.0;52.246;868025;2019-03-27 15:27:56:077
75.0;38.512;868525;2019-03-27 15:27:56:577
76.0;50.176;869026;2019-03-27 15:27:57:078
75.0;51.766;869525;2019-03-27 15:27:57:577
75.0;52.833;870025;2019-03-27 15:27:58:077
75.0;43.613;870528;2019-03-27 15:27:58:580
75.0;40.496;871025;2019-03-27 15:27:59:077
75.0;49.276;871526;2019-03-27 15:27:59:578
75.0;53.983;872025;2019-03-27 15:28:00:077
75.0;53.114;872525;2019-03-27 15:28:00:577
75.0;53.054;873025;2019-03-27 15:28:01:077
75.0;55.106;873525;2019-03-27 15:28:01:577
76.0;55.371;874025;2019-03-27 15:28:02:077
76.0;49.968;874525;2019-03-27 15:28:02:577
75.0;51.815;875025;2019-03-27 15:28:03:077
75.0;41.228;875527;2019-03-27 15:28:03:579
75.0;52.034;876025;2019-03-27 15:28:04:077
75.0;54.631;876525;2019-03-27 15:28:04:577
73.0;51.652;877025;2019-03-27 15:28:05:077
75.0;50.74;877525;2019-03-27 15:28:05:577
75.0;50.996;878025;2019-03-27 15:28:06:077
75.0;35.179;878525;2019-03-27 15:28:06:577
75.0;51.905;879025;2019-03-27 15:28:07:077
75.0;49.947;879526;2019-03-27 15:28:07:578
75.0;53.86;880026;2019-03-27 15:28:08:078
75.0;38.024;880526;2019-03-27 15:28:08:578
73.0;42.618;881025;2019-03-27 15:28:09:077
75.0;52.27;881525;2019-03-27 15:28:09:577
75.0;53.826;882026;2019-03-27 15:28:10:078
75.0;53.099;882525;2019-03-27 15:28:10:577
75.0;50.598;883025;2019-03-27 15:28:11:077
75.0;58.856;883526;2019-03-27 15:28:11:578
75.0;44.899;884026;2019-03-27 15:28:12:078
73.0;50.049;884528;2019-03-27 15:28:12:580
75.0;53.613;885025;2019-03-27 15:28:13:077
75.0;53.396;885526;2019-03-27 15:28:13:578
75.0;52.579;886025;2019-03-27 15:28:14:077
75.0;50.498;886525;2019-03-27 15:28:14:577
75.0;39.955;887025;2019-03-27 15:28:15:077
75.0;49.243;887526;2019-03-27 15:28:15:578
75.0;45.821;888025;2019-03-27 15:28:16:077
75.0;51.742;888528;2019-03-27 15:28:16:580
75.0;49.882;889025;2019-03-27 15:28:17:077
75.0;43.049;889526;2019-03-27 15:28:17:578
75.0;51.852;890025;2019-03-27 15:28:18:077
75.0;49.51;890525;2019-03-27 15:28:18:577
75.0;47.626;891026;2019-03-27 15:28:19:078
75.0;51.043;891526;2019-03-27 15:28:19:578
75.0;49.82;892025;2019-03-27 15:28:20:077
75.0;37.644;892527;2019-03-27 15:28:20:579
75.0;45.036;893026;2019-03-27 15:28:21:078
75.0;52.094;893526;2019-03-27 15:28:21:578
75.0;44.817;894025;2019-03-27 15:28:22:077
75.0;38.171;894525;2019-03-27 15:28:22:577
75.0;52.048;895026;2019-03-27 15:28:23:078
75.0;51.865;895526;2019-03-27 15:28:23:578
75.0;42.359;896025;2019-03-27 15:28:24:077
75.0;51.01;896526;2019-03-27 15:28:24:578
75.0;50.649;897025;2019-03-27 15:28:25:077
75.0;48.153;897525;2019-03-27 15:28:25:577
75.0;49.83;898027;2019-03-27 15:28:26:079
75.0;49.522;898528;2019-03-27 15:28:26:580
75.0;53.956;899026;2019-03-27 15:28:27:078
75.0;54.541;899525;2019-03-27 15:28:27:577
75.0;51.277;900025;2019-03-27 15:28:28:077
75.0;54.311;900527;2019-03-27 15:28:28:579
75.0;37.351;901025;2019-03-27 15:28:29:077
75.0;51.977;901525;2019-03-27 15:28:29:577
73.0;35.366;902025;2019-03-27 15:28:30:077
75.0;41.056;902528;2019-03-27 15:28:30:580
75.0;47.759;903026;2019-03-27 15:28:31:078
75.0;38.854;903525;2019-03-27 15:28:31:577
73.0;37.549;904025;2019-03-27 15:28:32:077
73.0;34.571;904526;2019-03-27 15:28:32:578
75.0;38.732;905026;2019-03-27 15:28:33:078
75.0;54.057;905526;2019-03-27 15:28:33:578
75.0;52.07;906026;2019-03-27 15:28:34:078
75.0;52.577;906527;2019-03-27 15:28:34:579
75.0;48.082;907025;2019-03-27 15:28:35:077
75.0;48.415;907528;2019-03-27 15:28:35:580
75.0;41.131;908025;2019-03-27 15:28:36:077
75.0;51.18;908526;2019-03-27 15:28:36:578
75.0;39.263;909025;2019-03-27 15:28:37:077
75.0;53.877;909526;2019-03-27 15:28:37:578
75.0;53.718;910027;2019-03-27 15:28:38:079
75.0;56.484;910525;2019-03-27 15:28:38:577
75.0;47.091;911025;2019-03-27 15:28:39:077
75.0;41.201;911528;2019-03-27 15:28:39:580
75.0;37.555;912026;2019-03-27 15:28:40:078
75.0;50.723;912525;2019-03-27 15:28:40:577
75.0;38.771;913025;2019-03-27 15:28:41:077
75.0;38.118;913526;2019-03-27 15:28:41:578
75.0;49.369;914026;2019-03-27 15:28:42:078
75.0;49.162;914525;2019-03-27 15:28:42:577
75.0;38.154;915026;2019-03-27 15:28:43:078
75.0;38.083;915528;2019-03-27 15:28:43:580
75.0;56.193;916025;2019-03-27 15:28:44:077
75.0;53.886;916525;2019-03-27 15:28:44:577
75.0;53.705;917026;2019-03-27 15:28:45:078
75.0;50.097;917525;2019-03-27 15:28:45:577
75.0;49.075;918025;2019-03-27 15:28:46:077
75.0;54.405;918526;2019-03-27 15:28:46:578
75.0;53.334;919026;2019-03-27 15:28:47:078
75.0;52.756;919525;2019-03-27 15:28:47:577
75.0;47.675;920026;2019-03-27 15:28:48:078
75.0;36.197;920525;2019-03-27 15:28:48:577
75.0;38.651;921025;2019-03-27 15:28:49:077
75.0;43.805;921526;2019-03-27 15:28:49:578
75.0;50.981;922025;2019-03-27 15:28:50:077
75.0;53.225;922526;2019-03-27 15:28:50:578
75.0;53.229;923026;2019-03-27 15:28:51:078
75.0;39.719;923526;2019-03-27 15:28:51:578
75.0;38.68;924025;2019-03-27 15:28:52:077
73.0;39.026;924525;2019-03-27 15:28:52:577
75.0;37.863;925025;2019-03-27 15:28:53:077
75.0;35.233;925525;2019-03-27 15:28:53:577
75.0;35.582;926026;2019-03-27 15:28:54:078
75.0;35.087;926525;2019-03-27 15:28:54:577
75.0;35.979;927026;2019-03-27 15:28:55:078
75.0;34.4;927525;2019-03-27 15:28:55:577
75.0;49.222;928025;2019-03-27 15:28:56:077
75.0;54.182;928526;2019-03-27 15:28:56:578
75.0;38.07;929026;2019-03-27 15:28:57:078
75.0;34.725;929526;2019-03-27 15:28:57:578
75.0;35.618;930026;2019-03-27 15:28:58:078
75.0;42.807;930525;2019-03-27 15:28:58:577
75.0;36.758;931025;2019-03-27 15:28:59:077
75.0;35.272;931526;2019-03-27 15:28:59:578
75.0;34.807;932025;2019-03-27 15:29:00:077
75.0;35.702;932525;2019-03-27 15:29:00:577
75.0;43.761;933027;2019-03-27 15:29:01:079
75.0;45.363;933528;2019-03-27 15:29:01:580
75.0;53.153;934026;2019-03-27 15:29:02:078
75.0;53.691;934526;2019-03-27 15:29:02:578
75.0;52.199;935025;2019-03-27 15:29:03:077
75.0;52.388;935525;2019-03-27 15:29:03:577
75.0;51.582;936026;2019-03-27 15:29:04:078
75.0;39.968;936526;2019-03-27 15:29:04:578
76.0;39.943;937028;2019-03-27 15:29:05:080
75.0;36.781;937525;2019-03-27 15:29:05:577
75.0;35.846;938025;2019-03-27 15:29:06:077
73.0;35.466;938527;2019-03-27 15:29:06:579
75.0;35.173;939025;2019-03-27 15:29:07:077
75.0;39.245;939525;2019-03-27 15:29:07:577
75.0;35.82;940025;2019-03-27 15:29:08:077
75.0;38.721;940525;2019-03-27 15:29:08:577
75.0;36.833;941026;2019-03-27 15:29:09:078
75.0;36.922;941526;2019-03-27 15:29:09:578
75.0;37.895;942026;2019-03-27 15:29:10:078
75.0;37.073;942525;2019-03-27 15:29:10:577
75.0;36.361;943025;2019-03-27 15:29:11:077
75.0;35.608;943526;2019-03-27 15:29:11:578
75.0;36.536;944025;2019-03-27 15:29:12:077
73.0;43.611;944525;2019-03-27 15:29:12:577
75.0;37.728;945025;2019-03-27 15:29:13:077
75.0;42.178;945525;2019-03-27 15:29:13:577
75.0;36.593;946028;2019-03-27 15:29:14:080
75.0;38.963;946526;2019-03-27 15:29:14:578
75.0;39.787;947027;2019-03-27 15:29:15:079
75.0;36.869;947525;2019-03-27 15:29:15:577
75.0;36.843;948026;2019-03-27 15:29:16:078
75.0;39.25;948525;2019-03-27 15:29:16:577
75.0;44.261;949025;2019-03-27 15:29:17:077
75.0;39.346;949525;2019-03-27 15:29:17:577
75.0;54.968;950025;2019-03-27 15:29:18:077
75.0;51.52;950526;2019-03-27 15:29:18:578
75.0;51.018;951027;2019-03-27 15:29:19:079
75.0;50.148;951525;2019-03-27 15:29:19:577
75.0;54.396;952025;2019-03-27 15:29:20:077
75.0;49.917;952525;2019-03-27 15:29:20:577
75.0;54.415;953025;2019-03-27 15:29:21:077
75.0;53.384;953525;2019-03-27 15:29:21:577
75.0;41.951;954032;2019-03-27 15:29:22:084
75.0;47.579;954526;2019-03-27 15:29:22:578
75.0;52.282;955028;2019-03-27 15:29:23:080
75.0;51.535;955525;2019-03-27 15:29:23:577
75.0;53.888;956025;2019-03-27 15:29:24:077
75.0;53.568;956525;2019-03-27 15:29:24:577
75.0;39.531;957026;2019-03-27 15:29:25:078
75.0;54.885;957525;2019-03-27 15:29:25:577
75.0;53.732;958025;2019-03-27 15:29:26:077
75.0;54.14;958525;2019-03-27 15:29:26:577
75.0;53.414;959025;2019-03-27 15:29:27:077
75.0;52.624;959525;2019-03-27 15:29:27:577
75.0;54.631;960026;2019-03-27 15:29:28:078
75.0;52.431;960525;2019-03-27 15:29:28:577
75.0;41.524;961026;2019-03-27 15:29:29:078
75.0;52.196;961526;2019-03-27 15:29:29:578
75.0;55.028;962025;2019-03-27 15:29:30:077
75.0;50.357;962525;2019-03-27 15:29:30:577
75.0;53.452;963026;2019-03-27 15:29:31:078
75.0;52.395;963526;2019-03-27 15:29:31:578
75.0;51.934;964025;2019-03-27 15:29:32:077
75.0;51.989;964525;2019-03-27 15:29:32:577
75.0;37.481;965025;2019-03-27 15:29:33:077
75.0;62.287;965526;2019-03-27 15:29:33:578
75.0;51.172;966026;2019-03-27 15:29:34:078
75.0;54.031;966526;2019-03-27 15:29:34:578
73.0;55.097;967025;2019-03-27 15:29:35:077
75.0;54.149;967525;2019-03-27 15:29:35:577
75.0;50.98;968025;2019-03-27 15:29:36:077
75.0;54.743;968525;2019-03-27 15:29:36:577
75.0;49.42;969025;2019-03-27 15:29:37:077
75.0;49.315;969525;2019-03-27 15:29:37:577
75.0;38.844;970025;2019-03-27 15:29:38:077
75.0;51.996;970525;2019-03-27 15:29:38:577
75.0;53.95;971026;2019-03-27 15:29:39:078
75.0;53.707;971526;2019-03-27 15:29:39:578
75.0;54.771;972026;2019-03-27 15:29:40:078
75.0;41.223;972526;2019-03-27 15:29:40:578
75.0;50.068;973026;2019-03-27 15:29:41:078
75.0;52.255;973526;2019-03-27 15:29:41:578
75.0;51.775;974025;2019-03-27 15:29:42:077
75.0;53.254;974526;2019-03-27 15:29:42:578
75.0;40.102;975025;2019-03-27 15:29:43:077
75.0;51.787;975525;2019-03-27 15:29:43:577
75.0;51.615;976026;2019-03-27 15:29:44:078
75.0;52.003;976525;2019-03-27 15:29:44:577
75.0;53.701;977027;2019-03-27 15:29:45:079
75.0;51.808;977526;2019-03-27 15:29:45:578
75.0;40.724;978025;2019-03-27 15:29:46:077
75.0;39.38;978525;2019-03-27 15:29:46:577
75.0;53.965;979026;2019-03-27 15:29:47:078
73.0;54.017;979525;2019-03-27 15:29:47:577
75.0;48.38;980026;2019-03-27 15:29:48:078
75.0;55.777;980525;2019-03-27 15:29:48:577
75.0;53.633;981025;2019-03-27 15:29:49:077
75.0;51.546;981525;2019-03-27 15:29:49:577
75.0;49.696;982029;2019-03-27 15:29:50:081
75.0;37.188;982525;2019-03-27 15:29:50:577
75.0;54.707;983025;2019-03-27 15:29:51:077
75.0;42.083;983525;2019-03-27 15:29:51:577
75.0;40.204;984025;2019-03-27 15:29:52:077
75.0;53.65;984525;2019-03-27 15:29:52:577
75.0;51.974;985025;2019-03-27 15:29:53:077
75.0;52.223;985527;2019-03-27 15:29:53:579
75.0;49.599;986029;2019-03-27 15:29:54:081
75.0;47.149;986525;2019-03-27 15:29:54:577
75.0;45.542;987025;2019-03-27 15:29:55:077
75.0;51.7;987525;2019-03-27 15:29:55:577
75.0;53.689;988025;2019-03-27 15:29:56:077
75.0;43.009;988526;2019-03-27 15:29:56:578
75.0;40.587;989025;2019-03-27 15:29:57:077
75.0;53.188;989526;2019-03-27 15:29:57:578
75.0;53.622;990026;2019-03-27 15:29:58:078
75.0;56.04;990525;2019-03-27 15:29:58:577
75.0;52.595;991026;2019-03-27 15:29:59:078
75.0;52.533;991526;2019-03-27 15:29:59:578
75.0;53.92;992025;2019-03-27 15:30:00:077
75.0;54.68;992525;2019-03-27 15:30:00:577
75.0;51.404;993025;2019-03-27 15:30:01:077
75.0;39.703;993525;2019-03-27 15:30:01:577
75.0;52.811;994025;2019-03-27 15:30:02:077
75.0;52.722;994526;2019-03-27 15:30:02:578
75.0;51.852;995025;2019-03-27 15:30:03:077
75.0;48.467;995525;2019-03-27 15:30:03:577
75.0;50.74;996026;2019-03-27 15:30:04:078
75.0;52.85;996525;2019-03-27 15:30:04:577
75.0;50.464;997025;2019-03-27 15:30:05:077
75.0;46.863;997525;2019-03-27 15:30:05:577
75.0;39.051;998026;2019-03-27 15:30:06:078
75.0;52.47;998529;2019-03-27 15:30:06:581
75.0;54.864;999026;2019-03-27 15:30:07:078
75.0;55.694;999528;2019-03-27 15:30:07:580
75.0;54.918;1000025;2019-03-27 15:30:08:077
75.0;51.641;1000526;2019-03-27 15:30:08:578
75.0;54.244;1001025;2019-03-27 15:30:09:077
75.0;52.582;1001525;2019-03-27 15:30:09:577
75.0;54.682;1002025;2019-03-27 15:30:10:077
75.0;51.267;1002525;2019-03-27 15:30:10:577
75.0;38.066;1003025;2019-03-27 15:30:11:077
75.0;53.457;1003526;2019-03-27 15:30:11:578
75.0;46.27;1004026;2019-03-27 15:30:12:078
75.0;35.597;1004529;2019-03-27 15:30:12:581
75.0;43.166;1005026;2019-03-27 15:30:13:078
75.0;44.406;1005525;2019-03-27 15:30:13:577
75.0;44.773;1006025;2019-03-27 15:30:14:077
75.0;50.924;1006525;2019-03-27 15:30:14:577
75.0;53.771;1007025;2019-03-27 15:30:15:077
73.0;56.216;1007527;2019-03-27 15:30:15:579
75.0;50.842;1008025;2019-03-27 15:30:16:077
75.0;49.897;1008528;2019-03-27 15:30:16:580
75.0;54.968;1009026;2019-03-27 15:30:17:078
75.0;52.642;1009525;2019-03-27 15:30:17:577
75.0;47.918;1010025;2019-03-27 15:30:18:077
75.0;37.597;1010526;2019-03-27 15:30:18:578
75.0;34.307;1011025;2019-03-27 15:30:19:077
75.0;36.831;1011527;2019-03-27 15:30:19:579
75.0;38.175;1012025;2019-03-27 15:30:20:077
75.0;47.521;1012526;2019-03-27 15:30:20:578
