sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
278.3;67.894;2270520;2019-04-02 14:11:46:968
278.7;66.115;2271020;2019-04-02 14:11:47:468
279.0;66.924;2271520;2019-04-02 14:11:47:968
279.2;67.53;2272020;2019-04-02 14:11:48:468
278.9;68.558;2272520;2019-04-02 14:11:48:968
279.0;68.654;2273020;2019-04-02 14:11:49:468
279.2;68.197;2273520;2019-04-02 14:11:49:968
279.2;68.375;2274020;2019-04-02 14:11:50:468
279.2;67.577;2274520;2019-04-02 14:11:50:968
279.2;67.044;2275021;2019-04-02 14:11:51:469
279.2;66.063;2275520;2019-04-02 14:11:51:968
279.0;67.506;2276020;2019-04-02 14:11:52:468
279.2;67.642;2276521;2019-04-02 14:11:52:969
279.2;67.571;2277021;2019-04-02 14:11:53:469
279.5;68.475;2277520;2019-04-02 14:11:53:968
279.5;68.696;2278020;2019-04-02 14:11:54:468
278.5;68.373;2278520;2019-04-02 14:11:54:968
278.3;68.331;2279021;2019-04-02 14:11:55:469
278.7;67.219;2279522;2019-04-02 14:11:55:970
278.9;67.29;2280020;2019-04-02 14:11:56:468
278.3;68.065;2280521;2019-04-02 14:11:56:969
278.6;69.173;2281020;2019-04-02 14:11:57:468
278.3;69.255;2281521;2019-04-02 14:11:57:969
278.2;68.94;2282021;2019-04-02 14:11:58:469
278.2;68.809;2282520;2019-04-02 14:11:58:968
278.5;68.168;2283020;2019-04-02 14:11:59:468
279.2;66.901;2283520;2019-04-02 14:11:59:968
279.1;66.153;2284020;2019-04-02 14:12:00:468
279.2;67.244;2284521;2019-04-02 14:12:00:969
279.1;67.496;2285021;2019-04-02 14:12:01:469
279.0;68.035;2285520;2019-04-02 14:12:01:968
279.4;67.937;2286020;2019-04-02 14:12:02:468
279.5;67.841;2286521;2019-04-02 14:12:02:969
279.1;67.781;2287021;2019-04-02 14:12:03:469
279.0;66.687;2287521;2019-04-02 14:12:03:969
279.0;66.316;2288021;2019-04-02 14:12:04:469
279.0;64.704;2288521;2019-04-02 14:12:04:969
279.4;63.674;2289020;2019-04-02 14:12:05:468
279.1;64.801;2289520;2019-04-02 14:12:05:968
279.0;65.433;2290020;2019-04-02 14:12:06:468
279.1;67.207;2290520;2019-04-02 14:12:06:968
278.8;67.728;2291020;2019-04-02 14:12:07:468
279.1;66.637;2291521;2019-04-02 14:12:07:969
279.2;67.759;2292021;2019-04-02 14:12:08:469
278.9;68.831;2292520;2019-04-02 14:12:08:968
278.9;68.625;2293020;2019-04-02 14:12:09:468
278.9;68.472;2293520;2019-04-02 14:12:09:968
279.1;68.759;2294020;2019-04-02 14:12:10:468
279.4;68.822;2294520;2019-04-02 14:12:10:968
279.1;67.704;2295021;2019-04-02 14:12:11:469
279.1;66.907;2295521;2019-04-02 14:12:11:969
279.4;67.663;2296020;2019-04-02 14:12:12:468
279.4;68.28;2296520;2019-04-02 14:12:12:968
279.4;69.108;2297021;2019-04-02 14:12:13:469
279.1;68.644;2297520;2019-04-02 14:12:13:968
279.1;67.775;2298020;2019-04-02 14:12:14:468
279.1;67.766;2298520;2019-04-02 14:12:14:968
279.1;67.572;2299020;2019-04-02 14:12:15:468
279.1;67.668;2299521;2019-04-02 14:12:15:969
279.1;68.347;2300021;2019-04-02 14:12:16:469
279.1;68.579;2300521;2019-04-02 14:12:16:969
279.1;68.395;2301020;2019-04-02 14:12:17:468
279.1;67.452;2301520;2019-04-02 14:12:17:968
279.1;66.94;2302021;2019-04-02 14:12:18:469
278.9;67.18;2302520;2019-04-02 14:12:18:968
278.9;67.916;2303020;2019-04-02 14:12:19:468
278.9;69.115;2303521;2019-04-02 14:12:19:969
279.1;69.618;2304021;2019-04-02 14:12:20:469
278.9;69.41;2304520;2019-04-02 14:12:20:968
279.5;68.626;2305020;2019-04-02 14:12:21:468
278.6;68.078;2305520;2019-04-02 14:12:21:968
279.1;66.731;2306021;2019-04-02 14:12:22:469
279.5;66.662;2306521;2019-04-02 14:12:22:969
279.1;67.466;2307020;2019-04-02 14:12:23:468
279.1;67.298;2307520;2019-04-02 14:12:23:968
278.7;68.72;2308020;2019-04-02 14:12:24:468
278.9;68.743;2308521;2019-04-02 14:12:24:969
278.5;69.082;2309020;2019-04-02 14:12:25:468
278.9;68.429;2309521;2019-04-02 14:12:25:969
278.9;68.156;2310021;2019-04-02 14:12:26:469
278.9;69.278;2310521;2019-04-02 14:12:26:969
278.9;68.969;2311021;2019-04-02 14:12:27:469
278.9;68.832;2311520;2019-04-02 14:12:27:968
278.5;68.215;2312020;2019-04-02 14:12:28:468
279.1;68.716;2312520;2019-04-02 14:12:28:968
279.1;67.649;2313020;2019-04-02 14:12:29:468
278.5;65.903;2313520;2019-04-02 14:12:29:968
279.1;66.888;2314021;2019-04-02 14:12:30:469
278.9;68.474;2314520;2019-04-02 14:12:30:968
278.8;68.334;2315020;2019-04-02 14:12:31:468
279.0;69.131;2315521;2019-04-02 14:12:31:969
279.1;69.154;2316021;2019-04-02 14:12:32:469
278.9;68.823;2316520;2019-04-02 14:12:32:968
279.1;65.307;2317020;2019-04-02 14:12:33:468
278.9;64.867;2317520;2019-04-02 14:12:33:968
279.1;66.09;2318021;2019-04-02 14:12:34:469
279.1;65.682;2318520;2019-04-02 14:12:34:968
278.9;64.988;2319020;2019-04-02 14:12:35:468
279.1;65.527;2319520;2019-04-02 14:12:35:968
279.1;66.991;2320020;2019-04-02 14:12:36:468
278.8;66.937;2320521;2019-04-02 14:12:36:969
279.1;66.64;2321021;2019-04-02 14:12:37:469
279.4;65.786;2321520;2019-04-02 14:12:37:968
279.5;67.143;2322020;2019-04-02 14:12:38:468
279.1;67.954;2322520;2019-04-02 14:12:38:968
278.8;68.246;2323021;2019-04-02 14:12:39:469
279.1;68.273;2323521;2019-04-02 14:12:39:969
279.1;66.696;2324020;2019-04-02 14:12:40:468
278.8;67.498;2324520;2019-04-02 14:12:40:968
278.8;67.656;2325021;2019-04-02 14:12:41:469
278.8;66.802;2325520;2019-04-02 14:12:41:968
279.1;66.965;2326020;2019-04-02 14:12:42:468
278.5;64.912;2326521;2019-04-02 14:12:42:969
279.2;66.707;2327020;2019-04-02 14:12:43:468
279.4;67.008;2327521;2019-04-02 14:12:43:969
278.8;67.176;2328020;2019-04-02 14:12:44:468
278.8;66.288;2328521;2019-04-02 14:12:44:969
279.0;67.162;2329020;2019-04-02 14:12:45:468
279.1;66.695;2329521;2019-04-02 14:12:45:969
279.0;66.08;2330020;2019-04-02 14:12:46:468
279.4;63.994;2330521;2019-04-02 14:12:46:969
279.1;65.382;2331020;2019-04-02 14:12:47:468
279.0;66.827;2331520;2019-04-02 14:12:47:968
278.8;66.625;2332020;2019-04-02 14:12:48:468
279.1;66.315;2332520;2019-04-02 14:12:48:968
279.4;66.861;2333021;2019-04-02 14:12:49:469
279.4;67.045;2333521;2019-04-02 14:12:49:969
279.1;66.927;2334020;2019-04-02 14:12:50:468
279.4;66.192;2334521;2019-04-02 14:12:50:969
279.4;66.707;2335020;2019-04-02 14:12:51:468
279.1;66.413;2335521;2019-04-02 14:12:51:969
279.1;66.947;2336020;2019-04-02 14:12:52:468
279.1;66.866;2336520;2019-04-02 14:12:52:968
278.8;67.268;2337020;2019-04-02 14:12:53:468
279.4;67.335;2337520;2019-04-02 14:12:53:968
279.1;67.618;2338020;2019-04-02 14:12:54:468
279.1;68.041;2338520;2019-04-02 14:12:54:968
279.1;67.803;2339021;2019-04-02 14:12:55:469
279.4;67.975;2339520;2019-04-02 14:12:55:968
279.0;66.85;2340020;2019-04-02 14:12:56:468
279.6;65.001;2340520;2019-04-02 14:12:56:968
279.8;65.536;2341020;2019-04-02 14:12:57:468
279.1;67.212;2341521;2019-04-02 14:12:57:969
279.4;67.643;2342020;2019-04-02 14:12:58:468
279.4;68.702;2342521;2019-04-02 14:12:58:969
279.8;69.285;2343021;2019-04-02 14:12:59:469
279.4;69.709;2343520;2019-04-02 14:12:59:968
279.0;69.333;2344021;2019-04-02 14:13:00:469
279.0;68.467;2344520;2019-04-02 14:13:00:968
279.0;67.958;2345021;2019-04-02 14:13:01:469
279.6;67.831;2345520;2019-04-02 14:13:01:968
279.4;67.368;2346021;2019-04-02 14:13:02:469
279.1;66.774;2346521;2019-04-02 14:13:02:969
279.1;66.379;2347020;2019-04-02 14:13:03:468
279.5;66.287;2347521;2019-04-02 14:13:03:969
279.1;66.694;2348020;2019-04-02 14:13:04:468
279.1;66.189;2348521;2019-04-02 14:13:04:969
279.1;65.411;2349021;2019-04-02 14:13:05:469
279.4;66.832;2349521;2019-04-02 14:13:05:969
279.1;67.208;2350021;2019-04-02 14:13:06:469
279.4;66.156;2350520;2019-04-02 14:13:06:968
279.1;65.429;2351020;2019-04-02 14:13:07:468
279.4;63.807;2351520;2019-04-02 14:13:07:968
279.0;64.649;2352020;2019-04-02 14:13:08:468
279.0;61.639;2352520;2019-04-02 14:13:08:968
279.0;62.297;2353021;2019-04-02 14:13:09:469
279.0;65.405;2353520;2019-04-02 14:13:09:968
279.1;65.502;2354020;2019-04-02 14:13:10:468
279.1;66.205;2354521;2019-04-02 14:13:10:969
279.2;66.561;2355020;2019-04-02 14:13:11:468
278.8;65.014;2355520;2019-04-02 14:13:11:968
279.4;66.181;2356020;2019-04-02 14:13:12:468
279.0;66.171;2356521;2019-04-02 14:13:12:969
279.1;65.548;2357020;2019-04-02 14:13:13:468
279.1;64.98;2357521;2019-04-02 14:13:13:969
279.2;64.513;2358021;2019-04-02 14:13:14:469
278.5;64.336;2358521;2019-04-02 14:13:14:969
277.1;62.554;2359021;2019-04-02 14:13:15:469
278.4;63.469;2359521;2019-04-02 14:13:15:969
279.2;65.332;2360020;2019-04-02 14:13:16:468
278.8;65.627;2360520;2019-04-02 14:13:16:968
278.8;65.803;2361020;2019-04-02 14:13:17:468
278.5;66.631;2361520;2019-04-02 14:13:17:968
278.5;65.722;2362021;2019-04-02 14:13:18:469
278.5;66.104;2362521;2019-04-02 14:13:18:969
278.8;63.96;2363020;2019-04-02 14:13:19:468
278.6;62.996;2363521;2019-04-02 14:13:19:969
278.8;62.886;2364021;2019-04-02 14:13:20:469
278.8;64.252;2364520;2019-04-02 14:13:20:968
279.2;64.934;2365020;2019-04-02 14:13:21:468
278.2;65.018;2365520;2019-04-02 14:13:21:968
279.0;65.622;2366020;2019-04-02 14:13:22:468
278.8;65.296;2366521;2019-04-02 14:13:22:969
278.5;65.145;2367020;2019-04-02 14:13:23:468
278.8;64.972;2367521;2019-04-02 14:13:23:969
278.2;64.054;2368020;2019-04-02 14:13:24:468
278.9;64.825;2368521;2019-04-02 14:13:24:969
278.8;64.429;2369020;2019-04-02 14:13:25:468
279.2;64.165;2369521;2019-04-02 14:13:25:969
278.9;62.907;2370020;2019-04-02 14:13:26:468
278.9;62.915;2370520;2019-04-02 14:13:26:968
279.4;65.219;2371020;2019-04-02 14:13:27:468
279.4;65.136;2371521;2019-04-02 14:13:27:969
279.1;65.949;2372021;2019-04-02 14:13:28:469
279.1;66.86;2372521;2019-04-02 14:13:28:969
279.1;66.539;2373020;2019-04-02 14:13:29:468
279.2;65.458;2373520;2019-04-02 14:13:29:968
278.8;65.966;2374020;2019-04-02 14:13:30:468
279.5;66.928;2374520;2019-04-02 14:13:30:968
279.1;66.028;2375021;2019-04-02 14:13:31:469
279.1;66.19;2375520;2019-04-02 14:13:31:968
279.2;66.036;2376020;2019-04-02 14:13:32:468
278.9;64.958;2376521;2019-04-02 14:13:32:969
278.9;65.118;2377021;2019-04-02 14:13:33:469
278.9;65.396;2377520;2019-04-02 14:13:33:968
279.5;65.911;2378020;2019-04-02 14:13:34:468
279.2;66.673;2378520;2019-04-02 14:13:34:968
279.2;66.354;2379021;2019-04-02 14:13:35:469
278.9;65.248;2379521;2019-04-02 14:13:35:969
278.7;65.38;2380020;2019-04-02 14:13:36:468
278.9;64.146;2380521;2019-04-02 14:13:36:969
278.6;63.665;2381021;2019-04-02 14:13:37:469
278.9;64.496;2381520;2019-04-02 14:13:37:968
278.9;63.754;2382021;2019-04-02 14:13:38:469
278.9;63.075;2382521;2019-04-02 14:13:38:969
278.2;64.81;2383020;2019-04-02 14:13:39:468
278.9;65.114;2383520;2019-04-02 14:13:39:968
278.6;64.578;2384020;2019-04-02 14:13:40:468
278.9;64.397;2384521;2019-04-02 14:13:40:969
278.9;64.806;2385020;2019-04-02 14:13:41:468
278.9;64.219;2385521;2019-04-02 14:13:41:969
279.1;63.174;2386020;2019-04-02 14:13:42:468
279.1;62.362;2386521;2019-04-02 14:13:42:969
279.1;62.935;2387020;2019-04-02 14:13:43:468
278.5;62.264;2387520;2019-04-02 14:13:43:968
278.9;61.96;2388021;2019-04-02 14:13:44:469
278.9;61.526;2388520;2019-04-02 14:13:44:968
278.9;62.056;2389021;2019-04-02 14:13:45:469
279.5;63.933;2389520;2019-04-02 14:13:45:968
279.1;65.454;2390020;2019-04-02 14:13:46:468
279.5;66.018;2390521;2019-04-02 14:13:46:969
279.1;66.122;2391021;2019-04-02 14:13:47:469
279.1;66.477;2391520;2019-04-02 14:13:47:968
279.1;65.437;2392020;2019-04-02 14:13:48:468
278.9;63.513;2392520;2019-04-02 14:13:48:968
279.2;62.147;2393020;2019-04-02 14:13:49:468
279.1;63.055;2393520;2019-04-02 14:13:49:968
279.2;63.68;2394020;2019-04-02 14:13:50:468
278.9;64.347;2394521;2019-04-02 14:13:50:969
278.9;62.993;2395020;2019-04-02 14:13:51:468
278.9;60.701;2395521;2019-04-02 14:13:51:969
279.1;61.528;2396022;2019-04-02 14:13:52:470
278.9;64.915;2396524;2019-04-02 14:13:52:972
279.1;64.265;2397020;2019-04-02 14:13:53:468
278.9;64.108;2397520;2019-04-02 14:13:53:968
278.9;64.276;2398021;2019-04-02 14:13:54:469
279.1;64.261;2398520;2019-04-02 14:13:54:968
279.1;62.343;2399020;2019-04-02 14:13:55:468
279.1;63.703;2399520;2019-04-02 14:13:55:968
279.1;64.337;2400020;2019-04-02 14:13:56:468
278.9;64.321;2400520;2019-04-02 14:13:56:968
278.9;65.962;2401020;2019-04-02 14:13:57:468
279.5;64.778;2401521;2019-04-02 14:13:57:969
279.2;65.442;2402021;2019-04-02 14:13:58:469
279.1;65.642;2402522;2019-04-02 14:13:58:970
278.9;64.899;2403021;2019-04-02 14:13:59:469
279.1;63.767;2403521;2019-04-02 14:13:59:969
279.7;63.903;2404020;2019-04-02 14:14:00:468
278.9;62.867;2404520;2019-04-02 14:14:00:968
279.2;63.049;2405020;2019-04-02 14:14:01:468
278.9;64.984;2405520;2019-04-02 14:14:01:968
279.1;64.777;2406020;2019-04-02 14:14:02:468
279.0;65.82;2406520;2019-04-02 14:14:02:968
279.5;65.896;2407021;2019-04-02 14:14:03:469
279.5;66.136;2407520;2019-04-02 14:14:03:968
278.9;66.78;2408020;2019-04-02 14:14:04:468
279.2;65.321;2408521;2019-04-02 14:14:04:969
279.5;65.452;2409021;2019-04-02 14:14:05:469
278.9;65.958;2409520;2019-04-02 14:14:05:968
279.1;64.478;2410020;2019-04-02 14:14:06:468
278.9;63.401;2410520;2019-04-02 14:14:06:968
279.1;65.698;2411020;2019-04-02 14:14:07:468
279.2;65.81;2411521;2019-04-02 14:14:07:969
279.1;65.066;2412020;2019-04-02 14:14:08:468
279.1;62.958;2412520;2019-04-02 14:14:08:968
279.1;63.878;2413020;2019-04-02 14:14:09:468
279.5;65.48;2413521;2019-04-02 14:14:09:969
279.1;66.642;2414020;2019-04-02 14:14:10:468
279.1;67.134;2414520;2019-04-02 14:14:10:968
279.1;66.853;2415020;2019-04-02 14:14:11:468
279.1;66.883;2415520;2019-04-02 14:14:11:968
279.1;67.331;2416020;2019-04-02 14:14:12:468
278.9;66.127;2416520;2019-04-02 14:14:12:968
278.6;65.378;2417020;2019-04-02 14:14:13:468
278.5;65.845;2417521;2019-04-02 14:14:13:969
278.3;66.361;2418020;2019-04-02 14:14:14:468
278.5;67.032;2418521;2019-04-02 14:14:14:969
278.8;67.115;2419020;2019-04-02 14:14:15:468
278.7;66.548;2419521;2019-04-02 14:14:15:969
278.7;66.945;2420021;2019-04-02 14:14:16:469
279.1;67.306;2420520;2019-04-02 14:14:16:968
279.5;66.763;2421020;2019-04-02 14:14:17:468
279.1;66.381;2421520;2019-04-02 14:14:17:968
278.7;66.029;2422020;2019-04-02 14:14:18:468
279.2;64.503;2422521;2019-04-02 14:14:18:969
279.4;64.76;2423020;2019-04-02 14:14:19:468
279.1;64.907;2423520;2019-04-02 14:14:19:968
279.4;64.537;2424020;2019-04-02 14:14:20:468
279.1;64.937;2424520;2019-04-02 14:14:20:968
279.1;65.679;2425020;2019-04-02 14:14:21:468
279.4;65.433;2425521;2019-04-02 14:14:21:969
279.0;65.276;2426020;2019-04-02 14:14:22:468
279.0;65.766;2426520;2019-04-02 14:14:22:968
279.8;65.772;2427020;2019-04-02 14:14:23:468
279.3;65.262;2427520;2019-04-02 14:14:23:968
279.6;65.546;2428020;2019-04-02 14:14:24:468
279.3;65.225;2428520;2019-04-02 14:14:24:968
279.7;64.415;2429020;2019-04-02 14:14:25:468
279.7;64.176;2429521;2019-04-02 14:14:25:969
279.3;64.739;2430020;2019-04-02 14:14:26:468
279.4;65.268;2430520;2019-04-02 14:14:26:968
279.4;65.403;2431021;2019-04-02 14:14:27:469
279.4;65.848;2431520;2019-04-02 14:14:27:968
279.3;66.809;2432021;2019-04-02 14:14:28:469
279.6;66.658;2432520;2019-04-02 14:14:28:968
279.0;67.147;2433020;2019-04-02 14:14:29:468
279.6;65.461;2433521;2019-04-02 14:14:29:969
279.0;65.002;2434020;2019-04-02 14:14:30:468
279.4;64.816;2434520;2019-04-02 14:14:30:968
279.3;65.264;2435021;2019-04-02 14:14:31:469
279.0;66.016;2435521;2019-04-02 14:14:31:969
279.3;67.852;2436020;2019-04-02 14:14:32:468
279.6;68.448;2436520;2019-04-02 14:14:32:968
280.0;68.583;2437021;2019-04-02 14:14:33:469
279.3;68.506;2437520;2019-04-02 14:14:33:968
279.6;66.574;2438021;2019-04-02 14:14:34:469
279.0;66.516;2438520;2019-04-02 14:14:34:968
279.3;67.892;2439021;2019-04-02 14:14:35:469
279.3;67.914;2439520;2019-04-02 14:14:35:968
279.3;67.342;2440021;2019-04-02 14:14:36:469
279.3;66.672;2440520;2019-04-02 14:14:36:968
279.4;66.583;2441021;2019-04-02 14:14:37:469
279.8;67.359;2441520;2019-04-02 14:14:37:968
279.4;67.166;2442021;2019-04-02 14:14:38:469
279.1;67.645;2442520;2019-04-02 14:14:38:968
279.4;67.535;2443020;2019-04-02 14:14:39:468
279.4;67.968;2443521;2019-04-02 14:14:39:969
279.4;67.508;2444020;2019-04-02 14:14:40:468
279.1;67.491;2444520;2019-04-02 14:14:40:968
278.8;66.594;2445021;2019-04-02 14:14:41:469
279.1;66.697;2445520;2019-04-02 14:14:41:968
279.4;66.316;2446021;2019-04-02 14:14:42:469
279.1;66.978;2446520;2019-04-02 14:14:42:968
279.4;65.7;2447020;2019-04-02 14:14:43:468
279.4;65.291;2447520;2019-04-02 14:14:43:968
279.4;65.772;2448021;2019-04-02 14:14:44:469
279.4;67.484;2448521;2019-04-02 14:14:44:969
279.4;67.622;2449020;2019-04-02 14:14:45:468
279.1;66.963;2449520;2019-04-02 14:14:45:968
279.4;66.706;2450021;2019-04-02 14:14:46:469
279.4;67.292;2450520;2019-04-02 14:14:46:968
279.0;67.401;2451021;2019-04-02 14:14:47:469
279.1;67.813;2451520;2019-04-02 14:14:47:968
279.1;66.842;2452021;2019-04-02 14:14:48:469
279.1;66.752;2452521;2019-04-02 14:14:48:969
278.9;67.34;2453021;2019-04-02 14:14:49:469
279.1;67.39;2453520;2019-04-02 14:14:49:968
279.1;67.174;2454020;2019-04-02 14:14:50:468
279.1;67.672;2454520;2019-04-02 14:14:50:968
279.4;68.462;2455020;2019-04-02 14:14:51:468
279.0;67.096;2455520;2019-04-02 14:14:51:968
279.1;67.194;2456020;2019-04-02 14:14:52:468
279.4;68.065;2456522;2019-04-02 14:14:52:970
279.4;67.279;2457021;2019-04-02 14:14:53:469
279.1;67.561;2457520;2019-04-02 14:14:53:968
279.1;66.65;2458020;2019-04-02 14:14:54:468
279.1;66.418;2458521;2019-04-02 14:14:54:969
279.1;66.462;2459021;2019-04-02 14:14:55:469
279.1;65.931;2459520;2019-04-02 14:14:55:968
279.1;66.25;2460021;2019-04-02 14:14:56:469
279.1;66.769;2460521;2019-04-02 14:14:56:969
279.1;65.85;2461021;2019-04-02 14:14:57:469
279.4;66.937;2461520;2019-04-02 14:14:57:968
279.4;65.728;2462021;2019-04-02 14:14:58:469
279.4;66.375;2462520;2019-04-02 14:14:58:968
279.1;66.656;2463020;2019-04-02 14:14:59:468
279.1;66.49;2463520;2019-04-02 14:14:59:968
279.0;66.093;2464021;2019-04-02 14:15:00:469
279.1;66.099;2464520;2019-04-02 14:15:00:968
278.9;66.726;2465020;2019-04-02 14:15:01:468
278.6;66.614;2465521;2019-04-02 14:15:01:969
278.5;67.432;2466020;2019-04-02 14:15:02:468
279.1;66.962;2466520;2019-04-02 14:15:02:968
278.9;67.152;2467020;2019-04-02 14:15:03:468
278.9;67.471;2467521;2019-04-02 14:15:03:969
278.6;65.569;2468021;2019-04-02 14:15:04:469
278.5;66.224;2468522;2019-04-02 14:15:04:970
278.2;66.364;2469021;2019-04-02 14:15:05:469
278.2;65.995;2469520;2019-04-02 14:15:05:968
278.5;66.266;2470020;2019-04-02 14:15:06:468
278.3;66.633;2470521;2019-04-02 14:15:06:969
278.6;67.665;2471020;2019-04-02 14:15:07:468
277.9;67.372;2471520;2019-04-02 14:15:07:968
278.2;66.433;2472020;2019-04-02 14:15:08:468
278.2;65.89;2472521;2019-04-02 14:15:08:969
278.5;66.627;2473021;2019-04-02 14:15:09:469
278.5;66.175;2473521;2019-04-02 14:15:09:969
278.2;65.485;2474020;2019-04-02 14:15:10:468
278.2;65.101;2474521;2019-04-02 14:15:10:969
278.5;63.739;2475020;2019-04-02 14:15:11:468
278.2;64.384;2475521;2019-04-02 14:15:11:969
278.3;66.119;2476021;2019-04-02 14:15:12:469
278.3;66.719;2476521;2019-04-02 14:15:12:969
278.5;65.379;2477020;2019-04-02 14:15:13:468
278.3;66.044;2477520;2019-04-02 14:15:13:968
278.3;66.895;2478020;2019-04-02 14:15:14:468
278.3;67.106;2478521;2019-04-02 14:15:14:969
278.3;66.177;2479021;2019-04-02 14:15:15:469
277.9;66.111;2479520;2019-04-02 14:15:15:968
278.3;65.455;2480021;2019-04-02 14:15:16:469
278.5;65.161;2480520;2019-04-02 14:15:16:968
278.3;64.233;2481021;2019-04-02 14:15:17:469
278.3;63.67;2481520;2019-04-02 14:15:17:968
278.3;64.329;2482021;2019-04-02 14:15:18:469
278.6;65.565;2482520;2019-04-02 14:15:18:968
278.5;65.698;2483021;2019-04-02 14:15:19:469
278.5;65.756;2483523;2019-04-02 14:15:19:971
278.5;65.949;2484020;2019-04-02 14:15:20:468
278.3;66.136;2484521;2019-04-02 14:15:20:969
278.3;67.141;2485020;2019-04-02 14:15:21:468
278.5;67.448;2485520;2019-04-02 14:15:21:968
278.8;66.486;2486021;2019-04-02 14:15:22:469
278.8;65.202;2486521;2019-04-02 14:15:22:969
278.9;67.003;2487020;2019-04-02 14:15:23:468
278.3;67.67;2487520;2019-04-02 14:15:23:968
278.8;67.59;2488021;2019-04-02 14:15:24:469
278.9;67.247;2488520;2019-04-02 14:15:24:968
278.5;66.959;2489021;2019-04-02 14:15:25:469
278.5;67.06;2489520;2019-04-02 14:15:25:968
278.5;66.379;2490020;2019-04-02 14:15:26:468
278.4;65.414;2490521;2019-04-02 14:15:26:969
278.5;64.556;2491020;2019-04-02 14:15:27:468
278.5;64.25;2491520;2019-04-02 14:15:27:968
278.3;65.411;2492020;2019-04-02 14:15:28:468
278.5;65.338;2492523;2019-04-02 14:15:28:971
278.2;64.974;2493021;2019-04-02 14:15:29:469
278.6;64.931;2493521;2019-04-02 14:15:29:969
278.5;65.526;2494020;2019-04-02 14:15:30:468
279.1;65.329;2494520;2019-04-02 14:15:30:968
279.1;66.822;2495022;2019-04-02 14:15:31:470
279.1;66.279;2495520;2019-04-02 14:15:31:968
279.2;65.639;2496021;2019-04-02 14:15:32:469
278.9;66.257;2496520;2019-04-02 14:15:32:968
278.9;66.279;2497021;2019-04-02 14:15:33:469
278.2;66.295;2497520;2019-04-02 14:15:33:968
278.9;65.937;2498020;2019-04-02 14:15:34:468
278.9;66.283;2498520;2019-04-02 14:15:34:968
278.9;66.26;2499021;2019-04-02 14:15:35:469
278.9;65.027;2499520;2019-04-02 14:15:35:968
279.1;65.391;2500021;2019-04-02 14:15:36:469
279.1;66.745;2500520;2019-04-02 14:15:36:968
279.1;66.796;2501021;2019-04-02 14:15:37:469
279.1;67.483;2501522;2019-04-02 14:15:37:970
279.1;66.596;2502020;2019-04-02 14:15:38:468
279.1;67.035;2502521;2019-04-02 14:15:38:969
278.9;66.344;2503020;2019-04-02 14:15:39:468
279.1;66.266;2503521;2019-04-02 14:15:39:969
279.5;66.323;2504020;2019-04-02 14:15:40:468
279.8;66.615;2504520;2019-04-02 14:15:40:968
279.1;66.681;2505021;2019-04-02 14:15:41:469
279.1;66.329;2505520;2019-04-02 14:15:41:968
278.9;65.79;2506020;2019-04-02 14:15:42:468
279.1;66.279;2506520;2019-04-02 14:15:42:968
278.7;66.489;2507020;2019-04-02 14:15:43:468
278.8;66.198;2507521;2019-04-02 14:15:43:969
278.8;65.861;2508020;2019-04-02 14:15:44:468
279.4;66.763;2508520;2019-04-02 14:15:44:968
279.1;67.265;2509021;2019-04-02 14:15:45:469
278.9;66.022;2509520;2019-04-02 14:15:45:968
279.1;65.553;2510020;2019-04-02 14:15:46:468
278.8;66.152;2510521;2019-04-02 14:15:46:969
279.1;65.905;2511021;2019-04-02 14:15:47:469
278.9;66.55;2511520;2019-04-02 14:15:47:968
279.1;67.176;2512020;2019-04-02 14:15:48:468
278.8;68.651;2512521;2019-04-02 14:15:48:969
279.1;67.895;2513020;2019-04-02 14:15:49:468
279.1;66.118;2513521;2019-04-02 14:15:49:969
279.1;65.772;2514020;2019-04-02 14:15:50:468
279.1;65.375;2514521;2019-04-02 14:15:50:969
279.1;65.192;2515020;2019-04-02 14:15:51:468
279.4;64.371;2515520;2019-04-02 14:15:51:968
279.4;63.9;2516020;2019-04-02 14:15:52:468
279.1;64.821;2516520;2019-04-02 14:15:52:968
279.0;65.067;2517020;2019-04-02 14:15:53:468
279.4;66.268;2517520;2019-04-02 14:15:53:968
279.4;66.655;2518027;2019-04-02 14:15:54:475
279.4;67.33;2518520;2019-04-02 14:15:54:968
279.4;64.763;2519020;2019-04-02 14:15:55:468
279.4;63.939;2519520;2019-04-02 14:15:55:968
278.8;63.762;2520021;2019-04-02 14:15:56:469
279.1;63.658;2520522;2019-04-02 14:15:56:970
279.1;63.893;2521021;2019-04-02 14:15:57:469
279.1;63.159;2521520;2019-04-02 14:15:57:968
279.4;62.927;2522021;2019-04-02 14:15:58:469
279.1;63.961;2522520;2019-04-02 14:15:58:968
278.9;64.382;2523021;2019-04-02 14:15:59:469
279.1;66.736;2523520;2019-04-02 14:15:59:968
278.5;67.733;2524020;2019-04-02 14:16:00:468
278.9;66.921;2524520;2019-04-02 14:16:00:968
279.2;67.382;2525020;2019-04-02 14:16:01:468
278.9;66.935;2525520;2019-04-02 14:16:01:968
279.1;66.318;2526020;2019-04-02 14:16:02:468
279.1;67.488;2526521;2019-04-02 14:16:02:969
279.1;66.737;2527020;2019-04-02 14:16:03:468
278.8;66.971;2527520;2019-04-02 14:16:03:968
279.1;66.484;2528020;2019-04-02 14:16:04:468
