LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
527,51,3492019,2019-03-12 12:59:27:952
527,57.581,3492519,2019-03-12 12:59:28:452
527,54.49,3493019,2019-03-12 12:59:28:952
527,52.15,3493519,2019-03-12 12:59:29:452
521,52.87,3494019,2019-03-12 12:59:29:952
527,51.282,3494519,2019-03-12 12:59:30:452
527,48.331,3495020,2019-03-12 12:59:30:953
521,54.093,3495519,2019-03-12 12:59:31:452
521,55.775,3496018,2019-03-12 12:59:31:951
527,54.007,3496518,2019-03-12 12:59:32:451
519,50.12,3497019,2019-03-12 12:59:32:952
519,52.366,3497518,2019-03-12 12:59:33:451
510,52.471,3498020,2019-03-12 12:59:33:953
518,53.679,3498519,2019-03-12 12:59:34:452
512,57.131,3499019,2019-03-12 12:59:34:952
512,56.876,3499519,2019-03-12 12:59:35:452
512,55.083,3500019,2019-03-12 12:59:35:952
512,49.839,3500519,2019-03-12 12:59:36:452
512,56.656,3501019,2019-03-12 12:59:36:952
512,52.737,3501519,2019-03-12 12:59:37:452
512,53.382,3502020,2019-03-12 12:59:37:953
512,51.413,3502520,2019-03-12 12:59:38:453
512,53.692,3503020,2019-03-12 12:59:38:953
512,51.591,3503519,2019-03-12 12:59:39:452
512,40.312,3504019,2019-03-12 12:59:39:952
512,36.857,3504519,2019-03-12 12:59:40:452
512,39.255,3505019,2019-03-12 12:59:40:952
512,58.751,3505519,2019-03-12 12:59:41:452
512,54.689,3506020,2019-03-12 12:59:41:953
512,57.343,3506519,2019-03-12 12:59:42:452
512,56.43,3507019,2019-03-12 12:59:42:952
512,56.343,3507519,2019-03-12 12:59:43:452
512,53.793,3508019,2019-03-12 12:59:43:952
512,53.861,3508519,2019-03-12 12:59:44:452
512,55.012,3509024,2019-03-12 12:59:44:957
512,57.634,3509519,2019-03-12 12:59:45:452
521,54.525,3510019,2019-03-12 12:59:45:952
512,47.509,3510519,2019-03-12 12:59:46:452
512,59.421,3511019,2019-03-12 12:59:46:952
519,50.182,3511520,2019-03-12 12:59:47:453
519,50.242,3512019,2019-03-12 12:59:47:952
521,45.865,3512519,2019-03-12 12:59:48:452
512,41.832,3513018,2019-03-12 12:59:48:951
512,50.776,3513518,2019-03-12 12:59:49:451
512,54.349,3514018,2019-03-12 12:59:49:951
512,50.687,3514519,2019-03-12 12:59:50:452
512,45.775,3515019,2019-03-12 12:59:50:952
512,54.541,3515519,2019-03-12 12:59:51:452
512,55.164,3516019,2019-03-12 12:59:51:952
512,54.86,3516519,2019-03-12 12:59:52:452
519,56.554,3517018,2019-03-12 12:59:52:951
519,55.661,3517520,2019-03-12 12:59:53:453
519,54.123,3518019,2019-03-12 12:59:53:952
519,57.996,3518519,2019-03-12 12:59:54:452
519,50.23,3519020,2019-03-12 12:59:54:953
519,39.082,3519520,2019-03-12 12:59:55:453
519,33.259,3520019,2019-03-12 12:59:55:952
519,41.073,3520519,2019-03-12 12:59:56:452
519,53.988,3521019,2019-03-12 12:59:56:952
519,52.403,3521519,2019-03-12 12:59:57:452
519,56.682,3522019,2019-03-12 12:59:57:952
519,54.983,3522519,2019-03-12 12:59:58:452
527,58.735,3523019,2019-03-12 12:59:58:952
527,46.344,3523520,2019-03-12 12:59:59:453
527,52.332,3524019,2019-03-12 12:59:59:952
527,47.59,3524519,2019-03-12 13:00:00:452
527,43.917,3525020,2019-03-12 13:00:00:953
527,54.78,3525519,2019-03-12 13:00:01:452
527,41.117,3526019,2019-03-12 13:00:01:952
527,52.96,3526519,2019-03-12 13:00:02:452
527,43.68,3527019,2019-03-12 13:00:02:952
527,48.818,3527520,2019-03-12 13:00:03:453
527,51.7,3528019,2019-03-12 13:00:03:952
527,49.722,3528519,2019-03-12 13:00:04:452
527,54.483,3529019,2019-03-12 13:00:04:952
519,54.604,3529519,2019-03-12 13:00:05:452
527,49.538,3530019,2019-03-12 13:00:05:952
527,54.855,3530518,2019-03-12 13:00:06:451
527,54.441,3531019,2019-03-12 13:00:06:952
527,50.818,3531519,2019-03-12 13:00:07:452
527,53.419,3532019,2019-03-12 13:00:07:952
527,52.091,3532520,2019-03-12 13:00:08:453
519,52.631,3533019,2019-03-12 13:00:08:952
519,44.257,3533519,2019-03-12 13:00:09:452
519,40.48,3534019,2019-03-12 13:00:09:952
519,49.817,3534519,2019-03-12 13:00:10:452
527,52.946,3535020,2019-03-12 13:00:10:953
519,51.582,3535519,2019-03-12 13:00:11:452
519,55.666,3536019,2019-03-12 13:00:11:952
527,54.333,3536519,2019-03-12 13:00:12:452
527,48.543,3537019,2019-03-12 13:00:12:952
527,54.996,3537520,2019-03-12 13:00:13:453
519,46.751,3538019,2019-03-12 13:00:13:952
519,56.654,3538518,2019-03-12 13:00:14:451
527,54.62,3539019,2019-03-12 13:00:14:952
527,52.462,3539520,2019-03-12 13:00:15:453
527,55.67,3540019,2019-03-12 13:00:15:952
527,57.658,3540519,2019-03-12 13:00:16:452
521,49.408,3541019,2019-03-12 13:00:16:952
519,45.295,3541519,2019-03-12 13:00:17:452
519,57.928,3542019,2019-03-12 13:00:17:952
519,52.339,3542522,2019-03-12 13:00:18:455
519,43.986,3543019,2019-03-12 13:00:18:952
519,51.022,3543520,2019-03-12 13:00:19:453
519,48.186,3544019,2019-03-12 13:00:19:952
519,47.795,3544519,2019-03-12 13:00:20:452
519,46.601,3545022,2019-03-12 13:00:20:955
519,41.592,3545519,2019-03-12 13:00:21:452
519,47.488,3546019,2019-03-12 13:00:21:952
519,54.633,3546520,2019-03-12 13:00:22:453
519,55.315,3547019,2019-03-12 13:00:22:952
519,55.101,3547519,2019-03-12 13:00:23:452
519,52.69,3548019,2019-03-12 13:00:23:952
519,56.761,3548520,2019-03-12 13:00:24:453
519,43.525,3549019,2019-03-12 13:00:24:952
519,49.585,3549519,2019-03-12 13:00:25:452
527,55.338,3550019,2019-03-12 13:00:25:952
527,55.14,3550519,2019-03-12 13:00:26:452
519,57.149,3551018,2019-03-12 13:00:26:951
527,54.057,3551519,2019-03-12 13:00:27:452
527,39.912,3552018,2019-03-12 13:00:27:951
519,54.234,3552519,2019-03-12 13:00:28:452
519,50.451,3553020,2019-03-12 13:00:28:953
519,48.994,3553519,2019-03-12 13:00:29:452
519,49.587,3554022,2019-03-12 13:00:29:955
519,56.146,3554519,2019-03-12 13:00:30:452
519,49.666,3555018,2019-03-12 13:00:30:951
519,55.204,3555522,2019-03-12 13:00:31:455
527,56.892,3556019,2019-03-12 13:00:31:952
519,44.509,3556520,2019-03-12 13:00:32:453
519,56.65,3557019,2019-03-12 13:00:32:952
527,57.696,3557519,2019-03-12 13:00:33:452
519,54.912,3558019,2019-03-12 13:00:33:952
519,54.016,3558519,2019-03-12 13:00:34:452
527,53.786,3559019,2019-03-12 13:00:34:952
527,56.316,3559518,2019-03-12 13:00:35:451
519,55.353,3560019,2019-03-12 13:00:35:952
519,52.881,3560519,2019-03-12 13:00:36:452
519,52.748,3561019,2019-03-12 13:00:36:952
519,45.921,3561519,2019-03-12 13:00:37:452
519,42.982,3562019,2019-03-12 13:00:37:952
519,44.219,3562519,2019-03-12 13:00:38:452
519,55.028,3563020,2019-03-12 13:00:38:953
519,47.991,3563519,2019-03-12 13:00:39:452
519,48.644,3564019,2019-03-12 13:00:39:952
519,53.995,3564519,2019-03-12 13:00:40:452
527,52.364,3565019,2019-03-12 13:00:40:952
519,53.089,3565519,2019-03-12 13:00:41:452
527,55.958,3566019,2019-03-12 13:00:41:952
527,53.935,3566520,2019-03-12 13:00:42:453
521,55.409,3567020,2019-03-12 13:00:42:953
521,56.154,3567519,2019-03-12 13:00:43:452
521,52.992,3568020,2019-03-12 13:00:43:953
521,56.659,3568519,2019-03-12 13:00:44:452
521,57.274,3569019,2019-03-12 13:00:44:952
521,55.768,3569519,2019-03-12 13:00:45:452
521,52.7,3570019,2019-03-12 13:00:45:952
521,56.441,3570519,2019-03-12 13:00:46:452
519,51.062,3571019,2019-03-12 13:00:46:952
527,46.949,3571519,2019-03-12 13:00:47:452
527,52.103,3572020,2019-03-12 13:00:47:953
527,56.491,3572519,2019-03-12 13:00:48:452
521,56.123,3573019,2019-03-12 13:00:48:952
521,52.124,3573519,2019-03-12 13:00:49:452
521,54.56,3574019,2019-03-12 13:00:49:952
521,52.791,3574519,2019-03-12 13:00:50:452
521,53.091,3575019,2019-03-12 13:00:50:952
521,37.792,3575519,2019-03-12 13:00:51:452
521,52.909,3576019,2019-03-12 13:00:51:952
521,53.088,3576519,2019-03-12 13:00:52:452
527,48.177,3577019,2019-03-12 13:00:52:952
521,53.605,3577519,2019-03-12 13:00:53:452
527,53.437,3578019,2019-03-12 13:00:53:952
527,47.096,3578518,2019-03-12 13:00:54:451
527,36.573,3579019,2019-03-12 13:00:54:952
521,36.957,3579519,2019-03-12 13:00:55:452
521,44.994,3580019,2019-03-12 13:00:55:952
527,55.857,3580519,2019-03-12 13:00:56:452
521,51.929,3581019,2019-03-12 13:00:56:952
521,50.869,3581519,2019-03-12 13:00:57:452
527,43.77,3582020,2019-03-12 13:00:57:953
521,35.012,3582520,2019-03-12 13:00:58:453
521,54.67,3583018,2019-03-12 13:00:58:951
521,52.341,3583519,2019-03-12 13:00:59:452
521,36.559,3584020,2019-03-12 13:00:59:953
521,32.919,3584519,2019-03-12 13:01:00:452
521,47.496,3585019,2019-03-12 13:01:00:952
521,46.241,3585518,2019-03-12 13:01:01:451
521,36.929,3586019,2019-03-12 13:01:01:952
521,44.943,3586521,2019-03-12 13:01:02:454
521,53.443,3587018,2019-03-12 13:01:02:951
521,46.061,3587518,2019-03-12 13:01:03:451
521,51.725,3588018,2019-03-12 13:01:03:951
521,55.784,3588519,2019-03-12 13:01:04:452
521,53.876,3589018,2019-03-12 13:01:04:951
521,50.41,3589518,2019-03-12 13:01:05:451
521,50.69,3590019,2019-03-12 13:01:05:952
512,53.027,3590520,2019-03-12 13:01:06:453
519,44.711,3591019,2019-03-12 13:01:06:952
527,53.522,3591518,2019-03-12 13:01:07:451
527,51.72,3592019,2019-03-12 13:01:07:952
527,52.911,3592519,2019-03-12 13:01:08:452
527,49.495,3593018,2019-03-12 13:01:08:951
519,47.282,3593519,2019-03-12 13:01:09:452
519,47.918,3594021,2019-03-12 13:01:09:954
519,54.716,3594519,2019-03-12 13:01:10:452
519,50.295,3595019,2019-03-12 13:01:10:952
519,55.37,3595519,2019-03-12 13:01:11:452
519,47.908,3596020,2019-03-12 13:01:11:953
527,53.658,3596519,2019-03-12 13:01:12:452
519,52.436,3597019,2019-03-12 13:01:12:952
519,52.501,3597520,2019-03-12 13:01:13:453
527,52.967,3598019,2019-03-12 13:01:13:952
527,49.726,3598519,2019-03-12 13:01:14:452
519,53.665,3599019,2019-03-12 13:01:14:952
519,52.714,3599518,2019-03-12 13:01:15:451
519,40.616,3600019,2019-03-12 13:01:15:952
519,47.307,3600519,2019-03-12 13:01:16:452
519,48.65,3601019,2019-03-12 13:01:16:952
519,50.671,3601519,2019-03-12 13:01:17:452
519,52.13,3602019,2019-03-12 13:01:17:952
519,51.444,3602519,2019-03-12 13:01:18:452
521,48.472,3603019,2019-03-12 13:01:18:952
519,44.474,3603519,2019-03-12 13:01:19:452
519,46.511,3604020,2019-03-12 13:01:19:953
519,53.859,3604519,2019-03-12 13:01:20:452
519,46.794,3605018,2019-03-12 13:01:20:951
519,46.365,3605518,2019-03-12 13:01:21:451
519,48.997,3606018,2019-03-12 13:01:21:951
519,47.538,3606520,2019-03-12 13:01:22:453
519,52.313,3607019,2019-03-12 13:01:22:952
519,52.896,3607519,2019-03-12 13:01:23:452
519,51.707,3608019,2019-03-12 13:01:23:952
519,53.709,3608518,2019-03-12 13:01:24:451
519,56.679,3609018,2019-03-12 13:01:24:951
519,55.356,3609519,2019-03-12 13:01:25:452
519,55.935,3610018,2019-03-12 13:01:25:951
519,50.722,3610519,2019-03-12 13:01:26:452
519,35.361,3611019,2019-03-12 13:01:26:952
512,55.813,3611519,2019-03-12 13:01:27:452
519,48.222,3612019,2019-03-12 13:01:27:952
519,51.097,3612519,2019-03-12 13:01:28:452
519,53.129,3613022,2019-03-12 13:01:28:955
519,52.764,3613519,2019-03-12 13:01:29:452
519,46.14,3614019,2019-03-12 13:01:29:952
519,52.369,3614518,2019-03-12 13:01:30:451
519,53.728,3615019,2019-03-12 13:01:30:952
519,48.228,3615518,2019-03-12 13:01:31:451
519,46.455,3616019,2019-03-12 13:01:31:952
519,51.787,3616519,2019-03-12 13:01:32:452
519,50.362,3617020,2019-03-12 13:01:32:953
519,54.536,3617519,2019-03-12 13:01:33:452
519,49.006,3618019,2019-03-12 13:01:33:952
519,49.473,3618519,2019-03-12 13:01:34:452
519,34.63,3619019,2019-03-12 13:01:34:952
519,54.882,3619519,2019-03-12 13:01:35:452
519,53.127,3620018,2019-03-12 13:01:35:951
519,52.094,3620520,2019-03-12 13:01:36:453
519,54.155,3621019,2019-03-12 13:01:36:952
519,49.116,3621519,2019-03-12 13:01:37:452
519,51.642,3622019,2019-03-12 13:01:37:952
519,41.224,3622519,2019-03-12 13:01:38:452
519,47.445,3623019,2019-03-12 13:01:38:952
519,54.444,3623518,2019-03-12 13:01:39:451
519,48.414,3624019,2019-03-12 13:01:39:952
519,54.885,3624522,2019-03-12 13:01:40:455
519,55.411,3625019,2019-03-12 13:01:40:952
519,55.082,3625520,2019-03-12 13:01:41:453
519,55.954,3626019,2019-03-12 13:01:41:952
519,51.361,3626521,2019-03-12 13:01:42:454
519,41.821,3627019,2019-03-12 13:01:42:952
519,48.073,3627519,2019-03-12 13:01:43:452
519,48.516,3628019,2019-03-12 13:01:43:952
519,54.485,3628519,2019-03-12 13:01:44:452
519,42.285,3629019,2019-03-12 13:01:44:952
519,48.031,3629519,2019-03-12 13:01:45:452
519,51.042,3630019,2019-03-12 13:01:45:952
519,43.886,3630520,2019-03-12 13:01:46:453
519,45.625,3631018,2019-03-12 13:01:46:951
519,57.015,3631519,2019-03-12 13:01:47:452
519,45.148,3632019,2019-03-12 13:01:47:952
519,50.434,3632519,2019-03-12 13:01:48:452
519,49.488,3633019,2019-03-12 13:01:48:952
519,53.078,3633519,2019-03-12 13:01:49:452
519,56.881,3634019,2019-03-12 13:01:49:952
519,49.279,3634522,2019-03-12 13:01:50:455
519,44.85,3635019,2019-03-12 13:01:50:952
519,49.595,3635519,2019-03-12 13:01:51:452
519,45.989,3636019,2019-03-12 13:01:51:952
519,49.041,3636518,2019-03-12 13:01:52:451
519,51.63,3637019,2019-03-12 13:01:52:952
519,52.795,3637519,2019-03-12 13:01:53:452
519,51.401,3638019,2019-03-12 13:01:53:952
519,45.283,3638519,2019-03-12 13:01:54:452
519,48.496,3639019,2019-03-12 13:01:54:952
519,43.903,3639519,2019-03-12 13:01:55:452
519,46.306,3640019,2019-03-12 13:01:55:952
519,45.71,3640519,2019-03-12 13:01:56:452
519,46.5,3641019,2019-03-12 13:01:56:952
519,52.707,3641519,2019-03-12 13:01:57:452
519,49.959,3642020,2019-03-12 13:01:57:953
519,48.199,3642519,2019-03-12 13:01:58:452
519,37.124,3643019,2019-03-12 13:01:58:952
519,49.564,3643519,2019-03-12 13:01:59:452
519,47.843,3644019,2019-03-12 13:01:59:952
519,47.489,3644519,2019-03-12 13:02:00:452
519,44.06,3645019,2019-03-12 13:02:00:952
519,39.383,3645519,2019-03-12 13:02:01:452
512,51.584,3646018,2019-03-12 13:02:01:951
512,48.188,3646519,2019-03-12 13:02:02:452
519,45.765,3647019,2019-03-12 13:02:02:952
519,54.98,3647519,2019-03-12 13:02:03:452
519,47.661,3648019,2019-03-12 13:02:03:952
510,42.903,3648519,2019-03-12 13:02:04:452
519,47.728,3649019,2019-03-12 13:02:04:952
519,38.705,3649519,2019-03-12 13:02:05:452
518,51.872,3650019,2019-03-12 13:02:05:952
518,52.718,3650518,2019-03-12 13:02:06:451
519,56.302,3651019,2019-03-12 13:02:06:952
519,54.733,3651519,2019-03-12 13:02:07:452
519,54.396,3652018,2019-03-12 13:02:07:951
519,49.973,3652519,2019-03-12 13:02:08:452
519,53.859,3653019,2019-03-12 13:02:08:952
519,51.846,3653519,2019-03-12 13:02:09:452
512,48.535,3654019,2019-03-12 13:02:09:952
512,54.751,3654519,2019-03-12 13:02:10:452
519,52.964,3655018,2019-03-12 13:02:10:951
519,49.64,3655522,2019-03-12 13:02:11:455
519,53.227,3656019,2019-03-12 13:02:11:952
519,52.861,3656519,2019-03-12 13:02:12:452
519,54.881,3657019,2019-03-12 13:02:12:952
519,51.203,3657518,2019-03-12 13:02:13:451
521,43.412,3658019,2019-03-12 13:02:13:952
519,38.708,3658518,2019-03-12 13:02:14:451
519,40.344,3659019,2019-03-12 13:02:14:952
519,44.002,3659518,2019-03-12 13:02:15:451
519,38.253,3660019,2019-03-12 13:02:15:952
519,42.347,3660520,2019-03-12 13:02:16:453
521,43.08,3661019,2019-03-12 13:02:16:952
512,34.436,3661518,2019-03-12 13:02:17:451
512,42.522,3662019,2019-03-12 13:02:17:952
512,42.015,3662519,2019-03-12 13:02:18:452
512,40.21,3663018,2019-03-12 13:02:18:951
512,44.734,3663519,2019-03-12 13:02:19:452
519,36.039,3664019,2019-03-12 13:02:19:952
521,38.366,3664520,2019-03-12 13:02:20:453
512,41.558,3665019,2019-03-12 13:02:20:952
519,55.519,3665519,2019-03-12 13:02:21:452
512,52.179,3666019,2019-03-12 13:02:21:952
512,50.313,3666519,2019-03-12 13:02:22:452
512,53.256,3667022,2019-03-12 13:02:22:955
512,44.487,3667519,2019-03-12 13:02:23:452
521,53.395,3668018,2019-03-12 13:02:23:951
521,51.526,3668519,2019-03-12 13:02:24:452
521,52.175,3669019,2019-03-12 13:02:24:952
521,55.018,3669519,2019-03-12 13:02:25:452
512,46.106,3670019,2019-03-12 13:02:25:952
521,48.432,3670519,2019-03-12 13:02:26:452
521,51.624,3671018,2019-03-12 13:02:26:951
512,53.685,3671519,2019-03-12 13:02:27:452
521,50.231,3672019,2019-03-12 13:02:27:952
512,53.544,3672519,2019-03-12 13:02:28:452
512,40.034,3673018,2019-03-12 13:02:28:951
519,48.19,3673519,2019-03-12 13:02:29:452
512,53.166,3674019,2019-03-12 13:02:29:952
521,52.003,3674519,2019-03-12 13:02:30:452
521,53.384,3675019,2019-03-12 13:02:30:952
521,54.515,3675519,2019-03-12 13:02:31:452
521,43.446,3676019,2019-03-12 13:02:31:952
512,51.472,3676518,2019-03-12 13:02:32:451
521,53.505,3677018,2019-03-12 13:02:32:951
512,53.72,3677519,2019-03-12 13:02:33:452
519,46.626,3678019,2019-03-12 13:02:33:952
519,43.804,3678519,2019-03-12 13:02:34:452
519,51.089,3679019,2019-03-12 13:02:34:952
519,54.737,3679519,2019-03-12 13:02:35:452
519,44.826,3680019,2019-03-12 13:02:35:952
519,52.838,3680519,2019-03-12 13:02:36:452
512,54.345,3681019,2019-03-12 13:02:36:952
519,53.881,3681519,2019-03-12 13:02:37:452
519,48.492,3682022,2019-03-12 13:02:37:955
519,54.007,3682518,2019-03-12 13:02:38:451
512,56.666,3683018,2019-03-12 13:02:38:951
521,51.642,3683520,2019-03-12 13:02:39:453
521,42.217,3684020,2019-03-12 13:02:39:953
521,53.238,3684519,2019-03-12 13:02:40:452
521,55.694,3685019,2019-03-12 13:02:40:952
521,52.051,3685518,2019-03-12 13:02:41:451
521,47.4,3686019,2019-03-12 13:02:41:952
519,40.97,3686519,2019-03-12 13:02:42:452
519,55.235,3687019,2019-03-12 13:02:42:952
519,53.55,3687519,2019-03-12 13:02:43:452
519,53.053,3688018,2019-03-12 13:02:43:951
519,55.761,3688519,2019-03-12 13:02:44:452
519,49.582,3689019,2019-03-12 13:02:44:952
519,42.879,3689519,2019-03-12 13:02:45:452
519,48.752,3690019,2019-03-12 13:02:45:952
519,50.77,3690518,2019-03-12 13:02:46:451
519,47.528,3691018,2019-03-12 13:02:46:951
519,51.965,3691518,2019-03-12 13:02:47:451
519,48.678,3692018,2019-03-12 13:02:47:951
519,38.512,3692518,2019-03-12 13:02:48:451
519,48.001,3693019,2019-03-12 13:02:48:952
519,54.981,3693519,2019-03-12 13:02:49:452
519,55.376,3694019,2019-03-12 13:02:49:952
519,51.304,3694519,2019-03-12 13:02:50:452
527,49.757,3695019,2019-03-12 13:02:50:952
519,52.967,3695519,2019-03-12 13:02:51:452
519,54.501,3696019,2019-03-12 13:02:51:952
519,39.779,3696519,2019-03-12 13:02:52:452
519,43.629,3697019,2019-03-12 13:02:52:952
519,41.576,3697519,2019-03-12 13:02:53:452
519,36.446,3698019,2019-03-12 13:02:53:952
519,36.445,3698519,2019-03-12 13:02:54:452
519,52.965,3699018,2019-03-12 13:02:54:951
519,54.208,3699520,2019-03-12 13:02:55:453
519,54.661,3700019,2019-03-12 13:02:55:952
519,46.77,3700519,2019-03-12 13:02:56:452
519,54.555,3701019,2019-03-12 13:02:56:952
519,47.567,3701519,2019-03-12 13:02:57:452
519,55.103,3702019,2019-03-12 13:02:57:952
512,48.706,3702519,2019-03-12 13:02:58:452
512,48.777,3703020,2019-03-12 13:02:58:953
512,44.507,3703519,2019-03-12 13:02:59:452
512,43.874,3704019,2019-03-12 13:02:59:952
512,45.179,3704518,2019-03-12 13:03:00:451
512,48.366,3705019,2019-03-12 13:03:00:952
512,42.021,3705519,2019-03-12 13:03:01:452
512,39.112,3706019,2019-03-12 13:03:01:952
512,43.754,3706519,2019-03-12 13:03:02:452
512,38.959,3707019,2019-03-12 13:03:02:952
512,38.291,3707519,2019-03-12 13:03:03:452
512,39.146,3708019,2019-03-12 13:03:03:952
512,43.606,3708519,2019-03-12 13:03:04:452
512,39.914,3709022,2019-03-12 13:03:04:955
512,36.189,3709519,2019-03-12 13:03:05:452
512,36.195,3710019,2019-03-12 13:03:05:952
512,37.42,3710519,2019-03-12 13:03:06:452
512,37.828,3711020,2019-03-12 13:03:06:953
512,37.643,3711518,2019-03-12 13:03:07:451
512,39.411,3712019,2019-03-12 13:03:07:952
512,40.193,3712519,2019-03-12 13:03:08:452
512,40.321,3713019,2019-03-12 13:03:08:952
512,40.067,3713519,2019-03-12 13:03:09:452
512,41.245,3714019,2019-03-12 13:03:09:952
512,37.737,3714519,2019-03-12 13:03:10:452
512,38.144,3715019,2019-03-12 13:03:10:952
512,36.538,3715519,2019-03-12 13:03:11:452
512,37.254,3716019,2019-03-12 13:03:11:952
512,38.969,3716519,2019-03-12 13:03:12:452
512,41.37,3717018,2019-03-12 13:03:12:951
512,42.108,3717520,2019-03-12 13:03:13:453
512,41.096,3718021,2019-03-12 13:03:13:954
512,36.486,3718519,2019-03-12 13:03:14:452
518,37.214,3719019,2019-03-12 13:03:14:952
518,40.793,3719520,2019-03-12 13:03:15:453
512,39.321,3720019,2019-03-12 13:03:15:952
518,50.92,3720519,2019-03-12 13:03:16:452
512,40.018,3721019,2019-03-12 13:03:16:952
512,56.063,3721518,2019-03-12 13:03:17:451
512,55.464,3722019,2019-03-12 13:03:17:952
512,45.387,3722519,2019-03-12 13:03:18:452
512,54.502,3723020,2019-03-12 13:03:18:953
512,49.403,3723518,2019-03-12 13:03:19:451
512,43.662,3724019,2019-03-12 13:03:19:952
512,52.213,3724519,2019-03-12 13:03:20:452
512,52.66,3725019,2019-03-12 13:03:20:952
512,39.611,3725519,2019-03-12 13:03:21:452
512,52.788,3726018,2019-03-12 13:03:21:951
512,46.452,3726520,2019-03-12 13:03:22:453
512,38.354,3727019,2019-03-12 13:03:22:952
512,41.144,3727519,2019-03-12 13:03:23:452
521,53.494,3728019,2019-03-12 13:03:23:952
521,52.05,3728519,2019-03-12 13:03:24:452
519,51.72,3729019,2019-03-12 13:03:24:952
521,50.315,3729519,2019-03-12 13:03:25:452
521,36.824,3730019,2019-03-12 13:03:25:952
521,41.694,3730519,2019-03-12 13:03:26:452
521,52.578,3731020,2019-03-12 13:03:26:953
521,47.845,3731519,2019-03-12 13:03:27:452
521,56.593,3732019,2019-03-12 13:03:27:952
521,57.486,3732519,2019-03-12 13:03:28:452
521,54.101,3733019,2019-03-12 13:03:28:952
521,54.835,3733519,2019-03-12 13:03:29:452
519,55.193,3734019,2019-03-12 13:03:29:952
521,54.885,3734518,2019-03-12 13:03:30:451
519,57.063,3735019,2019-03-12 13:03:30:952
521,55.48,3735519,2019-03-12 13:03:31:452
521,52.872,3736019,2019-03-12 13:03:31:952
521,53.785,3736519,2019-03-12 13:03:32:452
519,51.901,3737019,2019-03-12 13:03:32:952
521,50.719,3737519,2019-03-12 13:03:33:452
512,43.794,3738019,2019-03-12 13:03:33:952
519,52.106,3738519,2019-03-12 13:03:34:452
519,44.508,3739020,2019-03-12 13:03:34:953
519,38.892,3739519,2019-03-12 13:03:35:452
519,41.227,3740019,2019-03-12 13:03:35:952
519,44.376,3740519,2019-03-12 13:03:36:452
519,46.036,3741019,2019-03-12 13:03:36:952
519,40.356,3741519,2019-03-12 13:03:37:452
519,50.349,3742019,2019-03-12 13:03:37:952
519,43.087,3742519,2019-03-12 13:03:38:452
512,34.727,3743019,2019-03-12 13:03:38:952
521,40.371,3743519,2019-03-12 13:03:39:452
521,45.01,3744019,2019-03-12 13:03:39:952
521,43.022,3744520,2019-03-12 13:03:40:453
521,34.443,3745019,2019-03-12 13:03:40:952
521,39.865,3745518,2019-03-12 13:03:41:451
521,40.793,3746020,2019-03-12 13:03:41:953
521,38.192,3746519,2019-03-12 13:03:42:452
519,42.569,3747019,2019-03-12 13:03:42:952
519,39.74,3747519,2019-03-12 13:03:43:452
519,38.983,3748019,2019-03-12 13:03:43:952
510,35.817,3748520,2019-03-12 13:03:44:453
519,42.036,3749019,2019-03-12 13:03:44:952
519,41.969,3749520,2019-03-12 13:03:45:453
519,40.083,3750019,2019-03-12 13:03:45:952
519,38.955,3750519,2019-03-12 13:03:46:452
519,37.74,3751018,2019-03-12 13:03:46:951
519,36.697,3751519,2019-03-12 13:03:47:452
519,35.299,3752019,2019-03-12 13:03:47:952
519,42.679,3752520,2019-03-12 13:03:48:453
519,46.062,3753018,2019-03-12 13:03:48:951
519,40.016,3753520,2019-03-12 13:03:49:453
519,52.079,3754020,2019-03-12 13:03:49:953
519,53.233,3754519,2019-03-12 13:03:50:452
519,51.761,3755019,2019-03-12 13:03:50:952
519,50.504,3755519,2019-03-12 13:03:51:452
519,55.645,3756019,2019-03-12 13:03:51:952
519,55.306,3756520,2019-03-12 13:03:52:453
519,47.666,3757019,2019-03-12 13:03:52:952
519,49.542,3757520,2019-03-12 13:03:53:453
519,52.894,3758019,2019-03-12 13:03:53:952
519,51.775,3758519,2019-03-12 13:03:54:452
519,50.281,3759019,2019-03-12 13:03:54:952
519,50.677,3759518,2019-03-12 13:03:55:451
519,49.126,3760019,2019-03-12 13:03:55:952
519,45.95,3760519,2019-03-12 13:03:56:452
519,50.872,3761019,2019-03-12 13:03:56:952
519,54.333,3761520,2019-03-12 13:03:57:453
519,50.632,3762019,2019-03-12 13:03:57:952
512,37.754,3762519,2019-03-12 13:03:58:452
519,55.524,3763019,2019-03-12 13:03:58:952
519,55.201,3763519,2019-03-12 13:03:59:452
519,50.146,3764019,2019-03-12 13:03:59:952
519,47.176,3764519,2019-03-12 13:04:00:452
519,40.048,3765019,2019-03-12 13:04:00:952
519,52.887,3765519,2019-03-12 13:04:01:452
521,54.282,3766019,2019-03-12 13:04:01:952
512,51.226,3766518,2019-03-12 13:04:02:451
510,45.775,3767018,2019-03-12 13:04:02:951
521,42.897,3767519,2019-03-12 13:04:03:452
512,44.23,3768018,2019-03-12 13:04:03:951
519,40.386,3768518,2019-03-12 13:04:04:451
499,55.481,3769018,2019-03-12 13:04:04:951
521,55.891,3769518,2019-03-12 13:04:05:451
521,43.465,3770020,2019-03-12 13:04:05:953
521,54.736,3770519,2019-03-12 13:04:06:452
