sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
213.0;50.048;2328502;2019-03-26 14:11:41:465
213.0;60.579;2329003;2019-03-26 14:11:41:966
214.0;60.739;2329502;2019-03-26 14:11:42:465
214.0;56.369;2330002;2019-03-26 14:11:42:965
213.0;56.233;2330503;2019-03-26 14:11:43:466
212.0;56.51;2331002;2019-03-26 14:11:43:965
212.0;61.426;2331502;2019-03-26 14:11:44:465
214.0;56.54;2332002;2019-03-26 14:11:44:965
212.0;51.425;2332504;2019-03-26 14:11:45:467
212.0;57.039;2333002;2019-03-26 14:11:45:965
212.0;62.113;2333502;2019-03-26 14:11:46:465
212.0;57.835;2334004;2019-03-26 14:11:46:967
212.0;54.434;2334503;2019-03-26 14:11:47:466
213.0;56.762;2335002;2019-03-26 14:11:47:965
214.0;62.541;2335502;2019-03-26 14:11:48:465
213.0;72.729;2336003;2019-03-26 14:11:48:966
213.0;64.44;2336502;2019-03-26 14:11:49:465
213.0;59.236;2337002;2019-03-26 14:11:49:965
213.0;62.03;2337502;2019-03-26 14:11:50:465
213.0;59.969;2338003;2019-03-26 14:11:50:966
213.0;67.743;2338503;2019-03-26 14:11:51:466
213.0;66.394;2339002;2019-03-26 14:11:51:965
213.0;59.516;2339502;2019-03-26 14:11:52:465
213.0;55.512;2340002;2019-03-26 14:11:52:965
213.0;64.092;2340502;2019-03-26 14:11:53:465
212.0;65.486;2341002;2019-03-26 14:11:53:965
214.0;67.497;2341502;2019-03-26 14:11:54:465
213.0;58.155;2342002;2019-03-26 14:11:54:965
212.0;61.52;2342503;2019-03-26 14:11:55:466
212.0;63.844;2343002;2019-03-26 14:11:55:965
212.0;53.539;2343502;2019-03-26 14:11:56:465
212.0;62.229;2344002;2019-03-26 14:11:56:965
212.0;57.067;2344502;2019-03-26 14:11:57:465
213.0;62.079;2345002;2019-03-26 14:11:57:965
212.0;60.152;2345502;2019-03-26 14:11:58:465
213.0;50.775;2346003;2019-03-26 14:11:58:966
212.0;62.072;2346503;2019-03-26 14:11:59:466
213.0;54.414;2347002;2019-03-26 14:11:59:965
214.0;53.574;2347502;2019-03-26 14:12:00:465
212.0;55.537;2348003;2019-03-26 14:12:00:966
213.0;54.436;2348502;2019-03-26 14:12:01:465
213.0;53.636;2349003;2019-03-26 14:12:01:966
213.0;61.288;2349503;2019-03-26 14:12:02:466
212.0;58.422;2350002;2019-03-26 14:12:02:965
212.0;49.518;2350502;2019-03-26 14:12:03:465
213.0;48.092;2351002;2019-03-26 14:12:03:965
213.0;53.848;2351502;2019-03-26 14:12:04:465
213.0;49.66;2352002;2019-03-26 14:12:04:965
213.0;49.406;2352502;2019-03-26 14:12:05:465
213.0;52.416;2353003;2019-03-26 14:12:05:966
213.0;48.171;2353503;2019-03-26 14:12:06:466
213.0;51.212;2354003;2019-03-26 14:12:06:966
213.0;50.593;2354502;2019-03-26 14:12:07:465
213.0;63.835;2355003;2019-03-26 14:12:07:966
212.0;62.833;2355503;2019-03-26 14:12:08:466
213.0;60.479;2356003;2019-03-26 14:12:08:966
214.0;62.328;2356502;2019-03-26 14:12:09:465
213.0;62.848;2357003;2019-03-26 14:12:09:966
213.0;54.89;2357502;2019-03-26 14:12:10:465
213.0;52.506;2358003;2019-03-26 14:12:10:966
213.0;57.134;2358502;2019-03-26 14:12:11:465
213.0;56.036;2359002;2019-03-26 14:12:11:965
212.0;56.959;2359505;2019-03-26 14:12:12:468
212.0;55.031;2360002;2019-03-26 14:12:12:965
213.0;59.586;2360502;2019-03-26 14:12:13:465
212.0;57.809;2361002;2019-03-26 14:12:13:965
212.0;57.935;2361503;2019-03-26 14:12:14:466
212.0;61.654;2362002;2019-03-26 14:12:14:965
213.0;54.358;2362502;2019-03-26 14:12:15:465
213.0;58.27;2363002;2019-03-26 14:12:15:965
212.0;60.86;2363502;2019-03-26 14:12:16:465
213.0;53.372;2364003;2019-03-26 14:12:16:966
213.0;52.675;2364502;2019-03-26 14:12:17:465
212.0;58.918;2365002;2019-03-26 14:12:17:965
213.0;55.331;2365502;2019-03-26 14:12:18:465
213.0;54.173;2366002;2019-03-26 14:12:18:965
213.0;55.516;2366502;2019-03-26 14:12:19:465
213.0;55.747;2367005;2019-03-26 14:12:19:968
213.0;55.431;2367503;2019-03-26 14:12:20:466
213.0;58.773;2368002;2019-03-26 14:12:20:965
213.0;54.609;2368503;2019-03-26 14:12:21:466
213.0;49.439;2369002;2019-03-26 14:12:21:965
213.0;56.204;2369502;2019-03-26 14:12:22:465
213.0;55.392;2370003;2019-03-26 14:12:22:966
213.0;53.842;2370504;2019-03-26 14:12:23:467
213.0;52.987;2371003;2019-03-26 14:12:23:966
213.0;49.628;2371502;2019-03-26 14:12:24:465
213.0;54.557;2372002;2019-03-26 14:12:24:965
213.0;51.049;2372502;2019-03-26 14:12:25:465
213.0;51.851;2373002;2019-03-26 14:12:25:965
213.0;53.942;2373502;2019-03-26 14:12:26:465
213.0;51.755;2374002;2019-03-26 14:12:26:965
213.0;53.7;2374502;2019-03-26 14:12:27:465
213.0;52.517;2375003;2019-03-26 14:12:27:966
213.0;57.501;2375502;2019-03-26 14:12:28:465
213.0;53.572;2376003;2019-03-26 14:12:28:966
213.0;63.532;2376502;2019-03-26 14:12:29:465
213.0;56.864;2377002;2019-03-26 14:12:29:965
213.0;62.498;2377503;2019-03-26 14:12:30:466
213.0;58.336;2378003;2019-03-26 14:12:30:966
213.0;53.423;2378503;2019-03-26 14:12:31:466
213.0;58.966;2379002;2019-03-26 14:12:31:965
213.0;52.28;2379502;2019-03-26 14:12:32:465
213.0;56.929;2380004;2019-03-26 14:12:32:967
213.0;54.476;2380503;2019-03-26 14:12:33:466
213.0;65.259;2381002;2019-03-26 14:12:33:965
213.0;56.562;2381502;2019-03-26 14:12:34:465
213.0;57.067;2382002;2019-03-26 14:12:34:965
213.0;64.291;2382502;2019-03-26 14:12:35:465
214.0;60.069;2383002;2019-03-26 14:12:35:965
212.0;65.525;2383503;2019-03-26 14:12:36:466
212.0;55.546;2384003;2019-03-26 14:12:36:966
213.0;58.199;2384502;2019-03-26 14:12:37:465
213.0;56.164;2385003;2019-03-26 14:12:37:966
213.0;61.327;2385502;2019-03-26 14:12:38:465
213.0;62.264;2386003;2019-03-26 14:12:38:966
212.0;55.136;2386503;2019-03-26 14:12:39:466
212.0;64.249;2387002;2019-03-26 14:12:39:965
213.0;59.987;2387502;2019-03-26 14:12:40:465
213.0;65.241;2388003;2019-03-26 14:12:40:966
213.0;63.971;2388503;2019-03-26 14:12:41:466
213.0;59.747;2389003;2019-03-26 14:12:41:966
213.0;56.912;2389503;2019-03-26 14:12:42:466
213.0;62.902;2390003;2019-03-26 14:12:42:966
213.0;57.837;2390502;2019-03-26 14:12:43:465
213.0;60.015;2391003;2019-03-26 14:12:43:966
213.0;59.971;2391503;2019-03-26 14:12:44:466
213.0;61.719;2392004;2019-03-26 14:12:44:967
213.0;61.011;2392504;2019-03-26 14:12:45:467
213.0;59.695;2393004;2019-03-26 14:12:45:967
213.0;61.44;2393502;2019-03-26 14:12:46:465
213.0;63.207;2394002;2019-03-26 14:12:46:965
213.0;64.725;2394504;2019-03-26 14:12:47:467
213.0;56.519;2395003;2019-03-26 14:12:47:966
213.0;53.814;2395504;2019-03-26 14:12:48:467
213.0;55.96;2396002;2019-03-26 14:12:48:965
213.0;56.442;2396502;2019-03-26 14:12:49:465
213.0;60.772;2397003;2019-03-26 14:12:49:966
213.0;57.222;2397502;2019-03-26 14:12:50:465
213.0;55.532;2398002;2019-03-26 14:12:50:965
213.0;49.487;2398502;2019-03-26 14:12:51:465
213.0;57.05;2399003;2019-03-26 14:12:51:966
213.0;56.219;2399503;2019-03-26 14:12:52:466
213.0;58.183;2400002;2019-03-26 14:12:52:965
213.0;55.922;2400503;2019-03-26 14:12:53:466
213.0;55.892;2401003;2019-03-26 14:12:53:966
213.0;54.801;2401503;2019-03-26 14:12:54:466
213.0;55.805;2402003;2019-03-26 14:12:54:966
213.0;56.024;2402502;2019-03-26 14:12:55:465
213.0;60.443;2403002;2019-03-26 14:12:55:965
213.0;57.334;2403503;2019-03-26 14:12:56:466
213.0;56.994;2404002;2019-03-26 14:12:56:965
213.0;62.625;2404502;2019-03-26 14:12:57:465
213.0;62.643;2405002;2019-03-26 14:12:57:965
213.0;62.765;2405502;2019-03-26 14:12:58:465
213.0;59.422;2406002;2019-03-26 14:12:58:965
213.0;61.493;2406503;2019-03-26 14:12:59:466
213.0;58.795;2407002;2019-03-26 14:12:59:965
213.0;63.657;2407502;2019-03-26 14:13:00:465
213.0;58.441;2408003;2019-03-26 14:13:00:966
213.0;57.241;2408503;2019-03-26 14:13:01:466
213.0;60.077;2409003;2019-03-26 14:13:01:966
213.0;54.84;2409503;2019-03-26 14:13:02:466
213.0;56.88;2410002;2019-03-26 14:13:02:965
213.0;58.888;2410502;2019-03-26 14:13:03:465
213.0;59.985;2411002;2019-03-26 14:13:03:965
213.0;56.686;2411502;2019-03-26 14:13:04:465
213.0;54.693;2412002;2019-03-26 14:13:04:965
213.0;56.355;2412505;2019-03-26 14:13:05:468
213.0;58.126;2413002;2019-03-26 14:13:05:965
213.0;58.483;2413502;2019-03-26 14:13:06:465
213.0;56.256;2414002;2019-03-26 14:13:06:965
213.0;58.905;2414502;2019-03-26 14:13:07:465
213.0;54.228;2415002;2019-03-26 14:13:07:965
213.0;58.556;2415502;2019-03-26 14:13:08:465
213.0;64.268;2416002;2019-03-26 14:13:08:965
213.0;57.238;2416503;2019-03-26 14:13:09:466
213.0;58.512;2417004;2019-03-26 14:13:09:967
213.0;56.371;2417502;2019-03-26 14:13:10:465
213.0;56.504;2418002;2019-03-26 14:13:10:965
213.0;60.369;2418502;2019-03-26 14:13:11:465
213.0;58.99;2419003;2019-03-26 14:13:11:966
213.0;55.349;2419502;2019-03-26 14:13:12:465
213.0;55.303;2420003;2019-03-26 14:13:12:966
213.0;55.845;2420503;2019-03-26 14:13:13:466
213.0;59.082;2421002;2019-03-26 14:13:13:965
213.0;56.54;2421502;2019-03-26 14:13:14:465
213.0;55.999;2422002;2019-03-26 14:13:14:965
213.0;59.006;2422503;2019-03-26 14:13:15:466
213.0;50.034;2423005;2019-03-26 14:13:15:968
213.0;54.027;2423502;2019-03-26 14:13:16:465
213.0;55.272;2424002;2019-03-26 14:13:16:965
213.0;62.298;2424502;2019-03-26 14:13:17:465
213.0;50.445;2425004;2019-03-26 14:13:17:967
213.0;53.687;2425503;2019-03-26 14:13:18:466
213.0;50.919;2426002;2019-03-26 14:13:18:965
213.0;53.797;2426503;2019-03-26 14:13:19:466
213.0;54.954;2427004;2019-03-26 14:13:19:967
213.0;58.598;2427502;2019-03-26 14:13:20:465
213.0;56.417;2428003;2019-03-26 14:13:20:966
213.0;55.295;2428502;2019-03-26 14:13:21:465
213.0;57.192;2429004;2019-03-26 14:13:21:967
213.0;64.028;2429502;2019-03-26 14:13:22:465
213.0;66.35;2430002;2019-03-26 14:13:22:965
213.0;66.978;2430502;2019-03-26 14:13:23:465
213.0;61.535;2431002;2019-03-26 14:13:23:965
213.0;55.151;2431502;2019-03-26 14:13:24:465
213.0;53.287;2432002;2019-03-26 14:13:24:965
213.0;53.061;2432502;2019-03-26 14:13:25:465
213.0;54.147;2433002;2019-03-26 14:13:25:965
213.0;48.959;2433502;2019-03-26 14:13:26:465
213.0;56.541;2434002;2019-03-26 14:13:26:965
213.0;50.729;2434503;2019-03-26 14:13:27:466
213.0;54.18;2435002;2019-03-26 14:13:27:965
213.0;51.913;2435503;2019-03-26 14:13:28:466
213.0;55.685;2436003;2019-03-26 14:13:28:966
213.0;59.229;2436503;2019-03-26 14:13:29:466
213.0;66.374;2437003;2019-03-26 14:13:29:966
213.0;56.288;2437503;2019-03-26 14:13:30:466
213.0;61.617;2438002;2019-03-26 14:13:30:965
213.0;50.805;2438502;2019-03-26 14:13:31:465
213.0;52.669;2439002;2019-03-26 14:13:31:965
213.0;58.539;2439502;2019-03-26 14:13:32:465
213.0;55.166;2440002;2019-03-26 14:13:32:965
213.0;48.053;2440502;2019-03-26 14:13:33:465
213.0;49.279;2441003;2019-03-26 14:13:33:966
213.0;47.802;2441503;2019-03-26 14:13:34:466
213.0;49.24;2442003;2019-03-26 14:13:34:966
213.0;49.735;2442502;2019-03-26 14:13:35:465
213.0;56.398;2443004;2019-03-26 14:13:35:967
213.0;53.525;2443502;2019-03-26 14:13:36:465
213.0;52.07;2444002;2019-03-26 14:13:36:965
213.0;56.556;2444503;2019-03-26 14:13:37:466
213.0;50.421;2445002;2019-03-26 14:13:37:965
213.0;52.609;2445502;2019-03-26 14:13:38:465
213.0;49.893;2446002;2019-03-26 14:13:38:965
213.0;50.055;2446503;2019-03-26 14:13:39:466
213.0;52.607;2447002;2019-03-26 14:13:39:965
213.0;53.547;2447502;2019-03-26 14:13:40:465
213.0;56.332;2448002;2019-03-26 14:13:40:965
213.0;55.982;2448502;2019-03-26 14:13:41:465
213.0;58.755;2449003;2019-03-26 14:13:41:966
213.0;61.609;2449502;2019-03-26 14:13:42:465
213.0;58.405;2450002;2019-03-26 14:13:42:965
213.0;61.33;2450503;2019-03-26 14:13:43:466
213.0;54.809;2451003;2019-03-26 14:13:43:966
213.0;51.122;2451504;2019-03-26 14:13:44:467
213.0;50.626;2452005;2019-03-26 14:13:44:968
213.0;56.632;2452503;2019-03-26 14:13:45:466
213.0;51.646;2453002;2019-03-26 14:13:45:965
213.0;50.332;2453502;2019-03-26 14:13:46:465
213.0;50.492;2454002;2019-03-26 14:13:46:965
213.0;48.348;2454502;2019-03-26 14:13:47:465
213.0;50.398;2455002;2019-03-26 14:13:47:965
213.0;51.2;2455502;2019-03-26 14:13:48:465
213.0;50.056;2456002;2019-03-26 14:13:48:965
213.0;46.775;2456502;2019-03-26 14:13:49:465
213.0;50.266;2457003;2019-03-26 14:13:49:966
213.0;50.724;2457503;2019-03-26 14:13:50:466
213.0;50.815;2458002;2019-03-26 14:13:50:965
213.0;57.569;2458502;2019-03-26 14:13:51:465
213.0;55.29;2459002;2019-03-26 14:13:51:965
213.0;51.182;2459502;2019-03-26 14:13:52:465
213.0;49.913;2460003;2019-03-26 14:13:52:966
213.0;49.456;2460502;2019-03-26 14:13:53:465
213.0;52.312;2461003;2019-03-26 14:13:53:966
213.0;51.91;2461503;2019-03-26 14:13:54:466
213.0;55.884;2462002;2019-03-26 14:13:54:965
213.0;59.851;2462502;2019-03-26 14:13:55:465
213.0;57.044;2463002;2019-03-26 14:13:55:965
213.0;58.241;2463502;2019-03-26 14:13:56:465
213.0;55.709;2464005;2019-03-26 14:13:56:968
213.0;52.4;2464503;2019-03-26 14:13:57:466
213.0;54.792;2465002;2019-03-26 14:13:57:965
213.0;62.937;2465502;2019-03-26 14:13:58:465
213.0;60.141;2466003;2019-03-26 14:13:58:966
213.0;54.841;2466502;2019-03-26 14:13:59:465
213.0;49.723;2467003;2019-03-26 14:13:59:966
213.0;58.385;2467502;2019-03-26 14:14:00:465
213.0;56.061;2468002;2019-03-26 14:14:00:965
213.0;58.681;2468504;2019-03-26 14:14:01:467
213.0;63.905;2469002;2019-03-26 14:14:01:965
213.0;57.193;2469502;2019-03-26 14:14:02:465
213.0;56.273;2470002;2019-03-26 14:14:02:965
213.0;51.993;2470502;2019-03-26 14:14:03:465
213.0;57.039;2471004;2019-03-26 14:14:03:967
213.0;49.981;2471502;2019-03-26 14:14:04:465
213.0;48.99;2472002;2019-03-26 14:14:04:965
213.0;51.242;2472502;2019-03-26 14:14:05:465
213.0;53.03;2473003;2019-03-26 14:14:05:966
213.0;53.187;2473503;2019-03-26 14:14:06:466
213.0;48.624;2474003;2019-03-26 14:14:06:966
213.0;54.682;2474503;2019-03-26 14:14:07:466
213.0;56.602;2475003;2019-03-26 14:14:07:966
213.0;50.3;2475502;2019-03-26 14:14:08:465
213.0;56.615;2476002;2019-03-26 14:14:08:965
213.0;61.877;2476502;2019-03-26 14:14:09:465
213.0;58.22;2477002;2019-03-26 14:14:09:965
213.0;58.574;2477503;2019-03-26 14:14:10:466
213.0;55.084;2478002;2019-03-26 14:14:10:965
213.0;51.912;2478502;2019-03-26 14:14:11:465
213.0;49.689;2479003;2019-03-26 14:14:11:966
213.0;55.405;2479502;2019-03-26 14:14:12:465
213.0;57.726;2480003;2019-03-26 14:14:12:966
213.0;54.836;2480502;2019-03-26 14:14:13:465
213.0;52.164;2481002;2019-03-26 14:14:13:965
213.0;49.172;2481502;2019-03-26 14:14:14:465
213.0;54.68;2482003;2019-03-26 14:14:14:966
213.0;52.248;2482502;2019-03-26 14:14:15:465
213.0;50.879;2483003;2019-03-26 14:14:15:966
213.0;57.53;2483503;2019-03-26 14:14:16:466
213.0;52.534;2484002;2019-03-26 14:14:16:965
213.0;54.5;2484503;2019-03-26 14:14:17:466
213.0;54.679;2485002;2019-03-26 14:14:17:965
214.0;56.875;2485503;2019-03-26 14:14:18:466
214.0;55.975;2486003;2019-03-26 14:14:18:966
213.0;56.382;2486503;2019-03-26 14:14:19:466
213.0;53.079;2487003;2019-03-26 14:14:19:966
213.0;50.04;2487503;2019-03-26 14:14:20:466
214.0;61.689;2488002;2019-03-26 14:14:20:965
213.0;57.158;2488503;2019-03-26 14:14:21:466
214.0;58.733;2489010;2019-03-26 14:14:21:973
213.0;52.25;2489503;2019-03-26 14:14:22:466
213.0;57.324;2490002;2019-03-26 14:14:22:965
213.0;52.349;2490502;2019-03-26 14:14:23:465
213.0;48.061;2491002;2019-03-26 14:14:23:965
213.0;64.44;2491503;2019-03-26 14:14:24:466
213.0;63.361;2492003;2019-03-26 14:14:24:966
213.0;49.941;2492502;2019-03-26 14:14:25:465
213.0;64.899;2493002;2019-03-26 14:14:25:965
213.0;55.925;2493502;2019-03-26 14:14:26:465
213.0;53.435;2494004;2019-03-26 14:14:26:967
213.0;55.594;2494503;2019-03-26 14:14:27:466
213.0;52.814;2495002;2019-03-26 14:14:27:965
213.0;53.201;2495503;2019-03-26 14:14:28:466
213.0;55.873;2496002;2019-03-26 14:14:28:965
213.0;58.078;2496503;2019-03-26 14:14:29:466
212.0;57.451;2497002;2019-03-26 14:14:29:965
213.0;56.938;2497502;2019-03-26 14:14:30:465
213.0;55.298;2498002;2019-03-26 14:14:30:965
213.0;53.009;2498502;2019-03-26 14:14:31:465
213.0;53.912;2499002;2019-03-26 14:14:31:965
213.0;55.299;2499502;2019-03-26 14:14:32:465
213.0;52.397;2500002;2019-03-26 14:14:32:965
213.0;51.476;2500502;2019-03-26 14:14:33:465
213.0;54.71;2501003;2019-03-26 14:14:33:966
213.0;58.451;2501505;2019-03-26 14:14:34:468
213.0;51.974;2502003;2019-03-26 14:14:34:966
213.0;50.362;2502502;2019-03-26 14:14:35:465
213.0;56.153;2503002;2019-03-26 14:14:35:965
213.0;53.76;2503503;2019-03-26 14:14:36:466
213.0;54.024;2504004;2019-03-26 14:14:36:967
213.0;51.602;2504503;2019-03-26 14:14:37:466
213.0;55.93;2505003;2019-03-26 14:14:37:966
213.0;56.504;2505503;2019-03-26 14:14:38:466
213.0;56.063;2506003;2019-03-26 14:14:38:966
213.0;56.606;2506502;2019-03-26 14:14:39:465
213.0;55.578;2507002;2019-03-26 14:14:39:965
213.0;51.912;2507503;2019-03-26 14:14:40:466
213.0;50.838;2508003;2019-03-26 14:14:40:966
213.0;61.785;2508502;2019-03-26 14:14:41:465
213.0;61.121;2509002;2019-03-26 14:14:41:965
213.0;57.741;2509503;2019-03-26 14:14:42:466
213.0;61.094;2510004;2019-03-26 14:14:42:967
213.0;61.225;2510502;2019-03-26 14:14:43:465
213.0;58.659;2511003;2019-03-26 14:14:43:966
213.0;58.394;2511503;2019-03-26 14:14:44:466
213.0;47.957;2512002;2019-03-26 14:14:44:965
213.0;51.307;2512502;2019-03-26 14:14:45:465
213.0;60.729;2513003;2019-03-26 14:14:45:966
213.0;65.616;2513503;2019-03-26 14:14:46:466
213.0;65.883;2514003;2019-03-26 14:14:46:966
213.0;65.29;2514502;2019-03-26 14:14:47:465
213.0;55.151;2515003;2019-03-26 14:14:47:966
213.0;55.145;2515502;2019-03-26 14:14:48:465
213.0;70.084;2516008;2019-03-26 14:14:48:971
213.0;60.943;2516503;2019-03-26 14:14:49:466
213.0;51.397;2517003;2019-03-26 14:14:49:966
213.0;53.075;2517503;2019-03-26 14:14:50:466
213.0;51.827;2518003;2019-03-26 14:14:50:966
213.0;53.202;2518502;2019-03-26 14:14:51:465
213.0;56.431;2519003;2019-03-26 14:14:51:966
213.0;56.682;2519503;2019-03-26 14:14:52:466
213.0;55.661;2520002;2019-03-26 14:14:52:965
213.0;54.171;2520503;2019-03-26 14:14:53:466
213.0;51.774;2521002;2019-03-26 14:14:53:965
213.0;50.627;2521502;2019-03-26 14:14:54:465
213.0;49.44;2522003;2019-03-26 14:14:54:966
213.0;54.378;2522503;2019-03-26 14:14:55:466
213.0;57.676;2523002;2019-03-26 14:14:55:965
213.0;55.496;2523502;2019-03-26 14:14:56:465
213.0;54.008;2524002;2019-03-26 14:14:56:965
213.0;56.701;2524502;2019-03-26 14:14:57:465
213.0;52.279;2525002;2019-03-26 14:14:57:965
213.0;52.419;2525502;2019-03-26 14:14:58:465
213.0;52.888;2526002;2019-03-26 14:14:58:965
213.0;57.535;2526503;2019-03-26 14:14:59:466
213.0;53.608;2527003;2019-03-26 14:14:59:966
213.0;57.384;2527502;2019-03-26 14:15:00:465
213.0;54.177;2528002;2019-03-26 14:15:00:965
213.0;55.801;2528503;2019-03-26 14:15:01:466
213.0;55.328;2529003;2019-03-26 14:15:01:966
213.0;53.905;2529502;2019-03-26 14:15:02:465
213.0;53.363;2530002;2019-03-26 14:15:02:965
213.0;51.034;2530503;2019-03-26 14:15:03:466
213.0;53.737;2531002;2019-03-26 14:15:03:965
213.0;52.378;2531502;2019-03-26 14:15:04:465
213.0;53.118;2532004;2019-03-26 14:15:04:967
213.0;66.383;2532502;2019-03-26 14:15:05:465
213.0;63.387;2533002;2019-03-26 14:15:05:965
213.0;58.893;2533502;2019-03-26 14:15:06:465
213.0;57.16;2534002;2019-03-26 14:15:06:965
213.0;50.265;2534503;2019-03-26 14:15:07:466
213.0;50.964;2535003;2019-03-26 14:15:07:966
213.0;60.203;2535502;2019-03-26 14:15:08:465
213.0;59.341;2536003;2019-03-26 14:15:08:966
213.0;55.557;2536503;2019-03-26 14:15:09:466
213.0;59.336;2537003;2019-03-26 14:15:09:966
213.0;56.699;2537502;2019-03-26 14:15:10:465
213.0;60.876;2538002;2019-03-26 14:15:10:965
213.0;56.735;2538502;2019-03-26 14:15:11:465
213.0;57.464;2539003;2019-03-26 14:15:11:966
213.0;55.865;2539502;2019-03-26 14:15:12:465
213.0;61.167;2540002;2019-03-26 14:15:12:965
213.0;53.843;2540502;2019-03-26 14:15:13:465
213.0;51.097;2541002;2019-03-26 14:15:13:965
213.0;51.102;2541502;2019-03-26 14:15:14:465
213.0;60.953;2542003;2019-03-26 14:15:14:966
213.0;65.957;2542503;2019-03-26 14:15:15:466
213.0;66.981;2543003;2019-03-26 14:15:15:966
213.0;58.802;2543502;2019-03-26 14:15:16:465
213.0;56.13;2544003;2019-03-26 14:15:16:966
213.0;61.468;2544502;2019-03-26 14:15:17:465
213.0;61.945;2545003;2019-03-26 14:15:17:966
213.0;56.876;2545503;2019-03-26 14:15:18:466
213.0;54.861;2546002;2019-03-26 14:15:18:965
213.0;52.503;2546502;2019-03-26 14:15:19:465
213.0;62.188;2547002;2019-03-26 14:15:19:965
213.0;64.324;2547502;2019-03-26 14:15:20:465
213.0;59.456;2548003;2019-03-26 14:15:20:966
213.0;52.145;2548503;2019-03-26 14:15:21:466
213.0;57.956;2549002;2019-03-26 14:15:21:965
213.0;52.634;2549503;2019-03-26 14:15:22:466
213.0;61.122;2550003;2019-03-26 14:15:22:966
213.0;66.363;2550503;2019-03-26 14:15:23:466
213.0;68.052;2551002;2019-03-26 14:15:23:965
213.0;69.574;2551503;2019-03-26 14:15:24:466
213.0;58.371;2552002;2019-03-26 14:15:24:965
213.0;60.422;2552503;2019-03-26 14:15:25:466
213.0;55.633;2553002;2019-03-26 14:15:25:965
213.0;55.44;2553502;2019-03-26 14:15:26:465
213.0;51.839;2554003;2019-03-26 14:15:26:966
213.0;51.309;2554502;2019-03-26 14:15:27:465
213.0;54.899;2555002;2019-03-26 14:15:27:965
213.0;56.316;2555502;2019-03-26 14:15:28:465
214.0;58.611;2556003;2019-03-26 14:15:28:966
214.0;57.39;2556502;2019-03-26 14:15:29:465
214.0;58.769;2557003;2019-03-26 14:15:29:966
215.0;57.91;2557504;2019-03-26 14:15:30:467
215.0;58.543;2558003;2019-03-26 14:15:30:966
214.0;59.598;2558502;2019-03-26 14:15:31:465
214.0;59.172;2559002;2019-03-26 14:15:31:965
215.0;59.139;2559502;2019-03-26 14:15:32:465
214.0;58.797;2560003;2019-03-26 14:15:32:966
214.0;55.854;2560503;2019-03-26 14:15:33:466
213.0;55.846;2561003;2019-03-26 14:15:33:966
215.0;57.43;2561503;2019-03-26 14:15:34:466
213.0;52.799;2562002;2019-03-26 14:15:34:965
213.0;58.656;2562502;2019-03-26 14:15:35:465
213.0;52.832;2563004;2019-03-26 14:15:35:967
213.0;53.462;2563503;2019-03-26 14:15:36:466
213.0;48.531;2564002;2019-03-26 14:15:36:965
213.0;51.097;2564503;2019-03-26 14:15:37:466
213.0;58.947;2565002;2019-03-26 14:15:37:965
213.0;56.407;2565502;2019-03-26 14:15:38:465
213.0;62.899;2566003;2019-03-26 14:15:38:966
213.0;60.946;2566502;2019-03-26 14:15:39:465
213.0;55.273;2567002;2019-03-26 14:15:39:965
213.0;57.103;2567502;2019-03-26 14:15:40:465
213.0;53.713;2568002;2019-03-26 14:15:40:965
213.0;51.749;2568502;2019-03-26 14:15:41:465
213.0;58.775;2569003;2019-03-26 14:15:41:966
213.0;61.479;2569502;2019-03-26 14:15:42:465
213.0;58.602;2570002;2019-03-26 14:15:42:965
213.0;63.203;2570502;2019-03-26 14:15:43:465
213.0;60.466;2571003;2019-03-26 14:15:43:966
213.0;62.367;2571502;2019-03-26 14:15:44:465
213.0;62.594;2572003;2019-03-26 14:15:44:966
213.0;54.251;2572502;2019-03-26 14:15:45:465
213.0;62.61;2573002;2019-03-26 14:15:45:965
213.0;56.271;2573502;2019-03-26 14:15:46:465
213.0;54.509;2574003;2019-03-26 14:15:46:966
213.0;54.903;2574502;2019-03-26 14:15:47:465
213.0;58.353;2575003;2019-03-26 14:15:47:966
213.0;56.713;2575502;2019-03-26 14:15:48:465
213.0;54.583;2576006;2019-03-26 14:15:48:969
213.0;52.965;2576502;2019-03-26 14:15:49:465
213.0;50.249;2577002;2019-03-26 14:15:49:965
213.0;54.298;2577502;2019-03-26 14:15:50:465
213.0;55.575;2578002;2019-03-26 14:15:50:965
213.0;52.78;2578502;2019-03-26 14:15:51:465
213.0;54.675;2579002;2019-03-26 14:15:51:965
213.0;54.485;2579502;2019-03-26 14:15:52:465
213.0;59.542;2580003;2019-03-26 14:15:52:966
213.0;55.398;2580503;2019-03-26 14:15:53:466
213.0;54.995;2581003;2019-03-26 14:15:53:966
213.0;47.93;2581503;2019-03-26 14:15:54:466
213.0;51.965;2582002;2019-03-26 14:15:54:965
213.0;49.149;2582503;2019-03-26 14:15:55:466
213.0;49.883;2583005;2019-03-26 14:15:55:968
213.0;59.718;2583503;2019-03-26 14:15:56:466
213.0;56.143;2584003;2019-03-26 14:15:56:966
213.0;54.747;2584503;2019-03-26 14:15:57:466
213.0;54.557;2585002;2019-03-26 14:15:57:965
213.0;51.667;2585502;2019-03-26 14:15:58:465
213.0;54.127;2586003;2019-03-26 14:15:58:966
